,Live Spectrum 10-11-2023 10:09:49 - Spikes removed,Live Spectrum 10-11-2023 10:09:59 - Spikes removed,Live Spectrum 10-11-2023 10:10:00 - Spikes removed,Live Spectrum 10-11-2023 10:10:01 - Spikes removed,Live Spectrum 10-11-2023 10:10:02 - Spikes removed,Live Spectrum 10-11-2023 10:10:04 - Spikes removed,Live Spectrum 10-11-2023 10:10:05 - Spikes removed,Live Spectrum 10-11-2023 10:10:06 - Spikes removed,Live Spectrum 10-11-2023 10:10:07 - Spikes removed,Live Spectrum 10-11-2023 10:10:08 - Spikes removed,Live Spectrum 10-11-2023 10:10:09 - Spikes removed,Live Spectrum 10-11-2023 10:10:10 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
853.9515,17.125,16.619775,16.686121,16.649152,16.891068,17.069598,16.714018,16.889689,16.605579,16.964018,17.03125,16.482452,
854.2330,17.18451,16.236692,16.69049,16.626495,16.694976,17.0625,16.510466,16.787231,16.65326,16.90924,17.061005,16.407745,
854.5146,17.401913,15.851185,16.840652,16.502478,16.595609,17.03187,16.438739,16.597468,16.65625,16.814359,16.878718,16.743184,
854.7961,17.061196,16.099749,17.000522,16.375,16.469793,16.906511,16.533597,16.532293,16.55937,16.623696,16.75,16.657293,
855.0777,16.90625,16.826254,17.059061,16.376146,16.597189,16.9375,16.815939,16.655104,16.1875,16.469896,16.756877,16.784689,
855.3593,16.912359,17.1875,16.964677,16.410323,16.691573,16.943609,16.891995,16.620927,16.205828,16.504073,16.957864,16.875,
855.6408,16.997069,17.175774,16.912113,16.46875,16.744137,17.025387,16.661117,16.568363,16.486339,16.5625,17.27052,16.910178,
855.9224,16.953424,17.066331,16.949593,16.46875,16.702826,16.930436,16.490542,16.605843,16.625598,16.593152,17.434267,17.207854,
856.2039,16.872168,17.070069,16.845654,16.459277,16.769874,16.670459,17.098486,16.482959,16.377832,16.788819,17.168555,16.877832,
856.4855,17.053834,16.903624,17.099002,16.440126,16.514312,16.772584,17.102416,16.573792,16.21875,16.616728,17.056854,16.667936,
856.7671,17.149689,16.717197,17.353765,16.600311,16.496546,16.901242,16.973758,16.638121,16.199068,16.476864,16.998447,16.457182,
857.0486,17.005318,16.59375,17.066488,16.669881,16.74119,16.99252,16.86004,16.67254,16.14744,16.684841,16.837599,16.583611,
857.3302,16.625,16.644177,16.772845,16.8125,16.820905,16.943536,16.787286,16.608191,16.21875,16.891809,16.727155,16.775214,
857.6117,16.718339,16.799918,16.79667,16.8125,16.815748,16.82833,16.728084,16.506496,16.246752,16.98417,16.759334,16.79708,
857.8933,17.070987,16.84375,16.998664,16.750891,16.780805,16.729018,16.801341,16.375,16.322768,17.001336,16.822323,16.677232,
858.1749,17.29892,16.720468,16.739202,16.692245,16.88858,16.83966,16.928665,16.509489,16.38858,16.890952,16.614856,16.70108,
858.4564,17.036476,16.487848,15.876742,16.8125,16.932295,16.914939,16.956598,16.774303,16.46875,17.055553,16.105902,16.744795,
858.7380,16.632093,16.560455,15.833653,16.799399,16.848798,16.741948,17.003004,16.799399,16.691463,17.041347,16.177403,16.6875,
859.0196,16.707683,16.701555,16.018689,16.823415,16.742226,16.771829,17.107805,16.865579,17.042165,16.982805,16.320274,16.771829,
859.3011,17.090084,16.778806,16.441515,16.905028,16.65625,16.935056,17.064944,16.938722,17.063722,17.060056,16.466306,16.920042,
859.5827,17.075654,16.827772,16.82989,16.953478,16.704184,17.015978,17,16.858316,17.047228,17.20489,16.547228,16.872882,
859.8642,16.934856,16.8125,16.90625,16.884015,16.766947,16.844833,17.101682,16.541347,16.977765,17.349038,16.494712,16.696515,
860.1458,17.085461,16.848342,16.780802,16.848342,16.906698,16.52621,17.151658,16.402105,16.816645,17.40625,16.455421,16.768369,
860.4274,17.086449,16.8183,16.857601,16.88333,16.848799,16.614152,16.765897,16.185248,16.920101,17.123845,16.714452,16.950601,
860.7089,17.059653,16.701713,17.008518,16.9934,16.730116,16.630695,16.571018,16.099421,16.951713,16.917593,16.855116,16.821042,
860.9905,16.989383,16.59363,17.010377,17.03149,16.71875,16.332894,16.59375,16.385856,16.885377,16.78173,16.885497,16.739623,
861.2720,16.871898,16.5625,16.934398,17.224955,16.762485,16.284352,16.703087,16.631205,16.70006,16.90625,16.90625,16.881205,
861.5536,16.523617,16.448167,16.951983,16.961117,16.804117,16.495433,16.727133,17.213432,16.647867,16.90625,16.883383,16.9375,
861.8352,16.430121,16.453992,16.825525,16.748267,16.764758,16.634113,16.790363,17.263025,16.65625,16.882379,16.898871,16.722662,
862.1167,16.711182,16.41899,16.75637,16.76851,16.550959,16.805531,17.011541,16.845548,16.357688,16.999401,17.030651,16.70601,
862.3983,17.091984,16.432145,16.620527,17.014301,16.551789,16.740172,17.036605,16.439266,16.333039,17.186617,17.088395,16.925906,
862.6799,17.317734,16.60357,16.701406,16.631877,16.362696,16.934062,16.223831,16.590312,16.585976,17.111094,16.555471,17.049492,
862.9614,17.371689,16.613858,16.662873,16.590439,16.213029,16.940811,16.233443,16.708816,16.848508,17.09375,16.440811,17.006623,
863.2430,17.201191,16.723314,16.772123,16.535814,16.209623,17.024404,16.278968,16.776686,17.019841,17.180654,16.785118,17.202777,
863.5245,17.007483,16.778756,16.721244,16.471244,16.398767,16.881236,16.101233,16.901261,16.82123,17.097491,17.02252,17.338761,
863.8061,16.720616,17.179033,16.780835,16.530835,16.344165,16.875,16.466263,16.782079,16.595201,17.155835,16.813951,17.374793,
864.0877,16.848777,17.300909,16.783763,16.375,16.287953,17.05496,16.573392,16.846263,16.410439,17.02371,16.315013,17.115784,
864.3692,17.050131,17.589974,16.882552,16.376888,16.533138,16.775586,16.985743,16.943164,16.575717,16.748112,16.447788,16.758593,
864.6508,17.317259,17.490041,16.944074,16.39742,16.544839,16.690443,17.261774,17.004759,16.78125,16.739354,17.079033,16.412137,
864.9323,17.046484,17.09375,16.852366,16.33252,16.370996,16.710742,17.338964,16.741992,16.765234,16.933496,16.901464,16.504786,
865.2139,16.9375,17.068401,16.850782,16.45861,16.384308,16.625831,17.022773,16.672291,16.630901,16.855552,16.610622,16.765209,
865.4955,16.931359,16.894515,16.838156,16.400109,16.630594,16.456469,16.631687,16.606031,16.481578,16.575328,16.417985,16.856031,
865.7770,16.920683,16.689883,16.629766,16.310049,16.795683,16.442334,16.596201,16.713984,16.413467,16.622684,16.702001,16.812433,
866.0586,16.952154,16.626942,16.404308,16.126942,16.901836,16.612288,16.85399,16.873058,16.454096,17.130826,17.10399,16.466808,
866.3402,16.868712,16.784441,16.293731,16.246903,17.184498,16.75,16.921828,16.724943,16.490616,17.274868,17.181212,16.393769,
866.6217,16.760298,17.021309,16.354761,16.322976,17.437322,16.729048,16.822976,16.509941,16.531607,16.748752,17.030893,16.479404,
866.9033,16.71875,17.141208,16.574073,16.216447,17.108822,16.710646,16.658583,16.239593,16.77198,16.543959,16.987261,16.469916,
867.1848,16.7948,16.999125,16.5684,15.987325,16.821026,16.788025,16.4198,16.328676,16.9941,16.8361,17.04895,16.350525,
867.4664,16.878685,16.878685,16.476121,16.120356,17.186541,16.774838,16.627727,16.773879,16.976121,16.797759,16.868588,16.475162,
867.7480,16.828855,16.799065,16.614779,16.416765,17.239485,16.672605,16.601051,16.605431,16.84667,17.160924,16.81104,16.666765,
868.0295,16.604334,16.766013,17.035903,16.483212,16.980885,16.512135,16.485538,16.407801,16.701186,17.342199,16.875776,16.941378,
868.3111,16.440522,16.798386,17.270157,16.351821,16.758071,16.375,16.479843,16.845738,16.625,16.921398,16.957657,17.076614,
868.5926,16.541807,16.8125,17.239443,16.244722,16.778821,16.484585,16.510557,17.119722,16.789378,16.497151,16.853887,17.0625,
868.8742,16.710137,16.890091,16.857738,16.179954,16.960137,16.717682,16.601296,16.74459,17.139023,16.58083,16.614215,17.023704,
869.1558,16.555346,17.225014,16.512493,16.09464,16.702663,16.401766,16.31695,16.798227,16.685686,16.851794,16.613397,16.835706,
869.4373,16.4375,17.201553,16.329096,16.235947,16.899825,16.42599,16.308016,16.872457,16.61349,16.959181,16.612888,17.22698,
869.7189,16.574482,16.873866,16.144268,16.472313,17.222313,16.873706,16.375,16.752428,16.855732,17.037241,16.525259,17.551652,
870.0005,16.57703,16.82922,15.997809,16.651176,17.017413,17.191882,16.494926,16.646794,16.90625,17.0625,16.356089,17.186001,
870.2820,16.512209,16.919186,15.96875,16.788081,16.384302,17.174564,16.656977,16.599855,16.805669,16.886483,16.211919,16.836192,
870.5636,16.421068,17.200608,16.152926,16.8125,16.618352,17.024696,16.740122,16.672682,16.78125,16.764818,16.371676,16.807561,
870.8451,16.488695,17.167555,16.297427,16.785018,16.879871,16.697702,16.557629,16.797427,16.891177,16.530147,16.681066,16.730055,
871.1267,16.671947,17.098934,16.484447,16.723934,16.820277,16.541619,16.473934,16.8125,17.049539,16.385369,17.033986,16.71875,
871.4083,16.568143,16.616321,16.350803,16.390517,16.603625,16.829643,16.259875,16.663303,16.823785,16.613715,16.077802,16.420357,
871.6898,16.624552,16.686829,16.312724,16.685262,16.655802,16.905802,16.25,16.594198,16.688395,16.87321,16.124329,16.716512,
871.9714,16.847625,16.626937,16.380812,16.80572,16.753875,17.122094,16.469719,16.813469,16.6875,17.019626,16.231342,16.940406,
872.2529,16.981749,16.709165,16.577665,16.591584,16.892332,17.026917,16.506499,16.861082,16.689666,16.638918,16.635832,16.998753,
872.5345,17.136032,17.020218,16.757662,16.528803,17.118261,16.958641,16.600489,17.073532,16.71538,16.386032,16.808208,16.552391,
872.8161,16.922966,17.173765,16.553343,16.263735,17.053343,16.84753,16.679142,16.887936,16.710392,16.292004,17.00378,16.450436,
873.0976,16.615703,17.09375,16.5,16.401674,17.017377,16.6875,16.800915,16.723326,16.849542,16.794052,16.756863,16.326373,
873.3792,16.577739,17.037654,16.556096,16.544059,17.016619,16.806703,16.757012,16.693132,16.853964,17.012809,16.550298,16.334143,
873.6608,17.046026,16.835513,16.75,16.271566,16.848842,17.161092,16.822434,17.386381,16.822434,16.715606,17.106829,16.600289,
873.9423,16.971598,16.793566,16.787869,16.660021,17.22914,17.009467,16.928033,17.118381,17.022705,17.016086,16.96875,16.521783,
874.2239,16.820626,16.717891,16.928515,16.833906,17.479453,17.041953,16.927656,17.106171,17.261562,17.157109,16.925938,16.510703,
874.5054,16.692083,16.369586,17.03125,16.863056,17.440278,17.122222,16.956806,17.309722,17.367639,17.242639,16.867639,16.590972,
874.7870,16.789573,15.945823,16.91253,16.988852,17.277795,17.179177,16.897927,17.393059,17.300721,17.228486,16.932632,16.727073,
875.0686,16.959297,16.101103,16.66334,16.985293,17.071953,16.95168,16.829307,17.172793,16.98293,17.15625,17.040967,16.766807,
875.3501,17.172255,16.391462,16.499696,16.530185,16.858995,16.545886,16.891005,16.764788,16.718446,17.203353,17.203505,16.75,
875.6317,16.89375,16.375893,16.624107,16.261607,16.984821,16.479464,16.748214,16.865179,16.588393,16.775,17.179464,16.614286,
875.9132,16.539051,16.528711,16.890648,16.291682,17.192716,16.502585,16.690131,17.057284,16.513017,16.484398,17.020818,16.572932,
876.1948,16.421971,16.789015,17.046779,16.363257,17.21875,16.515529,17.015337,16.836177,16.656058,16.816095,16.988257,16.644507,
876.4764,16.416574,16.479907,17.072963,16.250278,17.031666,16.749584,17.239398,16.573241,16.895509,16.947963,17.083148,16.635463,
876.7579,16.945165,16.246283,17.018355,16.1875,16.827138,17.064474,17.237105,16.87523,17.05704,17.02579,17.169145,16.691217,
877.0395,17.249703,16.569199,16.883184,16.374406,16.757887,17.202976,17.172024,17.498515,16.953571,16.922321,17.1875,16.742113,
877.3210,17.30591,17.057395,16.917729,16.536139,16.75,17.21875,17.057611,17.311015,16.708973,16.85034,17.088861,16.922618,
877.6026,17.3125,17.15625,17.171155,16.770193,16.724038,17.140865,16.979327,16.699517,16.318749,16.713942,16.854807,16.994712,
877.8842,17.176154,16.501789,16.591558,16.348923,17.07325,17.152269,17.077827,16.621019,16.386346,17.36923,16.948846,17.081808,
878.1657,16.984756,16.577744,16.557165,16.395579,16.982088,17.070503,17.008003,16.625,16.491997,17.240091,16.854421,17.036585,
878.4473,16.69964,16.713354,16.652203,16.735162,16.879047,17.152203,16.910297,16.804407,16.858813,16.889838,16.873651,16.911646,
878.7289,16.6875,16.937328,16.562574,16.531422,16.875,17.15625,16.843799,16.874951,17.093578,16.656422,17.062353,17.156054,
879.0104,16.915389,17.061194,16.529944,16.595056,16.783861,17.402333,16.377611,16.845056,17.190111,16.446639,17.378917,17.182278,
879.2920,17.10651,17.002194,16.494717,16.646131,16.830543,17.296651,16.432217,16.867076,17.247359,16.672099,17.439694,17.009672,
879.5735,16.902267,16.6875,16.433517,16.890931,16.707414,17.113051,16.394914,16.785233,17.206801,16.847733,17.140931,16.389706,
879.8551,16.827031,16.71948,16.4329,16.914721,16.769131,16.945971,16.589879,16.82849,17.071701,16.938959,17.22335,16.206408,
880.1367,16.607115,16.854952,16.502356,16.513365,16.526538,16.578029,16.881683,16.966394,16.8125,17.209904,17.060337,16.926298,
880.4182,16.696455,16.741045,16.265168,16.586623,17.016996,16.870616,16.938414,17.275952,16.828582,17.030336,16.85709,16.975877,
880.6998,16.784285,16.596785,16.275181,16.63744,17.071604,17.246965,16.965414,17.456009,16.89381,16.909285,16.596785,16.92506,
880.9813,16.772624,16.811396,16.535548,16.669174,16.821126,17.269401,16.79095,17.184276,16.95905,16.8653,16.595899,16.979525,
881.2629,16.86285,17.3559,16.878452,16.836801,16.743051,17.114598,16.73785,16.902798,17,17.027753,16.791652,16.951399,
881.5445,16.965533,17.361469,17.004187,16.861469,16.794781,17.148846,16.935253,16.736469,16.972937,17.327001,16.852124,16.996783,
881.8260,17.154837,17.284077,16.774812,16.918341,16.72299,17.492933,17.248587,16.763505,16.967337,17.632851,16.751413,17.126413,
882.1076,16.763418,17.006709,16.856095,16.510675,16.804419,17.346344,16.987655,16.453662,16.869513,17.388418,16.881858,16.734912,
882.3892,16.658346,16.830209,17.107291,16.2573,16.96875,16.973954,16.736459,16.355219,16.803127,17.088546,17.084377,16.512505,
882.6707,17.199924,16.939316,17.189316,16.616495,16.91141,16.887137,16.80734,16.645929,17.073108,17.09891,17.258792,16.746655,
882.9523,17.344681,17.082092,17.332092,16.770523,16.772385,16.854477,16.905319,16.821365,17.239273,16.877793,17.241135,16.905319,
883.2338,17.115054,17.103062,17.287246,16.583804,16.696812,17.041196,16.981377,16.677554,17.25,16.517988,16.880361,16.805869,
883.5154,16.774292,17.187189,17.039762,16.593439,16.73422,17.218439,17.070079,16.360152,17.133201,16.38289,16.633201,16.77336,
883.7970,16.910582,17.293111,16.770455,16.525852,16.824361,17.175639,17.143324,16.182102,17.044176,16.573295,16.816832,16.855611,
884.0785,17.099849,17.36494,16.430333,16.631099,16.84375,17.051371,17.20869,16.13003,17.267228,16.887198,17.137198,17.032319,
884.3601,16.544173,16.921147,16.817535,16.407324,16.622482,17.169542,16.250705,16.180317,16.731673,16.743891,16.717307,16.398697,
884.6416,16.759779,16.678971,16.642177,16.404103,16.622853,17.129294,16.386926,16.420323,16.947279,16.689647,16.685353,16.487118,
884.9232,16.934016,16.464569,16.747213,16.711782,16.961085,17.03334,16.864548,16.712479,16.999303,16.718053,16.809713,16.713873,
885.2048,16.810981,16.217231,16.701171,16.586155,16.898655,16.876519,16.877278,16.720269,16.782009,16.816297,16.910807,16.973307,
885.4863,16.76333,16.16958,17.252222,16.272363,16.591528,16.9375,16.948755,16.787915,16.841382,16.959863,17.098193,17.14292,
885.7679,16.974397,16.421235,17.273871,16.178388,16.577259,16.919051,16.702259,16.900828,17.196612,16.832681,17.148871,16.97244,
886.0495,17.317128,17.030982,17.192932,16.395387,16.697827,16.786414,16.822827,17.124732,16.917649,16.739673,17.083423,17.025818,
886.3310,17.510094,17.16757,17.075787,16.65625,16.776574,16.739422,16.821852,17.248033,16.596201,16.6875,17.05118,17.109746,
886.6126,16.952492,17.069363,17.068096,16.664379,16.858742,16.525654,16.608742,17.011192,17.506863,16.6875,17.125,16.872467,
886.8941,16.896629,16.884552,16.858147,16.6875,16.860603,16.822189,16.5625,16.725983,17.302811,16.716362,17.086517,16.6875,
887.1757,16.875,16.547173,16.738882,16.643028,17.013222,17.180591,16.640327,16.934799,16.944409,16.78125,16.988882,16.809799,
887.4573,16.78665,16.456736,16.731371,16.726579,17.106371,17.306493,16.920086,17.181493,16.578699,16.756007,16.918264,17.018629,
887.7388,16.712773,16.601904,16.778261,16.997011,17.125,17.244835,17.110869,17.063312,16.229892,16.71875,16.787227,16.830431,
888.0204,16.78125,16.718792,16.875084,17.03125,16.874665,16.968541,17.01552,16.875,16.437709,16.750042,16.64052,16.656292,
888.3019,16.746916,16.853002,16.954667,16.876746,16.659334,16.657996,16.697161,17.063838,16.679585,16.815584,16.476665,16.824837,
888.5835,16.886997,17.217912,16.781808,16.936942,16.425782,16.718192,16.649553,16.657925,16.806082,17.105468,16.424944,16.638393,
888.8651,17,17.345568,16.555114,17.183863,16.39159,16.884204,16.89159,16.584658,16.84375,16.896933,16.659999,16.57909,
889.1466,16.912935,17.094838,16.478234,17.489428,16.599347,16.710354,17.012282,17.098259,16.909049,16.535136,16.998912,16.83038,
889.4282,16.851689,16.836822,16.492061,17.640372,16.749495,16.578378,16.961316,17.389867,16.9375,16.375505,17.186995,16.836316,
889.7098,16.918337,16.731526,16.698897,17.43249,16.880699,16.686811,16.912638,17.164016,16.838051,16.617234,17.144163,16.539016,
889.9913,16.884662,16.850846,17.014191,17.084389,16.879831,17.167876,16.90625,17.014493,16.680404,16.898853,17.098581,16.15172,
890.2729,16.902982,16.819036,17.146446,17.003268,17.070875,17.110089,16.822304,17.223857,16.712214,16.965482,17.09375,16.149714,
890.5544,16.935801,16.8125,17.185801,17.029551,16.975546,16.739137,16.8125,17.368204,16.659648,16.850546,17.271057,16.15625,
890.8360,16.875248,17.186014,16.907365,16.782241,17.062128,16.812128,16.687995,17.406126,16.469493,16.719245,17.125619,16.809899,
891.1176,17,17.15625,17.08792,16.720207,16.981867,16.778335,16.559585,17.05084,16.625,16.779793,17.053755,16.946245,
891.3991,16.990865,17.144071,16.935257,16.777404,17.283493,16.700481,16.515224,16.839904,16.603686,16.753045,16.884135,17.109776,
891.6807,16.887697,17.035888,16.59717,17.082271,17.56592,16.53125,16.651612,17.130856,16.396973,16.790527,16.917729,16.954835,
891.9622,16.849866,17.043787,16.4375,17.406189,17.331396,16.581153,16.649951,17.393653,16.331274,16.818799,16.587573,16.868762,
892.2438,17.14853,16.937376,16.476717,17.476346,17.039093,16.875371,16.671566,17.531003,16.218503,16.710907,16.374753,16.922184,
892.5254,17.190385,16.739744,16.726121,17.236859,17.194871,17.241346,16.352404,17.268109,16.05016,16.678045,16.263141,17.19407,
892.8069,16.925688,16.599656,16.754428,16.796751,17.256396,17.260334,16.300198,16.783709,16.370572,16.81127,16.404281,17.015501,
893.0885,16.575197,16.679676,16.338878,16.35059,16.77441,16.912106,16.613287,16.358415,16.900394,17.042963,16.356447,16.620128,
893.3701,16.665384,16.617211,16.583364,16.463557,16.71875,16.91798,16.73048,16.734422,16.966154,16.954423,16.389327,16.821634,
893.6516,16.765963,16.734713,16.702787,16.467398,16.766639,16.904898,16.765287,16.889611,17.095778,16.809796,16.454139,17.002028,
893.9332,16.78125,16.908447,16.916368,16.230198,16.882921,16.931776,16.626763,16.755724,17.029053,16.546658,16.588026,17.040934,
894.2147,16.684982,17.204533,17.113004,16.09375,17.014515,16.961493,16.550504,16.53347,16.90625,16.476007,16.714011,16.942239,
894.4963,16.541367,17.333408,17.125,16.072842,17.020683,17.021133,16.604317,16.479317,16.738984,16.834533,16.812725,16.843525,
894.7779,16.409724,17.388888,17.012155,16.152776,16.954862,17.039931,16.715276,16.657984,16.565974,17.112845,16.821181,16.8125,
895.0594,16.568888,16.994237,16.920278,15.581599,16.889028,16.934306,16.483404,16.670278,16.725138,16.720001,16.618612,17.127568,
