,Live Spectrum 10-11-2023 09:54:06 - Spikes removed,Live Spectrum 10-11-2023 09:54:11 - Spikes removed,Live Spectrum 10-11-2023 09:54:12 - Spikes removed,Live Spectrum 10-11-2023 09:54:13 - Spikes removed,Live Spectrum 10-11-2023 09:54:14 - Spikes removed,Live Spectrum 10-11-2023 09:54:15 - Spikes removed,Live Spectrum 10-11-2023 09:54:16 - Spikes removed,Live Spectrum 10-11-2023 09:54:17 - Spikes removed,Live Spectrum 10-11-2023 09:54:18 - Spikes removed,Live Spectrum 10-11-2023 09:54:18 - Spikes removed,Live Spectrum 10-11-2023 09:54:20 - Spikes removed,Live Spectrum 10-11-2023 09:54:21 - Spikes removed,Live Spectrum 10-11-2023 09:54:22 - Spikes removed,Live Spectrum 10-11-2023 09:54:23 - Spikes removed,Live Spectrum 10-11-2023 09:54:23 - Spikes removed,Live Spectrum 10-11-2023 09:54:24 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
651.5088,18.43405,16.65496,17.870259,17.160346,17.442886,17.572627,17.474136,17.583623,17.374355,16.772414,16.941596,17.410991,17.349136,17.553018,17.241164,17.72004,
651.7903,18.056711,17.264628,17.541771,16.99558,17.53125,17.81692,17.756629,18.094278,16.967381,16.6734,17.078809,17.56692,17.135521,17.60785,17.31471,17.390781,
652.0719,18.113196,17.697383,17.198984,16.978953,17.572703,18.165172,17.760844,18.209187,16.8125,16.811539,17.052617,17.604273,17.082906,17.71843,17.28157,17.1875,
652.3535,18.607905,17.829534,17.153401,17.139185,17.633517,18.451685,17.440379,17.62791,16.8125,17.105086,17.21872,17.633517,17.284069,17.769884,17.230116,17.346569,
652.6350,18.717295,17.855959,17.606401,17.371078,17.580086,18.302758,17.319332,17.229504,16.736336,17.142586,17.591283,17.599127,17.432123,17.857414,17.199709,17.589828,
652.9166,18.310475,17.752757,17.765808,17.450551,17.331065,18.174449,17.34375,17.356435,16.705699,17.09375,17.877391,17.526103,17.523346,17.524078,17.1875,17.669301,
653.1981,17.784792,17.670143,17.548646,17.558997,16.979219,18.152787,17.465247,17.656211,16.684037,17.04168,17.812539,17.274363,17.475716,17.128503,17.13543,17.586823,
653.4797,17.479924,17.606705,17.255833,17.639735,16.795985,17.992879,17.545985,17.78125,16.705795,16.983485,17.588409,17.044205,17.175038,17.080795,17.011174,17.300038,
653.7613,17.531642,17.515478,17.046728,17.625,16.796924,17.639891,17.499902,17.812598,16.765674,16.984424,17.594044,17.015674,16.906054,17.234718,16.9375,17.031054,
654.0428,17.567251,17.483583,17.311495,17.639833,17.04983,17.302418,17.631914,17.680586,16.810916,16.985167,17.554002,17.105416,17.155245,17.566247,17.056165,17.146747,
654.3244,17.496735,17.555971,17.474346,17.670243,17.326493,17.159515,17.826493,17.430037,16.787779,16.996735,17.336287,17.243471,17.611941,17.8125,17.103544,17.315765,
654.6060,17.570708,17.585542,17.25,17.753263,17.356903,17.453814,17.804292,17.475276,16.71875,17.110165,17.118474,17.338805,17.855221,17.720432,17.092068,17.28125,
654.8875,17.526497,17.469686,17.410067,17.708308,17.387313,17.90625,17.688436,17.730127,16.694124,17.317253,16.912874,17.362687,17.91381,17.482934,17.30494,17.28125,
655.1691,17.306159,17.260264,17.736565,17.373791,17.394776,17.780041,17.582276,17.820803,16.667724,17.514644,16.932368,17.286382,17.632093,17.301026,17.59813,17.315671,
655.4506,17.251308,17.083769,17.789923,17.049903,17.364365,17.700751,17.5625,17.664269,16.761943,17.529942,17.095058,17.155596,17.332461,17.291885,17.800557,17.406904,
655.7322,17.600312,17.183777,17.556427,16.892731,17.314361,17.821807,17.650666,17.496277,16.935639,17.445435,17.199158,17.123139,17.269592,17.224334,17.499511,17.449158,
656.0138,18.290828,17.375207,17.468957,17.062707,17.258958,17.168551,17.88854,17.732497,17.017916,17.540208,17.129376,17.214374,17.437913,16.914795,17.003962,17.388334,
656.2953,18.326507,17.482528,17.486953,17.080703,17.297491,16.221944,17.926916,17.926916,17.086861,17.530018,17.25739,17.27313,17.676916,16.706204,16.82801,17.424954,
656.5769,17.089515,17.365599,17.09375,16.723916,17.300051,15.984247,17.755166,17.733316,17.119834,17.415651,17.703253,17.228151,17.490599,16.886518,17.297003,17.612551,
656.8584,17.339267,17.411715,17.119535,16.946891,17.130465,16.414659,17.894339,17.794143,16.987107,17.324411,17.285733,17.130465,17.581839,16.699411,16.885929,17.391394,
657.1400,17.59055,17.267621,17.269239,17.394239,17.00881,16.743599,17.97436,17.888629,16.971159,17.23317,17.08494,17.02564,17.706739,16.686709,16.69311,17.054481,
657.4216,17.756941,17.0625,17.5,17.634548,16.925346,17.090705,17.990452,18.079428,17.191835,17.137154,17.197048,16.985678,17.942274,16.99262,16.785585,16.865452,
657.7031,17.96875,17.109761,17.511815,17.703254,17.05488,17.57012,17.925685,17.972431,17.554623,17.019435,17.234246,16.898373,17.937243,17.132877,17.175942,16.8125,
657.9847,17.984267,17.505773,17.578233,17.815603,17.240473,17.39694,17.818924,17.740907,17.48138,16.940603,17.137413,16.84375,17.678407,17.14095,17.27526,16.809397,
658.2663,18.136343,18.163567,17.435231,17.848287,17.442037,17.314769,17.582407,17.338701,17.301157,16.977825,17.293105,16.84375,17.287545,16.691526,16.919351,16.783519,
658.5478,18.271209,18.651947,17.381864,17.889036,17.518648,17.30215,17.433197,16.886476,17.153381,17.082274,17.81506,16.825102,16.971619,16.405433,16.680328,16.809631,
658.8294,18.051687,18.557093,16.880407,17.529448,17.89784,16.444108,17.349157,17.130407,17.097354,16.85216,17.208537,16.444709,17.026444,17.686899,16.534254,16.754806,
659.1109,17.504185,18.283343,17.154157,17.438198,17.472005,16.778692,17.622907,17.404157,17.279855,17.277995,16.691453,16.80971,16.78311,17.656483,16.686337,16.99814,
659.3925,17.107599,17.828479,17.427912,17.407315,17.136718,17.173651,17.806108,17.587358,17.583097,17.613282,16.627131,17.32564,16.660511,17.626065,17.230825,17.362216,
659.6741,17.299217,17.577681,17.4375,17.112726,17.00759,17.539729,17.548328,17.47634,17.417636,17.625,16.977229,17.46116,16.362726,17.478238,17.396762,17.49241,
659.9556,17.82587,17.5625,17.4375,17.09375,16.800356,17.5625,17.388647,17.240585,17.035483,17.453877,17.228165,17.440229,16.514873,17.297627,17.434771,17.157753,
660.2372,18.179582,17.5625,17.4375,17.010682,16.559736,17.728635,17.402689,16.997236,16.806175,17.409811,17.222311,17.243675,16.89121,17.115115,17.548257,16.958865,
660.5187,18.299325,17.455066,17.491217,17.617743,16.746117,17.508275,17.755409,17.344767,16.834967,17.594259,17.487334,17.353042,17.313517,17.281759,17.643075,16.856925,
660.8003,18.156332,17.411472,17.656168,18.343423,17.223726,17.494778,18.020724,17.718586,17.051974,17.781168,17.739474,17.401028,17.401028,17.546752,17.65625,16.817722,
661.0819,17.369055,17.834619,17.460716,18.216768,17.362896,17.348811,17.356951,17.982835,16.514192,17.207744,17.428476,17.255061,17.582637,18.022119,17.454665,16.938491,
661.3634,17.382451,17.766918,17.40625,17.961299,17.350631,17.239394,17.479926,17.714455,16.472475,17.086869,17.489963,17.170012,17.625,17.783837,17.357512,16.944381,
661.6450,17.4375,17.41273,17.52395,17.52961,17.15543,17.57185,17.6802,17.43668,16.7354,17.18791,17.62541,17.06209,17.3896,17.38148,17.22605,16.84334,
661.9266,17.482923,17.357923,17.653347,17.383538,16.843922,18.050887,17.673327,17.488558,16.903347,17.377732,17.542692,17.190232,17.17623,17.054133,17.278347,16.67623,
662.2081,17.390581,17.243697,17.490545,17.528187,16.596813,18.275035,17.568715,17.553134,17.025035,17.612571,17.237394,17.403187,16.993697,16.946866,17.334384,16.471813,
662.4897,17.28058,17.398066,17.385193,17.699033,16.741816,18.101934,17.53125,17.604613,16.99933,17.792783,17.019717,17.384524,16.979613,17.00067,17.427976,16.385193,
662.7712,17.31069,17.52023,17.33454,17.75,17.147198,17.757242,17.632399,17.58454,16.847371,17.80329,16.96875,17.020072,17.141609,16.930101,17.246222,16.41546,
663.0528,17.401961,17.608865,17.3125,17.711193,17.603555,17.663807,17.765115,17.5625,16.606617,17.742443,17.085172,16.533292,17.315768,16.855596,17.047385,16.495711,
663.3344,17.939105,17.37758,17.479702,17.761812,17.242489,17.576032,17.868234,17.432454,16.462844,17.402924,17.267718,16.548108,17.337844,16.899484,16.851376,16.698452,
663.6159,18.15698,17.134241,17.540491,17.830253,16.910506,17.642023,17.870744,17.432514,16.56177,17.080983,17.041951,16.740759,17.3125,16.866489,16.909776,16.848006,
663.8975,18.180998,16.99218,17.483072,17.776037,17.022142,17.868498,17.792965,17.60157,16.673178,16.881502,16.8125,16.815107,17.126289,16.981783,17.200533,17.061211,
664.1790,18.458397,16.922354,17.420437,17.686541,17.158167,18.08148,17.943252,17.864647,16.639187,16.829563,17.021856,16.811541,16.952646,17.253834,17.537002,17.33148,
664.4606,18.44163,16.9375,17.375,17.640969,17.203469,18.126377,18.262528,18.21462,16.77712,16.936123,17.386839,16.78125,16.952781,17.329157,17.71875,17.636151,
664.7422,18.062046,16.908584,17.389458,17.581626,17.11521,17.99021,18.362876,18.47854,17.069956,17.101206,17.27334,16.70896,17.069956,17.035464,17.762124,17.887124,
665.0237,17.911928,16.806822,17.569878,17.599428,16.922165,17.90625,18.203415,18.603407,17.323857,17.286928,16.760236,16.802264,17.255678,16.84545,17.662508,17.992043,
665.3053,18.205023,16.680308,17.794064,17.700314,16.729994,17.90625,17.934361,18.579366,17.551256,17.375,16.53125,16.992808,17.356564,17.071262,17.430308,18.024058,
665.5869,18.344093,16.900835,17.836486,17.814692,16.872121,17.534473,17.522137,18.76857,17.70895,17.111158,16.723135,16.9375,17.315036,17.194764,17.410978,17.980743,
665.8684,17.959683,17.265544,17.863828,17.991095,17.207578,16.959845,17.189767,18.981866,17.586788,16.765706,17.03125,16.971017,17.107027,17.178595,17.479922,17.877105,
666.1500,17.594522,17.166409,17.781636,17.938079,17.1875,16.958591,17.291409,18.179079,17.114648,16.885545,17.020898,17.062307,17.04083,17.363682,17.458591,17.532022,
666.4315,17.391415,17.230934,17.627651,17.654671,17.130302,16.932198,17.451263,17.512184,17.313008,16.796085,17,17.144066,17.436428,17.637184,17.308269,17.328915,
666.7131,17.60457,17.196214,17.518929,17.454928,17,17.079928,17.668571,17.521035,17.742787,16.678786,17.008714,17.196214,17.657751,17.585036,17.077822,17.489785,
666.9947,17.95396,17.250334,17.414146,17.5,17.03948,17.101312,17.836522,17.679938,17.420371,16.751002,16.99177,17.274022,17.413144,17.554604,16.851312,17.688168,
667.2762,18.130872,17.364986,17.451657,17.627413,17.177486,17.017093,17.915058,17.672136,16.957529,17.059564,16.889157,17.465814,17.085465,17.502936,16.809564,17.931628,
667.5578,17.89993,17.450023,17.518785,18.081285,17.262523,16.937442,17.599954,17.306065,16.893901,17.112419,16.89993,17.60007,16.900104,17.399988,16.90625,18.099954,
667.8393,17.700992,17.532672,17.588305,18.014672,17.334281,16.98675,17.598015,17.031492,17.115289,16.970172,16.84257,17.700992,17.114109,17.364109,16.938922,17.896539,
668.1209,17.482639,17.68287,17.548611,17.325231,17.414352,17.756944,18.020833,17.662037,16.643519,17.083333,17.258102,17.427083,17.076389,17.266204,17.065972,17.415509,
668.4025,17.570129,17.625733,17.476379,17.199677,17.277435,17.395539,17.773621,17.890258,16.837736,16.805604,17.102112,17.156983,17.163879,16.938966,16.910065,17.461121,
668.6840,17.634001,17.397249,17.546251,17.044499,17.237999,17.09675,17.72175,17.997,17.47475,16.546251,16.952501,16.9435,17.21875,16.503,16.949501,17.376248,
668.9656,17.734056,17.3125,17.696246,16.883746,17.129373,17.157798,17.774052,17.970937,17.526877,16.674381,17.117802,17.026238,17.214377,16.564048,17.084365,17.098123,
669.2471,17.9375,17.315247,17.797392,17.002747,17.19162,17.595123,18.099244,17.983519,17.461883,16.509614,17.4375,17.380494,17.157623,17.016481,17.384614,17.16037,
669.5287,17.934695,17.378927,17.46875,17.069232,17.282372,17.622756,18.217067,17.622756,17.305768,16.71875,17.427963,17.493829,17.190305,17.376122,17.58814,17.249439,
669.8103,17.782504,17.591995,17.46875,17.434491,17.343248,17.501003,18.125752,17.501003,16.940509,16.71875,16.910513,17.159009,17.342496,17.436998,17.283758,17.219001,
670.0918,17.720874,17.623938,17.740443,17.497876,17.524879,17.047178,17.974059,17.469812,16.846936,16.748938,16.604369,16.643052,17.585255,17.407312,17.009557,16.856492,
670.3734,17.748128,17.713133,17.456223,17.176845,17.178717,17.119383,18.233149,16.704929,16.696861,17.308177,16.97566,17.418198,17.564372,16.936206,17.146889,16.814372,
670.6550,17.89284,17.890158,17.4375,17.241954,17.356226,17.010728,18.050024,16.884794,17.058884,17.143774,16.942864,17.211638,17.41966,17.077658,17.29909,16.983908,
670.9365,18.378152,17.462107,17.604054,17.583107,17.486036,17.166554,17.614866,17.017286,17.260304,16.958446,17.076295,16.93767,17.378491,17.204786,17.3125,17.222071,
671.2181,18.329698,17.055893,17.651951,17.759753,17.526951,17.483956,17.427747,17.435508,17.011744,16.802747,17.390206,17.121854,17.348049,16.895343,17.285549,17.357802,
671.4996,17.789642,17.104572,17.734679,17.807393,17.478964,18.054108,17.536964,17.604572,16.524321,16.859679,17.4375,17.391536,17.082321,16.922179,17.255107,16.982857,
671.7812,17.434141,17.429031,17.699328,17.736492,17.392742,18.232258,17.663844,17.472985,16.412164,16.849664,17.4375,17.488172,16.828563,17.190859,17.275336,17.03293,
672.0628,17.325941,17.720767,17.957326,17.473454,17.473119,18.127352,17.908267,17.020496,16.651546,16.990928,17.265793,17.352822,16.928428,17.348119,17.428428,17.0625,
672.3443,17.359948,17.757526,18.03125,17.074113,17.642344,17.785337,18.08737,16.597837,16.955991,17.054974,17.171302,17.19388,17.561852,17.25638,17.682267,17.109948,
672.6259,17.741707,18.04795,18.008331,17.427134,16.839489,17.572904,17.597858,17.691799,17.352119,16.810389,17.477119,17.362523,17.291616,17.768811,17.818758,17.331273,
672.9074,18.140381,18.045675,17.845194,17.704325,16.708171,17.57548,17.671631,18.301921,17.535095,16.895671,17.63798,17.503845,17.125,17.791829,17.666829,17.118754,
673.1890,18.207377,17.936065,17.717315,17.813935,17.314042,17.423257,17.823873,18.225818,17.519877,16.819568,17.677562,17.40338,17.039753,17.313828,17.551127,16.829507,
673.4706,18.125973,17.824214,17.790045,17.741205,17.521482,17.015606,17.761714,17.889633,17.417964,16.791018,17.708009,17.220696,16.835928,16.899401,17.387687,16.934581,
673.7521,18.074043,17.800957,18.099941,17.470723,17.322637,16.942285,17.935527,17.828828,17.197637,16.47748,17.699043,17.116836,16.592344,16.702422,17.450449,17.346563,
674.0337,17.83563,17.755783,18.25,17.211409,17.086409,17.264682,18.138123,18.082964,17.09375,16.356873,17.630783,17.188279,16.518906,16.694062,17.644685,17.644685,
674.3153,17.560763,17.682539,18.195684,17.197421,17.144843,17.365079,18.096973,18.092013,17.220487,16.478671,17.539434,17.467264,16.784725,16.917909,17.537696,17.628223,
674.5968,17.624501,17.690861,18.035111,17.353834,17.371139,17.208666,17.771665,17.688498,17.572085,16.687001,17.465389,17.694223,17.159112,17.200945,17.40625,17.406749,
674.8784,17.832533,17.883817,18.053047,17.48702,17.32019,17.22404,17.727567,17.371473,17.319063,16.96106,17.767634,17.419866,17.378527,17.26298,17.40625,17.495837,
675.1599,17.937667,17.842748,18.077708,17.594084,17.108958,17.249666,17.922125,17.469585,16.953375,17.030916,17.85829,16.92079,17.186164,17.234458,17.359125,17.734625,
675.4415,18.11786,17.417673,18,17.775538,16.911962,17.202411,17.998572,17.520623,17.089466,16.983661,17.492229,16.778394,16.803301,17.220178,17.297589,17.63214,
675.7231,18.323593,17.212708,18.014114,18.047394,16.837708,17.21875,18.045364,17.279221,17.286301,16.985886,17.3125,16.914322,16.797394,17.215729,17.168335,17.511093,
676.0046,18.268452,17.427753,17.871428,18.085565,17.052753,17.258705,17.902678,17.111682,17.40625,16.942113,17.48564,17.039955,17.022024,17.25,16.924702,17.535863,
676.2862,18.074906,17.712664,17.505969,17.806063,17.199906,17.299977,17.637406,17.118797,17.36868,16.918773,17.806414,16.968516,17.031133,17.237477,16.718633,17.412336,
676.5677,17.953084,17.749918,17.41027,17.468585,17.324394,17.199147,17.5625,17.203166,17.218668,16.960958,17.831939,16.757792,16.878855,17.253937,16.625,17.28125,
676.8493,17.864064,17.473459,17.789033,17.112508,17.634379,17.018758,17.584371,17.357799,17.007822,17,17.568766,16.81717,16.857799,17.356242,16.668742,17.270314,
677.1309,17.742322,17.655711,17.921323,17.03125,17.299609,16.978071,17.604714,17.783998,17.017821,17.152142,17.345393,16.929,17.030428,17.630213,16.719572,17.260143,
677.4124,17.596706,18.443895,17.581202,17.049952,16.724903,17.118605,17.440939,18.318895,17.278053,17.431347,17.181347,16.874759,17.140504,17.993847,16.76846,17.225145,
677.6940,17.801358,18.278261,17.607881,17.205026,16.846739,17.327038,17.113451,18.170381,17.326631,17.369429,17.042392,17.196467,17.335597,17.829212,17.048369,17.068071,
677.9756,17.984116,18.195269,17.531422,17.546616,16.984116,17.570097,17.007769,18.093922,17.172478,17.460808,16.890711,17.460981,17.570269,17.523998,17.085981,17.015539,
678.2571,18.041241,18.19781,17.42354,17.71542,17.180839,17.67354,17.142929,17.97906,16.892609,17.56615,16.87167,17.388641,17.56583,17.162911,17.104379,17.08344,
678.5387,17.731426,18.087853,17.381191,17.806309,17.356426,17.625,17.617927,17.937206,17.124412,17.662735,16.981132,17.193985,17.450176,16.96875,17.318104,17.168632,
678.8202,17.607619,17.926693,17.460284,17.78125,17.259636,17.581773,17.98496,18.024676,17.396614,17.432819,17.069074,17.028909,17.277739,16.979557,17.604557,17.213347,
679.1018,17.365767,17.814987,17.751065,17.78125,17.10547,17.365767,18.039418,17.84375,17.44922,16.734022,17.245384,16.741832,16.789418,17.03125,17.628552,17.178267,
679.3834,17.346972,17.47258,17.952821,17.666344,16.843142,17.285689,17.864118,17.813108,17.121778,16.308061,17.191939,16.978416,16.767326,17.061892,17.503222,17.113509,
679.6649,17.596795,17.524359,18.038141,16.868109,17.047276,17.108974,17.574679,17.608974,16.908494,16.515224,16.969551,17.700481,17.522917,17.256891,17.753045,17.016026,
679.9465,17.615958,17.770344,17.787636,17.105052,16.90399,17.270344,17.68524,17.759042,17.236833,16.678854,16.667156,17.535771,17.140427,17.03125,17.769948,16.886302,
680.2280,17.486709,18.029773,17.47318,17.25443,16.885337,17.520913,17.662157,17.875,17.46875,16.967273,16.428401,17.590796,16.946361,17.053401,17.617616,17.03125,
680.5096,17.221526,17.99653,17.570134,17.347914,17.089586,17.307642,17.785414,17.872224,17.46528,16.94097,16.875,17.529168,17.129164,17.5,17.463198,17.036802,
680.7912,17.343398,17.84419,17.905283,17.530723,16.906777,17.094365,17.968223,17.750352,17.31294,17.09331,16.875,17.437764,17.311973,17.5,17.219453,17.280547,
681.0727,17.404512,17.752607,18.118918,17.683155,16.450534,17.306418,18.090274,17.810762,17.251738,17.215274,16.60157,17.407119,16.887165,17.196189,17.127607,17.250869,
681.3543,17.643057,17.898005,18.125,17.924307,16.674307,17.667711,18.09375,17.871702,17.309202,17.455557,16.297741,16.755029,16.756596,16.921092,17.036197,17.131596,
681.6359,17.800358,18.021537,18.096178,18.168073,17.119825,18.119825,18.09375,17.932643,17.427787,17.584037,16.28125,16.661107,17.009395,16.848607,17.002428,16.980892,
681.9174,17.672283,17.133864,17.308537,17.542504,17.604943,16.866258,17.92549,17.544894,16.876634,16.864624,17.038419,16.880596,16.386254,17.2644,17.08413,17.05288,
682.1990,17.601718,16.922187,17.327813,17.577813,17.601718,17.04594,17.769921,17.5,16.785234,17.10844,16.716013,17.069845,16.421563,17.176171,17.066484,17.171563,
682.4805,17.858642,17.118164,17.529175,17.646728,17.355347,17.358642,17.908935,17.473511,16.569336,17.235718,16.788696,17.358642,16.649414,17.209228,17.194946,17.399414,
682.7621,18.086245,17.310531,17.459646,17.784818,17.209646,17.611958,18.246063,17.417323,16.351255,17.095719,17.275344,17.354823,16.790354,17.270177,17.193036,17.411786,
683.0437,18.32451,17.019546,17.512316,17.987071,17.312194,18.105148,18.162867,17.181801,16.636704,16.987684,17.699204,17.194117,17.186582,17.430883,17.012929,17.256617,
683.3252,18.42333,16.671686,17.652075,18.007085,17.464575,18.049596,17.786691,17.197495,16.81541,17.162069,17.515436,16.890436,17.305415,17.51708,17.06541,17.025431,
