,Live Spectrum 10-11-2023 09:49:20,Live Spectrum 10-11-2023 09:49:20,Live Spectrum 10-11-2023 09:49:26,Live Spectrum 10-11-2023 09:49:28,Live Spectrum 10-11-2023 09:49:31,Live Spectrum 10-11-2023 09:49:33,Live Spectrum 10-11-2023 09:49:36,Live Spectrum 10-11-2023 09:49:37,Live Spectrum 10-11-2023 09:49:38,Live Spectrum 10-11-2023 09:49:40,Live Spectrum 10-11-2023 09:49:41,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
708.9473,17.251003,16.938252,16.801749,16.957748,17.34375,17.094502,16.979752,16.925997,17.125501,16.676498,17.187751,
709.2289,16.944257,16.783502,17.064658,17.071415,17.323667,16.718844,16.866085,17.203078,17.263326,16.910661,17.136167,
709.5104,16.999084,16.342247,16.896248,16.996666,17.195999,17.028503,16.649582,16.815247,17.375,17,17.144417,
709.7920,17.150007,16.525056,16.850017,16.993757,17.143752,17.218738,16.550002,16.718774,17.356248,16.906238,17.15625,
710.0736,17.422663,17.1562,17.100305,17.067429,17.029624,17.047713,16.634858,16.970376,17.289482,16.84375,17.047713,
710.3551,17.628606,17.284254,17.201322,17.09375,16.920072,16.916466,16.792068,16.905648,17.267428,16.93089,16.864182,
710.6367,17.723322,16.969518,17.103661,17.144054,16.6715,16.942072,16.925304,16.747714,17.348322,17,16.596803,
710.9182,17.604049,16.620158,16.999032,17.155282,16.388204,17.080546,16.952641,16.847624,17.438468,16.935563,16.4375,
711.1998,17.267528,16.638722,16.89149,17.094096,16.127076,17.202606,16.829336,17.061462,17.484202,16.72048,16.51476,
711.4814,17.019769,17.108425,16.886481,17.121685,15.996685,17.205611,16.674361,17.097065,17.5,16.532907,16.652935,
711.7629,16.711229,17.564777,16.883898,17.1875,16.232203,17.057256,16.709852,17.130244,17.330297,16.485858,16.591473,
712.0445,16.639836,17.71875,16.821717,17.160522,16.370055,16.856565,16.772033,17.357913,17.084533,16.536195,16.450989,
712.3260,17.07314,17.71875,17.016215,17.060812,16.217062,16.698649,16.821452,17.461487,17.056925,16.599325,16.597127,
712.6076,17.42219,17.572497,17.194374,16.956562,16.100624,16.588437,17.090628,17.247809,17.081562,16.477186,16.805626,
712.8892,17.686065,17.182199,17.15625,16.902882,16.258669,16.485093,17.258171,16.907685,17.143275,16.51684,16.797593,
713.1707,17.745719,16.938927,17.145358,16.84375,16.626427,16.536958,17.229642,16.848031,17.324819,17.052132,16.71875,
713.4523,17.449784,17,17.206975,16.853997,16.6875,16.965694,17.229506,17.102978,17.40625,17.510247,16.698256,
713.7339,17.170736,17.038412,17.413412,16.865397,16.716309,17.401367,17.197103,17.230794,17.454264,17.368001,16.637044,
714.0154,17.089381,17.214604,17.27599,16.84375,16.826052,17.30724,17.191869,17.250223,17.446015,16.99104,16.880483,
714.2970,17.122972,17.387584,16.668834,16.785514,16.945819,16.866472,17.066764,17.364653,17.139611,16.935472,17.518875,
714.5785,17.02357,17.20392,16.462131,16.59428,16.95339,17.241259,16.92929,17.27304,17.09375,16.82839,17.258741,
714.8601,17.014084,16.970955,16.264084,16.542252,16.934418,17.286537,16.957748,17.34375,17.107834,16.738998,17.037414,
715.1417,17.088122,16.688277,16.363744,16.700311,17.050466,16.894216,16.786878,17.311723,17.143439,16.625777,16.818128,
715.4232,17.1875,16.864435,16.533647,16.755771,17.107688,17.032226,16.716353,17.210582,17.09375,16.767312,16.759144,
715.7048,17.146403,17.109161,16.411387,16.801799,17.026113,17.333049,16.838613,17.297089,17.119436,16.838613,16.988872,
715.9863,16.910468,17.155963,16.423984,16.892734,16.990989,17.423984,16.839532,17.223255,17.263516,16.830521,17.286042,
716.2679,16.769375,16.961,16.467749,16.83575,16.956875,17.332125,16.957375,17.284875,17.235251,16.9685,17.472875,
716.5495,16.915989,16.925727,17.376212,16.983769,17.071027,17.301939,16.659496,17.524758,16.520689,17.171269,17.274758,
716.8310,16.992143,17.117321,17.624822,16.81756,16.856667,17.747381,16.666548,17.463512,16.984464,17.002441,17.200417,
717.1126,16.896284,17.36902,17.253344,16.52527,16.686149,17.678884,16.4375,17.39429,17.154257,16.673547,16.98804,
717.3942,16.744523,17.270297,16.830058,16.445715,17.119523,17.084166,16.436131,17.210535,17.115416,16.460535,16.8125,
717.6757,16.623507,17.030503,16.540956,16.625,16.994027,16.882466,16.409983,17.03797,16.902517,16.284237,16.816233,
717.9573,16.563882,17.001131,16.938757,16.625754,16.749623,17.188505,16.563882,17.312626,16.75,16.406627,16.969755,
718.2388,16.900819,17.276807,17.245063,16.809538,16.657731,17.433551,16.900819,17.343256,16.75,16.498519,17.214801,
718.5204,17.056943,17.431943,17.219861,16.993331,17.048051,17.256669,17.087081,17.34375,16.870554,16.620554,17.248889,
718.8020,16.737754,16.492784,17.159705,17.029522,16.413008,16.570986,17.566108,16.694258,16.314075,17.008791,16.984299,
719.0835,17.007828,16.408592,17.069527,17.002342,16.259369,16.762512,17.651566,16.511711,16.743774,17.089066,16.824211,
719.3651,16.776597,16.632608,16.892731,17.169769,16.674422,16.866134,17.684545,16.584884,16.922724,16.895686,16.840795,
719.6466,16.334749,16.850034,16.653533,17.242867,16.857167,16.95805,17.576766,16.59375,16.660666,16.681216,16.67765,
719.9282,16.200029,17.091589,16.543779,17.331221,17.064516,16.67094,17.481279,16.729118,16.462558,16.65625,16.737471,
720.2098,16.478621,17.204397,16.610647,17.211422,17.120216,16.704397,17.336422,16.776466,16.728621,17.000302,16.802931,
720.4913,16.660545,17.192891,16.857731,16.980628,16.969846,17.054917,17.545231,16.703673,16.936404,17.217654,16.838359,
720.7729,16.409705,17.06123,17.209299,16.785975,16.836484,17.428049,17.644258,16.611738,16.84248,16.921697,16.869004,
721.0545,17.132576,17.869378,16.517074,17.04581,17.059008,16.883729,18.050663,17.136068,16.935754,16.523289,17.121508,
721.3360,17.367799,17.853258,16.480844,17.028803,17.028803,16.766848,17.699315,17.305299,16.728258,16.702041,17.235598,
721.6176,17.304652,17.546758,16.484352,16.812406,16.859305,16.992293,17.25766,17.242152,16.703148,16.78125,17.273449,
721.8991,17.098443,17.423048,16.605855,16.75,16.698245,16.902544,17.133399,17.127346,17.061514,16.552741,16.984188,
722.1807,16.853216,17.361742,16.544979,16.727746,16.700758,16.955021,17.058237,17.09375,17.276517,16.446496,16.785983,
722.4623,16.846228,17.387068,16.456682,16.675432,16.632113,16.978341,16.879635,17.050432,17.095908,16.654092,16.771659,
722.7438,17.085659,17.237723,16.395368,16.593052,16.678014,17.242607,16.791434,17.073382,17.021066,16.918527,16.949777,
723.0254,17.33082,17.074353,16.415948,16.664871,16.739224,17.456897,17.067889,17.196121,17.113147,16.795258,17.17457,
723.3069,16.88926,16.971597,16.357963,16.778403,17.068148,17.321042,16.860834,16.991505,16.957408,17.025532,16.911968,
723.5885,16.728822,16.918204,16.351092,16.773908,17.211408,17.238046,16.482586,16.824454,17.056005,16.890719,16.71875,
723.8701,16.887337,16.812703,16.505965,16.75,17.1875,17.156453,16.412419,16.775081,17.243628,16.743628,16.681331,
724.1516,16.919376,16.731876,16.59375,16.804373,17.060629,17.039377,16.709366,16.75,17.154379,16.871872,16.710623,
724.4332,16.993956,16.806456,16.874409,16.913915,17.021374,16.982459,17.081662,16.925412,16.869547,16.727005,16.767541,
724.7148,17.011621,16.89196,17.144629,16.917871,17.07946,16.98571,17.032193,17.164258,16.583072,16.54554,16.849089,
724.9963,17.01789,17.020909,17.17112,16.82586,17.192029,17.06552,16.760341,17.21724,16.616169,16.744189,16.90625,
725.2779,17.125707,17.125,17.219457,16.654835,17.376061,17.156604,16.861674,17.1875,16.892217,17.174528,16.922052,
725.5594,17.537686,17.064098,17.052868,16.69873,17.194691,17.172275,16.773216,17.02002,17.03125,17.010387,16.907049,
725.8410,17.715789,17.043953,16.753897,16.918953,16.935552,17.039043,16.556655,16.917004,16.972647,16.476543,16.816397,
726.1226,17.331064,17.121906,16.645266,16.842048,16.996906,16.83586,16.72664,17.197092,16.737314,16.231126,16.637376,
726.4041,17.111493,17.102223,16.661284,16.6875,17.058264,16.763507,16.826007,17.505034,16.504236,16.147777,16.418959,
726.6857,17.016125,17.070062,16.840562,16.674563,17.054938,16.871812,16.817875,17.516125,16.391125,16.606873,16.36425,
726.9672,16.93099,17.261068,17.092448,16.693359,16.962891,17.049479,16.78125,17.282552,16.380208,17.267578,16.486979,
727.2488,17.051377,17.634004,17.06878,16.797216,16.847231,17.077784,16.757642,16.940299,16.602073,17.366677,16.692343,
727.5304,17.322377,17.996168,16.72999,16.86376,16.76124,16.943801,16.797428,16.631301,16.853627,17.148842,16.89501,
727.8119,17.733338,18.049476,16.717968,16.950524,16.855992,16.84375,16.9375,16.734121,17.05104,17.032814,16.83229,
728.0935,17.991682,17.853867,16.716951,17.136016,16.949416,16.853867,17.058902,17.074416,16.9384,17.115783,16.709533,
728.3751,17.709938,17.836768,16.872424,17.131982,16.834192,16.92279,17.36029,16.92096,16.817652,17.069482,16.586768,
728.6566,17.280236,17.713996,16.955502,17.254754,16.8125,17.03125,17.450748,16.758494,16.642495,17.147249,16.445994,
728.9382,16.926521,17.599663,16.983108,17.394425,16.837837,17.03125,17.355575,16.608108,16.59037,17.133446,16.3125,
729.2197,16.796715,17.539142,16.921715,17.507573,16.969389,17.070712,17.171396,16.570392,16.75,17.140465,16.351962,
729.5013,16.830748,17.547819,16.904363,17.364093,17.192954,17.202181,17.045931,16.69652,16.75,17.071728,16.57152,
729.7829,17.107332,17.561118,17.040745,17.111418,17.326082,17.263582,17.161659,17.071995,16.783954,17,16.926623,
730.0644,17.193707,17.681364,17.156286,16.950128,17.262628,17.193885,17.325093,17.193778,16.850064,16.9563,17.018729,
730.3460,17.303873,17.29834,17.01416,16.51709,16.835287,16.661783,16.96582,17.048176,16.579426,16.792643,17.002603,
730.6275,17.063172,17.333781,16.932348,16.59375,16.9375,16.416555,16.766129,16.833445,16.431676,16.864359,16.583445,
730.9091,16.763829,17.138829,16.943128,16.612189,16.955939,16.47797,16.558909,16.818128,16.792507,16.982579,16.614226,
731.1907,16.88851,17.210612,17.176596,16.694335,17.078776,16.57601,16.730957,17.084148,17.202474,17.046224,17.126303,
731.4722,17.229863,17.15978,17.30897,16.520659,17.176909,16.889121,16.844272,17.455151,17.076099,16.93044,17.319038,
731.7538,17.559507,17.166547,17.248324,16.413554,17.10273,17.017959,17.075791,17.578784,16.9375,16.869014,17.074115,
732.0353,17.514043,16.96875,16.920293,16.1875,17.17521,17.194874,16.891501,17.405545,16.962081,16.805126,16.596208,
732.3169,17.306726,17.01302,16.657156,16.204823,17.006228,17.263927,16.743772,16.998528,17.228827,16.768795,16.623075,
732.5985,17.22711,17.680533,15.738257,16.478504,16.631967,16.997213,17.125,16.513934,16.91461,17.51453,16.599323,
732.8800,17.412297,17.527795,16.164024,16.693547,16.785569,16.939228,17.125,16.813364,17.096341,17.151931,16.723933,
733.1616,17.622647,17.406586,16.440861,16.908939,16.941534,17.001345,17.125672,16.845095,17.188508,17.001345,16.903561,
733.4432,17.407578,17.43731,16.748103,17.154733,17.310224,17.124241,17.187121,16.967991,17.280681,17.124241,16.657767,
733.7247,17.192495,17.620719,16.963755,17.034104,17.465182,17.308219,17.553938,16.724458,16.884276,17.155536,16.65625,
734.0063,17.097457,17.715043,16.908721,17.181322,17.588808,17.252471,17.772601,16.538663,16.724928,17.186264,16.65625,
734.2878,17.329705,17.71875,16.876756,17.246489,17.3283,17.102528,17.663272,16.619733,16.600772,17.069522,16.9217,
734.5694,17.604536,17.689774,16.961929,17.452833,17.08069,16.890917,17.42444,16.740905,16.651702,17.0625,17.256238,
734.8510,16.600442,17.232141,16.85491,16.814171,16.806361,16.64732,17.23549,16.69308,17.510048,16.86328,16.740511,
735.1325,16.947129,17.466956,16.955532,16.973565,16.669468,16.792674,17.21875,16.883119,17.481968,16.871696,16.827228,
735.4141,17.192032,17.554866,17.133349,17,16.738549,16.977099,17.246183,17.235448,17.194418,16.820134,16.980916,
735.6956,17.380286,17.616345,17.075482,16.730773,16.884613,17.080768,17.223077,17.388941,16.994714,16.677887,17.161536,
735.9772,17.168523,17.545758,17.0625,16.529016,16.90625,17.120164,16.716883,17.485492,16.96875,16.418523,17.293156,
736.2588,17.073185,17.505343,17.26976,16.914519,16.880343,17.02137,16.547278,17.551815,16.942843,16.47863,17.51976,
736.5403,17.113306,17.550806,17.464917,17.203222,16.646375,16.847583,16.455042,17.537097,16.962903,16.677819,17.410083,
736.8219,17.1001,17.6123,17.4502,17.0757,16.41945,16.7129,16.4126,17.48145,17.09325,16.96775,17.4995,
737.1035,17.09375,17.478605,17.242306,16.787258,16.570194,16.809496,16.625843,17.663944,17.051802,17.202045,17.53125,
737.3850,16.926447,17.628703,17.139699,16.790451,16.768403,16.915451,16.735301,17.551447,17.174653,17.2739,17.50735,
737.6666,16.828193,17.968343,17.031386,16.976325,17.163554,17.077921,16.773404,17.406386,17.125136,17.328057,17.406386,
737.9481,16.881226,18.016683,17.068726,16.985433,17.372885,17.079183,16.827067,17.55827,16.841754,17.206298,17.443726,
738.2297,17.197655,17.887921,17.048918,16.856671,17.271755,17.152163,17.090324,17.580168,16.503426,17.089003,17.334255,
738.5113,17.575599,17.624501,16.9874,16.746725,17.065276,17.23135,17.14365,17.584425,16.384325,16.865176,17.083926,
738.7928,17.880424,17.359762,16.690083,16.633006,17.021436,17.25,17.125,17.48657,16.739411,16.78125,17.021436,
739.0744,18.115393,17.28125,16.332061,16.572801,16.968403,17.333796,17.020255,17.248959,17.241435,16.802199,16.968403,
739.3559,17.716825,17.547283,16.56664,16.071361,16.753323,17.047574,17.173391,17.258571,17.078824,16.689715,17.121677,
739.6375,17.508712,17.567613,16.769981,16.092237,16.636269,16.894981,17.28125,17.252556,16.946212,16.605019,17.178788,
739.9191,17.492249,17.382998,16.839751,16.464503,16.625,16.88675,17.183749,17.19925,16.98825,16.632751,17.117249,
740.2006,17.278536,17.274457,16.989128,16.669836,16.529893,17.065214,17.048914,17.225543,16.790764,16.827443,17.207878,
740.4822,17.082072,17.342723,17.043955,16.607483,16.301849,17.261678,16.851644,17.379812,16.711884,17.122946,17.392517,
740.7638,17.04932,17.333971,16.977041,16.296344,16.223639,17.384779,16.840349,17.269983,16.695791,17.448767,17.522959,
741.0453,17.044903,17.193265,16.884709,16.212985,16.109224,17.314321,16.941444,17.265776,16.744235,17.523362,17.474515,
741.3269,17.03125,17.005117,16.775245,16.366881,16.13701,17.115993,17.088633,17.392126,16.846752,17.365993,17.389124,
741.6084,17.131195,17.022853,16.702092,16.337555,16.433233,16.931305,17.154185,17.089757,16.924973,17.247935,16.941905,
741.8900,17.186368,17.092618,16.719882,16.314763,16.674704,17.005659,17.044046,16.796309,16.952559,17.202559,16.594882,
742.1716,17.15625,17.093953,16.797179,16.563715,16.938715,17.250608,16.921571,16.749797,16.858869,17.203226,16.75081,
742.4531,17.232569,17.170791,16.84375,16.734736,17.109736,17.34375,16.798681,16.627167,16.857569,17.111904,16.905528,
742.7347,17.342107,17.381586,16.858553,16.822373,16.842094,17.240127,16.792767,16.501643,17.144746,16.91118,16.907893,
743.0162,17.360655,17.5625,16.889345,16.951845,16.50512,17.03893,16.93238,16.669579,17.375,16.798155,16.90369,
743.2978,17.190975,17.5625,16.864584,17.093748,16.465277,16.895834,16.944445,17.170135,17.291668,16.934025,16.923611,
743.5794,16.932828,17.495328,16.8125,17.344041,16.540303,16.937791,16.861566,17.661214,17.026286,17.178738,16.933119,
743.8609,16.973574,17.341338,16.981271,17.235067,16.347085,17.088465,16.960591,17.615352,16.86443,17.30193,16.96875,
744.1425,17.243977,17.262532,17.156088,16.893718,16.112791,17.162597,17.150065,17.362791,16.899903,17.312338,16.943685,
744.4241,17.411253,17.220828,17.074584,16.814578,16.607531,17.206666,17.175416,17.446659,16.95251,17.255003,16.882081,
744.7056,17.515305,17.194832,17.117027,16.707111,17.171555,17.1875,17.191166,17.184474,17.381052,17.3125,16.832111,
744.9872,17.52658,17.413255,17.17864,16.676305,17.305975,17.153915,17.238805,16.92397,17.801305,17.301305,16.87967,
745.2687,17.373989,17.626011,17.21875,16.796046,17.341729,17.104504,17.175736,16.972792,17.59844,17.270496,16.913972,
745.5503,17.343442,17.615301,17.208436,17.083128,17.146551,17.145628,17.000923,17.239378,17.167487,17.188115,16.760314,
745.8319,17.485265,17.429243,17.128239,17.144754,16.990123,17.167746,16.782869,17.162728,17.059261,16.993362,16.761496,
746.1134,17.826201,17.258775,17.018883,17.055316,16.855449,17.030583,16.860376,17.142293,17.017549,16.881517,16.633775,
746.3950,18.101636,17.143579,17.13457,16.858105,16.73789,16.866552,17.33164,17.579395,16.69707,16.959741,16.455517,
746.6765,17.76961,17.446685,17.415435,17.099266,17.085172,17.077201,17.704656,17.175253,17.046558,16.928922,16.525734,
746.9581,17.729593,17.71875,17.622306,16.917161,16.989157,17.305698,17.627761,16.779903,17.467403,16.90625,16.618198,
747.2397,17.906609,17.649245,17.329382,16.562859,16.750359,17.413614,17.234914,16.741559,17.282327,16.937141,16.726114,
747.5212,17.695725,17.379113,16.941613,16.527137,16.736533,17.48746,17.108347,17.008428,16.927016,17.03125,16.872944,
747.8028,17.278119,17.139366,16.75,16.698121,16.979371,17.23373,17.094364,17.39876,16.715005,17.045003,17.037513,
748.0844,17.2079,16.96875,16.75,16.521699,16.899794,16.837294,16.758787,17.587294,16.896432,17.119575,17.326444,
748.3659,17.44852,17.065366,16.798308,16.348425,16.826692,16.842693,16.535925,17.622885,17.05571,17.236866,17.451692,
748.6475,17.647492,17.451881,17.028115,17.343102,16.669983,16.979996,17.502488,17.818771,16.408738,17.3125,17.238754,
748.9290,17.75521,17.307276,17.15104,17.651048,16.86979,17.067717,17.630202,17.473938,16.619805,17.260405,17.19271,
749.2106,17.714073,16.99754,17.081815,17.747661,16.87254,17.25,17.456815,16.983266,16.90625,16.990403,17.180363,
749.4922,17.260352,17.165029,16.830582,17.505438,16.991745,17.285115,17.174856,16.723139,16.893082,16.86727,16.951192,
749.7737,16.722121,17.234681,16.777879,17.136337,16.773896,17.496017,16.938111,16.769913,16.796569,16.409621,16.84375,
750.0553,16.556297,17.325859,16.983062,17.007156,16.951812,17.450859,17.217078,16.942031,16.666031,16.236641,16.847328,
750.3368,16.797637,17.174797,17.119157,17.084731,17.078379,17.299797,17.728786,17.228277,16.484121,16.406758,16.875,
750.6184,17.182665,17.13467,17.257701,17.256268,17.193768,17.145863,17.974392,17.298621,16.404817,16.684724,16.872224,
750.9000,16.810122,17.88689,16.38689,16.985732,16.930366,16.709238,16.76189,17.15625,17.036006,16.653872,16.838994,
751.1815,16.791162,18.027285,16.557021,16.794658,16.853662,16.629433,16.90625,17.152285,17.091768,16.630947,16.801074,
751.4631,16.935911,17.957626,16.953391,16.539195,16.996822,17.153072,16.890359,17.100106,17.059322,16.723517,17.092161,
751.7446,16.908646,17.740416,17.254792,16.689896,16.93151,17.10573,16.582968,17.219948,17.014376,16.819688,17.0625,
752.0262,16.972796,17.496763,17.373382,16.754855,16.773158,17.408678,16.314118,17.252428,17.377428,16.997572,17.063309,
752.3078,17.129227,17.377536,17.311232,16.936232,16.469595,17.496195,16.381341,17.339945,17.466636,16.905405,17.097555,
752.5893,17.437885,17.562538,17.218481,16.843635,16.531135,17.219058,16.844481,17.0625,17.312615,16.843481,17.375077,
752.8709,17.746566,17.593407,17.002404,16.75103,16.43853,17.466003,17.430975,17.0625,17.40522,16.627404,17.436813,
753.1525,17.627892,17.563223,17.305269,16.597365,16.590135,16.766631,16.735381,16.726704,16.948346,16.869215,16.735381,
