,Live Spectrum 10-11-2023 10:22:00 - Spikes removed,Live Spectrum 10-11-2023 10:22:01 - Spikes removed,Live Spectrum 10-11-2023 10:22:03 - Spikes removed,Live Spectrum 10-11-2023 10:22:07 - Spikes removed,Live Spectrum 10-11-2023 10:22:10 - Spikes removed,Live Spectrum 10-11-2023 10:22:12 - Spikes removed,Live Spectrum 10-11-2023 10:22:14 - Spikes removed,Live Spectrum 10-11-2023 10:22:16 - Spikes removed,Live Spectrum 10-11-2023 10:22:18 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
839.8734,16.8125,18.02952,18.246524,17.776044,17.333355,17.164931,16.81077,18.019093,17.809024,
840.1549,16.650041,17.852708,18.049166,17.796417,16.776873,17.249084,16.680375,18.039292,17.890167,
840.4365,16.59375,17.860206,17.610959,17.836353,16.680103,17.400514,16.847072,18.055103,17.930103,
840.7181,17.116553,17.237961,17.205982,17.794747,17.863572,17.731518,17.88631,17.915491,17.912999,
840.9996,17.352376,17.137964,17.275928,17.554858,18.137191,17.711881,17.929858,17.573144,17.805631,
841.2812,17.588312,17.414373,17.415749,17.448375,18.073375,17.558439,17.513628,17.525812,17.626376,
841.5627,17.355481,17.495224,17.675769,17.649295,17.983077,17.372404,17.278654,17.822468,17.434904,
841.8443,17.095373,17.581422,17.745891,17.958908,17.887328,17.479454,17.331422,17.576451,17.053419,
842.1259,16.895629,17.621562,17.889059,17.833129,17.847188,17.5,17.538433,17.086261,16.888753,
842.4074,17.131385,17.824411,17.478942,18.068885,17.701314,17.471513,17.704936,17.173686,17.159872,
842.6890,17.477089,18.077087,17.320831,18.443756,17.775001,17.556251,17.689583,17.916679,17.508339,
842.9706,17.082078,17.496719,17.222945,18.588156,17.631992,17.443094,17.269578,18.267266,17.680508,
843.2521,17.03196,17.46875,16.791184,18.441048,17.563919,17.590202,17.555404,17.548279,17.626419,
843.5337,17.093718,17.687387,16.37521,17.937758,17.500032,17.59375,17.812371,17.593718,17.625,
843.8152,17.065909,17.875682,16.669887,17.509546,17.435454,17.461931,18.02375,17.876364,17.471477,
844.0968,17.222903,17.907634,17.292325,17.963803,17.346519,17.168709,17.684731,17.930578,17.599288,
844.3784,17.3125,17.931226,17.539616,18.512427,17.422982,17.468872,17.620817,17.772884,17.68947,
844.6599,17.295682,17.852159,17.647841,18.210758,17.667462,17.945492,17.5625,17.664659,17.219583,
844.9415,17.061655,17.884713,17.601211,17.787866,17.812922,18.290963,17.569538,17.757038,16.681729,
845.2230,16.592179,17.45603,17.89353,17.636149,18.041301,17.828362,17.599561,17.753142,17.391959,
845.5046,16.835866,17.370035,17.8125,17.92611,17.901285,17.501459,17.4375,17.320384,17.529791,
845.7862,17.107915,17.360835,17.772636,17.985691,17.89778,17.37792,17.44889,17.099589,17.69889,
846.0677,16.966957,17.501793,17.574462,17.78125,17.929278,17.634119,17.5,17.515548,17.775717,
846.3493,16.63273,17.821683,17.5,17.759745,17.498548,18.052755,17.492832,17.959005,17.867832,
846.6309,16.375397,18.030853,17.476264,17.711236,16.984574,18.061705,17.500397,18.03125,17.954516,
846.9124,16.46875,17.92018,17.40625,17.84187,17.13517,17.7884,17.57643,17.97063,18.38517,
847.1940,16.619355,17.893826,17.40625,17.868221,17.387424,17.656628,17.550076,17.784262,18.458581,
847.4755,17.019601,17.866308,17.38591,17.531989,17.445452,17.752957,17.664942,17.72892,18.040681,
847.7571,17.135932,17.609427,17.34375,17.599937,17.75464,17.532797,17.834365,17.75,18.015677,
848.0387,17.203046,17.429648,17.425642,17.913943,17.925801,17.816029,17.793108,17.773398,17.742307,
848.3202,17.30619,17.556042,17.749553,18.01878,17.831429,18.287262,17.506607,17.874851,17.60006,
848.6018,17.409981,17.806716,17.978265,17.933769,17.599534,18.344777,17.28125,17.96875,17.536008,
848.8833,17.626241,17.912643,17.780009,17.717509,17.451527,18.148616,17.351384,17.912643,17.471946,
849.1649,17.796062,17.784502,17.476879,17.547688,17.527998,18.180997,17.644869,17.814126,17.348628,
849.4465,17.453653,17.515924,17.359306,17.827689,17.59375,18.047265,18.03102,17.843658,17.203194,
849.7280,17.011767,17.345293,17.40625,18.125,17.528163,17.78125,17.957947,17.578317,17.090663,
850.0096,17.092264,17.443784,17.543818,17.970236,17.520338,17.729662,17.801588,17.006114,16.94527,
850.2912,17.29075,17.608,17.62025,17.71775,17.6705,17.7055,18.077751,16.74525,16.857,
850.5727,17.155662,17.631074,17.480897,17.587382,17.919279,17.793985,18.212382,17.076117,16.824941,
850.8543,16.697672,17.534883,17.367005,17.503633,17.933139,17.784883,17.932411,17.430234,16.969478,
851.1358,16.683964,17.05031,17.261988,17.46875,17.772798,17.586476,17.249799,17.602202,17.226024,
851.4174,16.866303,16.599866,17.28254,17.553803,17.52738,17.393683,17.09633,17.698777,17.44008,
851.6990,17.016705,16.941821,17.3125,17.947206,17.702592,17.189113,17.200432,17.431567,17.168635,
851.9805,17.222964,16.941612,17.3125,17.910362,17.652036,17.19377,17.264597,17.3125,17.008327,
852.2621,17.233729,17.041324,17.051133,17.701186,17.379904,17.503877,17.114926,17.383782,17.095042,
852.5436,17.366365,17.511994,17.042558,17.976083,17.189487,17.716763,16.914885,17.381647,17.198808,
852.8252,17.380801,17.625,17.138848,18.342442,17.359844,17.800899,16.671406,17.375,17.320547,
853.1068,17.296098,17.440894,17.366656,18.353648,17.590356,17.733598,16.467195,17.506504,17.527856,
853.3883,17.308407,17.297622,17.40625,18.072179,17.489215,17.447179,16.709071,17.857135,17.698285,
853.6699,17.228445,17.421341,17.350214,17.526923,17.188568,17.266159,17.030182,18.046341,17.802805,
853.9515,17.536475,17.321964,17.545939,17.526518,17.416207,17.567725,17.409109,18.235805,17.928036,
854.2330,17.294706,17.401765,17.175687,17.382476,17.4375,17.772279,17.407745,17.803677,18.056519,
854.5146,17.097468,17.681924,17.033728,17.283109,17.345609,17.934402,17.43688,17.383055,18.491325,
854.7961,17.31563,17.876043,17.222401,17.404163,17.405989,17.780989,17.560674,17.439847,18.434631,
855.0777,17.689792,18.006877,17.664273,17.153958,17.372708,17.741977,17.346042,17.714165,18.079996,
855.3593,17.69909,18.175282,17.842417,17.118187,17.28399,17.537359,17.394032,17.567277,17.669876,
855.6408,16.91012,17.997069,17.339822,17.539106,16.851548,17.622069,17.221681,17.125939,16.965819,
855.9224,16.42421,18.083693,17.084292,18.199593,16.640326,17.601413,17.30364,16.615542,16.983477,
856.2039,16.96211,18.783107,17.678027,18.090918,16.821044,17.665723,17.640137,17.251904,17.326709,
856.4855,16.812106,17.986476,17.608062,18.244354,17.30344,17.63406,17.358062,17.488314,17.394958,
856.7671,17.09375,17.427833,17.478765,18.225311,17.680939,17.217197,17.222204,17.725311,17.278144,
857.0486,17.10123,17.208611,17.236369,18.205119,17.544048,17.063829,17.074801,17.73504,17.01629,
857.3302,17.175427,17.501069,17.085345,18.070905,17.078241,17.027582,17.354523,17.653882,16.993964,
857.6117,17.293832,17.871752,17.006496,18.121752,16.78125,17.308841,17.51542,17.534498,17.099836,
857.8933,17.208927,17.968305,16.916073,18.177232,16.822323,17.696432,17.625,17.427677,17.36206,
858.1749,16.979303,17.964005,17.056037,18.089005,16.939872,18.018324,17.546548,16.917867,17.505809,
858.4564,16.840266,17.734385,17.168402,17.859385,17.012152,17.963566,17.211824,16.241311,16.881968,
858.7380,17.214661,17.483895,17.161298,17.739903,17.070552,17.39219,16.775242,16.71562,16.290388,
859.0196,17.609299,17.290671,17.139055,17.953049,17.237439,17.409237,16.678079,17.454542,16.210823,
859.3011,17.736208,17.442737,17.216306,18.140014,17.284916,17.838861,17.006459,17.991445,16.723987,
859.5827,17.671522,17.830596,17.377118,18.012448,17.395214,17.936794,17.393802,18.21875,17.23967,
859.8642,17.452886,18.123917,17.672114,17.841106,17.76322,17.990985,17.412621,18.21875,17.417909,
860.1458,17.227487,18.263329,17.897513,18.063395,18.121303,18.134184,17.169131,17.985776,17.249552,
860.4274,17.1875,18.1933,17.9753,17.645196,17.827647,17.960698,17.289302,17.699099,16.816048,
860.7089,17.247153,18.056829,17.920463,17.110811,17.133566,17.275626,17.238658,17.724421,16.613634,
860.9905,17.302123,17.81214,17.728887,17.09387,16.78101,16.90613,17.166747,17.90649,17.230326,
861.2720,17.093826,17.784352,17.787455,17.431144,17.046762,17.312349,17.231235,17.96875,17.771792,
861.5536,16.9314,17.8811,17.98095,17.585367,17.507633,17.5686,17.501533,17.923017,18.195133,
861.8352,16.858508,18.073346,17.959637,17.522137,17.577258,17.498267,17.59375,17.810767,18.384113,
862.1167,16.968151,17.801558,17.86286,17.848322,17.338579,17.642911,17.270308,17.83101,18.207209,
862.3983,17.181262,17.796434,17.688383,18.429496,17.384828,18.308969,16.721399,17.869645,18.052672,
862.6799,17.380234,17.731758,16.983401,17.750745,17.110196,17.845393,17.297849,18.359451,18.273476,
862.9614,17.40625,17.71875,17.042631,17.597061,17.565393,17.722061,17.294496,18.269869,18.11693,
863.2430,17.261409,17.689782,17.381149,17.709623,17.827777,17.71875,17.484027,17.815478,17.804069,
863.5245,17.159991,17.717503,17.736282,17.838761,17.543721,17.71875,17.530003,17.871259,17.691241,
863.8061,17.373549,18.091263,17.843128,18.061049,17.251866,17.37728,17.779592,17.937085,17.656457,
864.0877,17.323392,18.430797,17.744135,18.200318,17.219588,17.278737,17.768683,17.907088,17.683311,
864.3692,17.716862,18.151626,17.52181,17.52181,17.244336,17.191276,17.306836,17.935612,17.519922,
864.6508,17.661009,17.670281,17.425039,17.375,17.100324,17.244113,17.189315,17.867985,17.379072,
864.9323,17.442286,18.398242,17.830173,17.379004,16.626565,17.239553,16.938282,17.508008,17.694726,
865.2139,17.728058,18.272773,17.287151,17.462017,17.118267,17.649517,17.212017,17.5625,17.500831,
865.4955,17.931359,17.875547,17.199235,17.707015,17.350984,17.863812,17.530703,17.525656,17.313047,
865.7770,17.790782,17.692266,17.403867,17.451866,17.074483,17.54085,17.620166,17.3317,17.108116,
866.0586,17.339866,17.475106,17.483404,17.204096,16.972634,17.543432,17.5,17.195798,16.876942,
866.3402,17.090559,17.378097,17.550113,17.362613,17.221941,17.703078,17.593844,17.312594,17.015672,
866.6217,16.947976,17.291548,17.885833,17.687857,17.385476,17.436609,17.885833,17.625535,17.219285,
866.9033,17.339085,17.36573,17.996531,17.847219,17.302093,17.356459,17.846083,18.113397,17.267375,
867.1848,18.006775,17.372374,17.924825,17.85555,17.04895,17.762675,17.58195,18.498249,16.98055,
867.4664,17.938459,17.079968,17.768426,17.822597,16.9375,17.850162,17.642468,18.119547,17.002727,
867.7480,17.647196,17.226344,17.608645,18.023949,16.96729,18.011975,17.56542,17.75584,17.303739,
868.0295,17.259809,17.550365,17.673038,18.1875,17.272217,18.09375,17.259809,17.625,17.884306,
868.3111,16.962707,17.396191,17.71875,18.084685,17.616929,17.990935,16.962707,17.676407,18.267136,
868.5926,17.034099,17.010137,17.627429,17.908679,17.596179,17.614023,16.924514,17.49958,18.153401,
868.8742,17.357773,16.983841,17.38792,18.076523,17.434261,17.289863,17.053887,17.304954,17.849124,
869.1558,17.664294,17.441984,18.123254,18.177677,17.108023,17.650021,17.597344,17.568764,18.232167,
869.4373,17.554872,17.786335,17.651903,17.874398,17.142197,17.63651,17.822069,17.632026,17.936297,
869.7189,17.49158,18.003563,17.135848,17.567357,17.21875,17.485589,17.629857,17.479598,18.007126,
870.0005,17.380074,17.966559,17.669395,17.356089,17.482587,17.396794,16.986855,17.461485,18.364852,
870.2820,17.117442,17.987791,17.818605,17.463372,18.241425,17.450436,16.862791,17.393314,17.683139,
870.5636,16.983568,17.921068,17.128418,17.526311,18.827223,17.652926,17.374906,17.532865,17.605243,
870.8451,17.161121,17.796323,17,17.558732,18.57647,17.742463,17.880975,18.084651,17.652482,
871.1267,17.44542,17.666619,17.859734,17.390553,18.01541,17.807316,17.966158,18.270881,16.882489,
871.4083,17.46875,17.20866,17.668946,17.554036,16.715498,17.902018,17.491321,18.191732,16.722982,
871.6898,17.46875,17.032369,17.190857,17.283264,16.811381,17.875224,17.561829,18.280579,17.091065,
871.9714,17.528344,17.412062,16.907219,17.763561,16.678782,18.135655,17.501937,18.364345,17.630812,
872.2529,17.418002,17.59375,16.959165,18.198332,16.451746,18.451418,17.547335,18.026917,17.797335,
872.5345,17.139401,17.522986,17.263479,18.320162,17.099567,18.171574,17.330271,17.96538,17.566792,
872.8161,16.963373,16.955814,17.356686,18.092951,17.415407,17.767515,17.177545,17.891716,17.270496,
873.0976,16.761585,17.120424,17.20366,17.964174,17.393448,17.722255,16.931708,17.659755,16.803203,
873.3792,16.924691,17.508227,17.049084,18.127595,17.069512,17.776833,16.969357,17.784452,16.891454,
873.6608,17.378395,17.952276,17.185803,17.845447,17.134934,17.388079,17.146316,17.6875,17.8125,
873.9423,17.628771,17.896783,17.254693,17.880697,17.231066,17.155328,16.993381,17.659098,17.859836,
874.2239,17.834765,17.853594,17.614297,17.707188,17.208906,17.023124,16.959765,17.625859,17.711877,
874.5054,17.913611,17.621391,17.486251,17.589167,17.273889,17.127778,17.289442,17.651667,17.13514,
874.7870,17.690325,17.167398,17.206971,17.570823,17.352073,16.952103,17.603486,17.540986,17.171484,
875.0686,17.321953,16.954307,17.091387,17.653887,17.420693,16.88708,17.329043,17.526523,17.478467,
875.3501,17.077593,17.047407,17.219206,17.813108,17.500304,17.063108,16.95244,17.499544,17.499696,
875.6317,17.036607,17.919643,17.329464,18.039286,17.104464,16.983929,17.033036,17.2875,17.403571,
875.9132,17.002585,18.252539,17.453148,18.30733,16.53642,16.794267,17.200517,17.260432,17.55733,
876.1948,16.878978,17.524061,17.375192,18.378978,16.503786,16.800757,17.265529,17.195456,17.863066,
876.4764,16.989259,17.156389,16.823935,18.011157,16.874306,16.874861,17.458009,17.104213,18.093472,
876.7579,17.371513,17.279507,16.571678,17.821678,17.318191,17.016612,17.200164,16.895099,18.023816,
877.0395,17.733632,17.670835,16.5625,18.162949,17.484226,17.109226,16.875594,16.789137,17.665028,
877.3210,17.861819,17.855229,16.488521,18.503187,17.746597,17.10034,17.133076,16.830569,17.241924,
877.6026,17.797115,17.875,16.416827,18.536538,18.12404,17.041827,17.763945,16.84375,17.052403,
877.8842,17.617635,17.765923,17.08798,18.585788,17.887539,17.522096,17.575039,17.389134,17.685711,
878.1657,17.536585,17.549923,17.587653,18.307926,17.929497,17.736662,17.245426,17.554497,17.666921,
878.4473,17.202338,17.232239,17.565198,17.623426,17.608588,17.600494,16.740332,17.383093,17.476843,
878.7289,16.84402,17.125074,17.312696,16.813114,17.312721,17.343946,16.749975,17.000295,17.406299,
879.0104,16.627611,17.441417,17.200556,16.496168,16.803361,17.359417,16.799529,17.381528,17.317722,
879.2920,16.698066,17.53125,17.505283,17.125,16.585826,17.71875,17.245164,17.51276,17.41901,
879.5735,16.832414,17.519301,17.522671,17.085171,16.503983,17.674939,17.511336,17.252757,17.214767,
879.8551,16.931441,17.44816,17.335279,16.83915,16.584549,17.476269,17.321701,16.87573,17.224809,
880.1367,16.823509,17.486635,17.689856,16.988798,16.910577,17.888558,17.002356,17.044615,17.352789,
880.4182,17.069627,17.4375,17.38834,17.110746,17.180373,17.416847,16.78125,17.158078,17.116045,
880.6998,16.915354,17.428095,17.109224,17.240595,17.25,16.88744,16.753035,17.36256,17.065836,
880.9813,16.643326,17.503224,16.924576,17.294174,17.034503,16.983823,16.66595,17.373925,17.1972,
881.2629,16.694405,17.67535,16.805551,17.546853,16.625,17.335052,16.61285,17.227448,17.034747,
881.5445,17.202971,17.453279,16.84375,17.921721,16.733251,17.482281,16.580219,16.971967,16.884344,
881.8260,17.513505,16.769788,16.769159,18.27701,17.009264,17.529837,16.428236,16.842337,17.012091,
882.1076,17.644054,16.964934,16.850608,18.048783,17.466156,17.692987,16.737953,16.923933,17.48521,
882.3892,17.435404,17.438536,17.159382,17.608327,17.572909,17.653118,17.173959,17.057296,17.471858,
882.6707,17.008505,17.229071,17.185684,17.289755,17.322821,17.301892,17.1875,17.220566,16.939029,
882.9523,16.772385,17.053635,16.940293,17.238342,17.270523,17.176773,17.249069,17.322296,17.007002,
883.2338,16.872319,17.043877,16.712119,17.544512,17.171558,17.341069,17.171558,17.277935,17.476016,
883.5154,17.101019,17.155939,16.843128,17.562811,16.821323,17.476329,17.008201,17.133201,17.695079,
883.7970,17.15625,17.237074,17.030184,17.035512,16.619602,17.252131,16.844816,17.068963,17.793111,
884.0785,17.077591,17.171341,16.983841,16.460514,17.013266,16.899083,16.78628,17.01006,17.83872,
884.3601,17.090158,17.571127,16.664507,17.066461,16.651215,17.313943,16.891884,16.944683,17.760775,
884.6416,17.413882,17.945132,16.857823,17.418176,16.79747,17.520515,17.226382,16.73378,17.25525,
884.9232,17.559713,17.999303,17.363851,17.34584,17.423564,17.775676,17.433319,16.71875,17.035431,
885.2048,17.050348,17.865127,17.214953,17.192057,17.913085,17.553386,17.118165,16.854383,17.38943,
885.4863,16.573608,17.450977,17.055835,17.38833,18.185278,17.185278,16.865967,17.290137,17.973193,
885.7679,16.71506,17.21506,16.957681,17.603087,18.123042,17.207906,17.185768,17.373042,18.005422,
886.0495,16.620372,17.208155,16.957619,17.844286,17.849182,17.666041,17.380432,17.114673,17.724718,
886.3310,16.387545,17.159701,17.255418,17.630902,17.745324,17.958172,17.243357,17.055857,17.294537,
886.6126,16.789379,16.748203,16.918178,17.991871,17.786846,17.565563,17.161846,16.901184,17.490074,
886.8941,16.918327,17.293327,17.237991,17.959129,17.634621,17.237991,16.913414,16.463905,18.146767,
887.1757,17.111778,17.497896,17.070006,17.837437,17.667368,17.359077,16.818813,16.457035,18.609673,
887.4573,16.993386,17.52585,16.637014,17.5679,17.6875,17.575729,17.100972,16.920693,18.292049,
887.7388,16.923369,17.684511,16.703807,17.282062,17.560323,17.546193,17.306523,17.148096,17.805158,
888.0204,17.078355,17.703104,17.203565,16.984228,17.093331,17.29677,17.375,17.031208,17.60948,
888.3019,17.284334,17.464328,17.599918,16.875,16.558078,17.321752,17.375,17.068668,17.80767,
888.5835,17.331194,17.374721,17.43192,16.875,16.543247,17.125838,17.468471,17.386718,17.850168,
888.8651,17.546022,17.680226,17.220568,16.652501,16.979885,16.654319,17.551477,17.643409,17.691137,
889.1466,17.808614,17.921331,17.231032,16.465951,17.439211,16.67413,17.431903,17.6875,17.668532,
889.4282,17.828378,17.875505,17.483112,16.62399,17.259454,17.262846,17.305066,17.640878,17.454388,
889.7098,17.389843,17.222196,17.512776,16.6875,17.056801,17.710984,17.032628,17.575276,17.59876,
889.9913,17.017059,17.009662,17.526419,16.581823,17.295441,17.437801,16.942331,17.536081,17.65625,
890.2729,16.96875,17.251839,17.279411,16.506536,17.371732,17.291054,16.965482,17.055554,17.628268,
890.5544,17.027852,17.576761,17.043142,16.76596,17.256796,17.458557,17.057403,17.147756,17.625,
890.8360,16.813367,17.251362,17.591521,17.030259,17.125495,16.939606,17.311509,16.844989,17.022705,
891.1176,17.018947,17,17.55667,17.602495,16.934585,17.304569,17.241255,17.233325,16.841561,
891.3991,17.41234,17.039583,17.434455,17.732532,16.884135,17.78734,17.059455,17.52516,16.561699,
891.6807,17.436282,17.429441,17.345952,17.230229,16.978027,17.802005,17.00342,17.408452,16.890133,
891.9622,17.212573,17.475171,17.043665,16.987403,17.068677,17.518835,16.856226,16.993884,17.206153,
892.2438,16.991909,17.156374,17.273654,17.23456,17.297184,17.29669,16.92978,16.891305,17.390563,
892.5254,16.76234,17.335096,17.47532,17.384455,17.51234,17.17516,17.03782,17.434615,17.372115,
892.8069,16.829479,17.520177,17.440698,17.671999,17.225146,17.429135,17.147146,17.278542,17.027803,
893.0885,17.056644,17.588878,17.167963,18.041979,16.81934,17.583958,17.22559,16.875,16.357431,
