,Live Spectrum 10-11-2023 10:11:28 - Spikes removed,Live Spectrum 10-11-2023 10:11:31 - Spikes removed,Live Spectrum 10-11-2023 10:11:32 - Spikes removed,Live Spectrum 10-11-2023 10:11:33 - Spikes removed,Live Spectrum 10-11-2023 10:11:33 - Spikes removed,Live Spectrum 10-11-2023 10:11:34 - Spikes removed,Live Spectrum 10-11-2023 10:11:35 - Spikes removed,Live Spectrum 10-11-2023 10:11:35 - Spikes removed,Live Spectrum 10-11-2023 10:11:36 - Spikes removed,Live Spectrum 10-11-2023 10:11:39 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
697.1217,16.618804,16.793912,17.34375,17.062635,16.562635,16.956223,17.031385,17.031385,17.249865,16.599946,
697.4033,16.737762,16.430727,17.21774,16.945996,16.644012,16.96875,16.96875,16.96875,17.276497,16.733009,
697.6849,16.947437,16.06322,17.038594,16.992656,16.888249,17.089718,16.96875,16.96875,17.180876,16.898906,
697.9664,16.998126,16.517169,17.018436,17.194996,17.049686,16.77345,16.72032,16.72032,17.29062,17.034998,
698.2480,16.952906,17.03125,16.967436,17.264968,17.077906,16.501314,16.705973,16.705973,17.35828,17.030374,
698.5295,16.846736,17.016123,16.890127,17.112859,16.956609,16.608877,16.936505,16.936505,17.084595,16.832604,
698.8111,16.735588,17.072059,16.963897,16.985588,16.901397,16.567353,16.810221,16.810221,16.846176,16.730735,
699.0927,16.705053,16.978183,17.181922,17.009842,17.064632,16.513697,16.529118,16.529118,16.75771,16.808645,
699.3742,16.726453,16.827906,17.400969,17.075484,17.200484,16.557219,16.49714,16.49714,16.6875,16.856734,
699.6558,16.879429,16.912955,17.449772,17.032388,17.206478,16.532388,16.686362,16.686362,16.773407,16.813638,
699.9373,17.03125,16.840315,17.376256,16.891253,17.129691,16.4375,16.735003,16.735003,16.940935,16.64938,
700.2189,16.976989,16.737841,17.012556,16.855909,17.096364,16.535171,16.840739,16.840739,16.706988,16.596364,
700.5005,16.905432,16.615674,16.665576,16.896924,17.157885,16.759326,17.126635,17.126635,16.20697,16.789759,
700.7820,16.96875,16.502939,16.834934,16.74644,16.946316,16.84375,16.962251,16.962251,16.454057,16.994123,
701.0636,16.986213,16.489888,17.039981,16.59375,16.776194,16.878676,16.796417,16.796417,16.877295,17.142463,
701.3452,17.015196,16.633027,17.030392,16.665992,16.883885,16.912561,16.585723,16.585723,17.189216,17.163419,
701.6267,16.946779,16.641603,16.930176,16.918942,17.021971,16.764647,16.555176,16.555176,17.331058,17.042484,
701.9083,16.848513,16.573885,16.959224,17.088987,17.146724,16.786013,16.570981,16.570981,17.088173,16.914731,
702.1898,16.744079,16.458552,17.138487,17.181579,17.325987,16.657894,16.77204,16.77204,16.671381,17.086184,
702.4714,16.729193,16.338689,17.025948,17.083146,17.18734,16.452924,16.947783,16.947783,16.510524,17.203165,
702.7530,16.785774,16.643094,16.898033,16.745891,16.847859,16.130354,16.714641,16.714641,16.741368,17.299344,
703.0345,16.778059,16.795921,17.268498,16.952171,16.679847,16.550384,16.871173,16.871173,16.905614,17.413903,
703.3161,16.543775,17.121869,17.628131,17.300037,16.643787,16.640532,16.84375,16.84375,17.128131,17.443701,
703.5976,16.670872,17.096187,17.612385,17.454128,16.810063,16.243119,16.824255,16.824255,17.139192,17.179759,
703.8792,16.845494,17.114536,17.083286,17.279506,16.760322,16.553922,16.58503,16.58503,16.949708,16.706542,
704.1608,16.860268,16.936448,16.905198,17.245791,16.40625,16.941709,16.440657,16.440657,17.158355,16.506314,
704.4423,16.436414,16.906974,16.877534,17.125724,16.410956,17.061776,16.531974,16.531974,17.220922,16.69112,
704.7239,16.344731,16.968096,17.091461,17.186846,16.808249,17.000654,16.593096,16.593096,17.404288,16.99673,
705.0055,16.918221,16.998985,16.57975,16.794441,17.175324,16.213882,17.258927,17.258927,17.255074,16.788353,
705.2870,16.9375,16.674962,16.769343,16.663054,17.364794,16.217049,17.251701,17.251701,16.777217,16.958544,
705.5686,16.879772,16.713978,17.329665,16.685114,17.548184,16.36307,17.10568,17.10568,16.663408,17.084206,
705.8501,16.84682,17.141454,17.684983,16.6875,17.506139,16.487721,16.840128,16.840128,17.022594,17.150111,
706.1317,17.063734,17.269994,17.306281,16.714998,17.252519,16.445004,16.8125,16.8125,17.282484,17.046258,
706.4133,17.09375,16.878996,16.794112,16.557848,17.084665,16.4375,16.785683,16.785683,17.151598,17.004433,
706.6948,17.09375,16.42044,16.71875,16.975585,17.0625,16.202264,16.990349,16.990349,17.125,16.817039,
706.9764,17.221045,16.34375,17.253391,17.164336,17.240714,15.927118,17.107627,17.107627,17.226836,16.857627,
707.2579,16.828703,16.34375,17.176743,16.716639,16.9343,16.271515,16.827614,16.827614,16.977396,16.924564,
707.5395,16.911603,16.391963,16.956253,16.73839,16.91607,16.688386,16.942853,16.942853,17.026783,16.985713,
707.8211,16.828155,16.171925,16.99998,17.015575,16.726608,16.921845,17.234325,17.234325,17.179662,17.023432,
708.1026,16.849529,16.184789,17.00849,17.139269,16.587971,16.832192,17.358019,17.358019,17.24151,16.940211,
708.3842,16.830823,16.329192,16.911647,16.935367,16.584588,16.759162,17.220382,17.220382,17.227912,16.77372,
708.6658,16.769663,16.353582,16.853582,16.800913,16.636587,17.028439,17.15625,17.15625,17.197332,16.740168,
708.9473,16.7085,16.281501,16.88525,16.988748,16.884497,17.19775,16.741255,16.741255,16.917753,16.77075,
709.2289,16.667417,16.25,16.946415,17.254411,17,17.017924,16.551333,16.551333,16.540259,16.741085,
709.5104,16.792168,16.230583,17.027,17.207832,17.077667,16.673248,16.814918,16.814918,16.83342,16.777,
709.7920,16.856248,16.181245,16.949985,17.162505,17.068743,16.45624,16.912493,16.912493,17.112502,16.962519,
710.0736,16.825661,16.192429,16.875,17.151321,17.013161,16.424339,16.802642,16.802642,17.197358,17.098679,
710.3551,16.795072,16.201322,16.822716,16.933292,16.982572,16.542068,16.697716,16.697716,17.058292,17.020432,
710.6367,16.814786,16.321643,16.898625,16.630339,16.817839,16.658536,16.840697,16.840697,16.755339,16.887196,
710.9182,16.84375,16.485828,17.096655,16.580546,16.671391,16.655282,16.951672,16.951672,16.592782,16.795422,
711.1998,16.890106,16.623962,17.26476,16.640798,16.640798,16.625,16.844442,16.844442,16.79428,16.935424,
711.4814,16.996685,16.689157,17.388139,16.802555,16.580611,16.654593,16.766454,16.766454,17.194009,17.228574,
711.7629,16.99179,16.613824,17.140519,17,16.715095,16.645074,16.75,16.75,17.049735,17.117479,
712.0445,16.811826,16.643435,16.794739,16.946044,16.924011,16.634217,16.803956,16.803956,16.696717,16.735837,
712.3260,16.648987,16.827026,16.889526,16.797974,16.996114,16.713175,16.900675,16.900675,16.839864,16.645101,
712.6076,16.715628,16.974063,17.012188,16.638749,17.064061,16.762188,16.925312,16.925312,16.993126,16.865003,
712.8892,16.883171,16.985093,16.962014,16.677893,16.934132,16.792789,16.90625,16.90625,17.065868,17.128368,
713.1707,16.800181,16.960712,16.821965,16.983924,16.875,16.856069,16.862681,16.862681,17.157677,17.122146,
713.4523,16.841713,17.164969,16.78125,17.238734,16.864753,17.019475,16.811991,16.811991,17.290478,17,
713.7339,17.208985,17.44222,16.78125,17.334147,16.834147,17.264323,16.961426,16.961426,17.466309,17.163249,
714.0154,17.298502,17.172611,16.942537,17.249777,16.928985,17.312054,16.994963,16.994963,17.29828,17.495408,
714.2970,16.933236,17.031996,17.310472,17.002237,17.210431,16.958403,16.668625,16.668625,16.635556,17.281459,
714.5785,17.11679,16.769034,17.18803,16.78072,17.17214,16.759271,16.89804,16.89804,16.39857,16.860701,
714.8601,17.15229,16.506164,17.05854,16.959503,17.132042,16.542252,17.011002,17.011002,16.438378,16.632042,
715.1417,17.069683,16.254851,16.943905,17.25,17.162655,16.585012,17.08579,17.08579,16.688277,16.688277,
715.4232,17.224521,16.048562,16.974521,17.198065,17.181729,16.204812,16.818271,16.818271,16.772106,16.829812,
715.7048,17.21404,16.202057,17.010274,16.963613,17.161387,16.250427,16.859161,16.859161,16.62971,16.926799,
715.9863,17.017734,16.643308,17.039973,16.987058,17.1875,16.066718,16.914973,16.914973,16.857553,17.026745,
716.2679,16.94525,16.922,16.933375,17.289,17.175875,15.883,16.792875,16.792875,17.105625,16.94575,
716.5495,17.009739,16.815746,17.115261,17.334011,17.096996,15.731735,16.862015,16.862015,16.981735,16.556008,
716.8310,17.096369,16.838512,17.036488,17.257857,17.109286,15.872559,16.736905,16.736905,17.112083,16.497381,
717.1126,17.123007,16.791216,17.09973,17.341757,16.9375,16.197466,16.59973,16.59973,17.310507,16.464763,
717.3942,17.071843,16.941608,17.194346,17.285116,16.9375,16.371134,16.701192,16.701192,17.28125,16.411727,
717.6757,16.595243,17.034983,17.342257,16.683767,16.932273,16.967257,17.00448,17.00448,17.279757,16.53125,
717.9573,16.655496,17.188128,17.280245,16.530245,16.718122,16.906124,17.187751,17.187751,17.218499,16.531627,
718.2388,16.471712,17.341282,17.035199,16.285199,16.564968,16.875494,17.249013,17.249013,17.157237,16.623519,
718.5204,16.739997,17.584858,16.850419,16.311389,16.502223,16.754446,17.340416,17.340416,17.126111,16.685277,
718.8020,16.75,16.885213,17.079929,16.93247,16.765701,16.868089,16.664736,16.664736,16.977388,16.392276,
719.0835,17.096893,16.641396,17.122658,16.564041,16.925789,17.077354,16.307014,16.307014,16.882027,16.721893,
719.3651,17.323064,16.426936,17.209884,16.418071,16.909205,17.235224,16.535903,16.535903,16.959884,16.976358,
719.6466,17.233016,16.433933,17.108016,16.655401,16.878567,17.277683,16.64555,16.64555,17.024117,17.055367,
719.9282,16.92094,16.464574,17.120824,17.201899,16.604263,17.308324,16.845766,16.845766,17.166618,17.143721,
720.2098,16.610345,16.574612,17.098534,17.466509,16.297845,17.127241,16.980862,16.980862,17.081638,17.103319,
720.4913,16.614218,16.645468,17.145468,17.24141,16.301718,16.757583,16.922423,16.922423,16.881487,17.042032,
720.7729,16.852287,16.580488,17.02998,16.682418,16.337754,16.611738,16.77998,16.77998,16.641717,16.930234,
721.0545,16.758345,16.291341,17.320461,16.735056,17.058624,16.544448,16.75,16.75,17.111417,17.078806,
721.3360,16.742799,16.170652,17.11766,16.853398,17.153803,16.579348,16.822148,16.822148,16.865213,17.028803,
721.6176,16.679652,16.296945,16.679512,16.921898,16.984305,16.59375,16.84375,16.84375,16.44516,17,
721.8991,16.816206,16.526557,16.608202,16.983202,16.846096,16.708005,16.752346,16.752346,16.480855,16.862895,
722.1807,16.585695,16.727275,16.892051,16.821966,16.790246,16.772254,16.741004,16.741004,16.998589,16.879263,
722.4623,16.577046,16.824568,17.129955,16.728341,16.737932,16.802909,16.75,16.75,17.360774,16.971228,
722.7438,16.709264,16.696289,17.166434,16.760882,16.803014,16.665039,16.918527,16.918527,17.247907,16.978934,
723.0254,16.811423,16.645474,17.053879,16.863147,16.925647,16.491379,17.122845,17.122845,16.992456,17.030173,
723.3069,16.923287,16.497176,17.119305,16.826713,17.088055,16.855069,16.829584,16.829584,16.886366,16.605162,
723.5885,16.737199,16.444842,17.168204,16.723362,17.098362,16.920086,16.760072,16.760072,16.817112,16.401638,
723.8701,16.612459,16.487459,17.193669,16.631372,16.968953,16.662825,17.161809,17.161809,16.762541,16.549756,
724.1516,16.697498,16.590622,17.21875,16.557501,16.942499,16.598749,17.501871,17.501871,16.840622,16.679373,
724.4332,16.89033,16.673791,17.025797,16.566332,17.021374,16.888118,17.506044,17.506044,17.081662,16.841538,
724.7148,17,16.653581,16.85804,16.627669,17.028581,17.178549,17.369661,17.369661,17.21875,16.95446,
724.9963,16.9181,16.65776,16.82737,16.770909,16.901721,17.26638,17.083181,17.083181,17.13685,16.870471,
725.2779,16.733137,16.640094,16.749293,16.890802,16.701887,17.328656,16.795991,16.795991,16.967689,16.718043,
725.5594,16.655451,16.776456,16.641824,17.165083,16.791681,17.131392,16.764426,16.764426,16.875,16.701926,
725.8410,16.760754,16.983401,16.549797,17.26169,16.985349,16.889651,16.856453,16.856453,16.860349,16.735349,
726.1226,17.012686,17.014078,16.668936,16.879486,16.940594,16.934406,16.97664,16.97664,16.77336,16.831374,
726.4041,17.286284,17.058264,16.969548,16.642743,16.811702,17.00927,17.035486,17.035486,16.72802,16.901216,
726.6857,17.297375,17.158437,17.171375,16.560313,16.571063,16.920188,16.857688,16.857688,16.768313,16.514939,
726.9672,17.125651,17.26237,17.231771,16.49349,16.443359,16.755859,16.594401,16.594401,16.700521,16.09375,
727.2488,16.995838,17.363877,17.038211,16.613877,16.618039,16.824304,16.641647,16.641647,16.577784,16.058338,
727.5304,16.971219,17.5,16.798791,16.73876,16.868699,16.933668,17.021117,17.021117,16.466281,16.078678,
727.8119,17.063282,17.072904,16.665363,16.611976,16.883331,17.09375,17.366669,17.366669,16.555734,16.197395,
728.0935,17.125,16.270234,16.59285,16.294965,16.698516,17.174685,17.399731,17.399731,16.914568,16.085432,
728.3751,17.125,16.293384,16.75183,16.119848,16.665808,17.34375,17.010304,17.010304,17.100732,15.994848,
728.6566,17.134001,16.25,16.950748,16.277003,16.6875,17.298745,16.704995,16.704995,17.214503,16.143002,
728.9382,17.147804,16.292229,16.931587,16.521111,16.679054,17.052368,16.686653,16.686653,17.264358,16.34797,
729.2197,17.140785,16.469389,16.984215,17.031569,16.672035,16.624361,16.984854,16.984854,17.179288,16.852281,
729.5013,17.180159,16.65625,16.900796,17.110319,16.762794,16.466863,17.139681,17.139681,17.055159,17.0625,
729.7829,17.15625,16.696995,16.842368,16.981009,16.899459,16.603245,17.194291,17.194291,17.004086,17.076082,
730.0644,17.150007,16.71265,17.000071,16.756172,16.756385,16.737514,17.231236,17.231236,17.012379,17.062571,
730.3460,17.102213,16.176107,16.721517,17.036947,16.326824,16.681803,17.31543,17.31543,17.391926,16.835287,
730.6275,17.005152,16.166219,16.598902,17.036738,16.551859,16.635641,17.437836,17.437836,17.161738,16.978719,
730.9091,17.012811,16.416488,16.694147,16.920079,16.610152,16.563519,17.262811,17.262811,17.017421,17.17828,
731.1907,16.828937,16.648112,17.101888,16.979654,16.360026,16.737793,17.127766,17.127766,16.990398,17.092447,
731.4722,16.659725,16.58669,17.096236,16.84728,16.511113,16.65272,16.912788,16.912788,17.34728,16.853819,
731.7538,16.418664,16.528257,16.598061,16.833095,16.83477,16.610034,16.703784,16.703784,17.363027,16.690493,
732.0353,16.208918,16.485251,16.360957,16.432584,16.720503,16.46875,16.555126,16.555126,17.227877,16.728582,
732.3169,16.076427,16.331748,16.552876,16.365376,16.401947,16.487998,16.509171,16.509171,16.951427,16.811028,
732.5985,15.8125,16.627787,16.41043,16.21875,16.8125,16.778463,17.12082,17.12082,16.69586,16.322254,
732.8800,15.822002,16.688364,16.506047,16.224797,16.815955,16.710976,17.028659,17.028659,16.879319,16.537297,
733.1616,16.158267,16.718414,16.71875,16.436828,16.937164,16.440189,16.936155,16.936155,17.032258,16.749328,
733.4432,16.342612,16.68769,16.71875,16.375379,16.90644,16.685983,16.813259,16.813259,17.124431,16.687879,
733.7247,16.740724,16.382135,16.596604,17.077339,16.90625,16.718036,16.873573,16.873573,17.002854,16.290526,
734.0063,16.870058,16.405014,16.653779,16.943678,16.966279,16.688736,16.844986,16.844986,16.849928,16.131178,
734.2878,16.904494,16.553722,16.626756,17.025983,17.116222,16.481039,17.050211,17.050211,16.932233,16.537922,
734.5694,16.790345,16.707381,16.711929,17.002274,17.385786,16.23694,17.178405,17.178405,16.9375,16.823286,
734.8510,17.208149,16.462611,16.80413,16.88616,17.29241,16.588729,17.0452,17.0452,17.535159,16.84375,
735.1325,17.082326,16.577228,16.449207,16.875,17.113576,16.764728,16.975359,16.975359,17.286349,16.787859,
735.4141,17.035067,16.950381,16.214218,16.820134,16.984017,17.247614,16.721852,16.721852,16.975668,16.808683,
735.6956,17.004327,16.946155,16.241345,16.8125,17.022595,17.447113,16.822113,16.822113,16.883655,16.8125,
735.9772,17.026414,16.963914,16.329242,16.23139,17.136906,17.389508,16.949406,16.949406,16.980656,16.733258,
736.2588,17.03125,16.942843,16.55101,16.099093,17.05262,17.245463,17.07238,17.07238,17,16.82238,
736.5403,16.904236,16.886694,16.59375,16.296972,16.828028,17.193347,17.017542,17.017542,16.847583,16.84375,
736.8219,16.6509,16.8999,16.71825,16.56785,16.95555,17.0381,16.8506,16.8506,16.5884,16.91845,
737.1035,16.252161,16.393866,16.676802,16.844593,16.707209,16.829205,16.763702,16.763702,16.604448,17.059496,
737.3850,16.299653,16.465104,16.488947,16.88235,16.720602,16.80515,16.821701,16.821701,16.672801,17.022049,
737.6666,16.601189,16.929111,16.741746,16.945211,16.773404,16.952921,16.867154,16.867154,16.851325,16.953193,
737.9481,16.802043,17.016683,16.912476,16.831298,16.895793,16.931274,16.806274,16.806274,16.90625,17.006226,
738.2297,16.955829,16.843089,17.251321,16.758834,17.251321,16.682092,16.557092,16.557092,16.951082,17.120913,
738.5113,17.04385,16.7374,17.4627,16.618451,17.375,16.462201,16.446825,16.446825,17.05645,17.046626,
738.7928,17.019628,16.740186,17.242768,16.733988,17.417872,16.642046,16.33032,16.33032,17.265238,16.978564,
739.0744,17.104745,16.938541,16.91551,16.980092,17.332755,17.043286,16.239352,16.239352,17.469444,16.96875,
739.3559,17.013001,16.826609,16.935285,16.980644,17.240322,17.044251,16.239214,16.239214,16.978719,16.784573,
739.6375,16.757669,16.798675,17.15985,16.797632,17.258712,17.108618,16.40985,16.40985,16.747444,16.827368,
739.9191,16.558749,16.82425,17.328001,16.601748,17.222749,17.168,16.734004,16.734004,16.839751,16.945251,
740.2006,16.538043,16.94565,17.432064,16.569293,17.149457,17.099186,16.836957,16.836957,16.932064,16.911686,
740.4822,16.673767,17.123973,17.357483,16.297037,16.865376,16.821421,16.886678,16.886678,16.987295,16.893545,
740.7638,16.894558,17.1875,17.26318,16.202168,16.6875,16.529762,16.811012,16.811012,17.108418,16.833971,
741.0453,16.894418,17.1875,17.074031,16.246056,16.810679,16.4375,16.824332,16.824332,17.134709,16.693265,
741.3269,16.743995,17.204626,16.783364,16.21875,17.009007,16.523131,17.009007,17.009007,17.145129,16.659252,
741.6084,16.88739,16.935572,16.906113,16.41864,16.56071,16.893585,16.977147,16.977147,16.671117,16.704158,
741.8900,16.852019,16.736073,17.108809,16.480414,16.109941,17.042914,16.842618,16.842618,16.186368,16.751132,
742.1716,16.671976,16.796976,16.96794,16.705252,16.235084,16.890321,16.749595,16.749595,16.234881,16.859881,
742.4531,16.656972,16.843028,16.797959,17.000722,16.359014,16.904805,16.80961,16.80961,16.220917,16.9375,
742.7347,16.773033,16.83059,16.587164,17.027963,16.41941,17.161193,16.9375,16.9375,16.25823,16.996713,
743.0162,17.066605,16.738215,16.449285,17.022025,16.540475,17.43238,16.96619,16.96619,16.477975,17.076845,
743.2978,17.121529,16.590279,16.624998,16.9375,16.805553,17.319447,16.944445,16.944445,16.618055,17.09375,
743.5794,17.013434,16.428447,16.834988,16.81659,17.044684,16.959405,16.821262,16.821262,16.781541,17.120619,
743.8609,16.81055,16.32307,16.815373,16.967827,17.023553,16.950021,16.80193,16.80193,16.867303,17.260109,
744.1425,16.562662,16.30013,16.6875,17.368653,16.943685,17.087241,16.862468,16.862468,16.799968,17.35612,
744.4241,16.595828,16.423338,16.675416,17.252078,16.90625,16.82874,16.855834,16.855834,16.78125,17.220828,
744.7056,16.371974,16.604748,16.691166,17.191166,16.917889,16.679527,16.816806,16.816806,16.769611,17.101723,
744.9872,16.100275,16.882005,16.86195,17.261195,16.948695,16.573214,16.707555,16.707555,16.761195,17.01772,
745.2687,15.946232,17.019486,17.073254,17.259743,17.044025,16.409282,16.665993,16.665993,16.727482,16.905239,
745.5503,16.01909,16.793102,17.09375,17.084667,17.218442,16.635006,16.666256,16.666256,16.645628,16.905635,
745.8319,16.493522,16.391355,17.09375,16.753239,17.301004,16.748381,16.809261,16.809261,16.657869,17.03125,
746.1134,16.778325,16.288434,17.1504,16.615558,17.239891,16.746408,16.928058,16.928058,16.584308,17.040692,
