,Live Spectrum 26-10-2023 13:26:59,Live Spectrum 26-10-2023 13:27:01,Live Spectrum 26-10-2023 13:27:02,Live Spectrum 26-10-2023 13:27:03,Live Spectrum 26-10-2023 13:27:04,Live Spectrum 26-10-2023 13:27:04,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:08,Live Spectrum 26-10-2023 13:27:08,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
699.9373,17.06937,17.190935,16.957188,17.059065,17.283429,16.690935,16.690935,16.784685,16.784685,16.825318,16.825318,17.21188,17.21188,16.916556,16.916556,17.354056,17.354056,17.044068,17.044068,
700.2189,17.089829,17.228295,17.046023,17.054261,17.206988,16.565511,16.565511,16.908864,16.908864,16.806875,16.806875,17.115455,17.115455,16.854999,16.854999,17.357613,17.357613,16.776022,16.776022,
700.5005,16.896106,17.207788,17.178991,17.146106,16.646106,16.289759,16.289759,16.970385,16.970385,16.990674,16.990674,17.135962,17.135962,16.436682,16.436682,16.98053,16.98053,16.561682,16.561682,
700.7820,16.818377,17.268874,16.918004,17.125,16.662749,16.541308,16.541308,16.824876,16.824876,16.97231,16.97231,17.09375,17.09375,16.556623,16.556623,16.761754,16.761754,16.672186,16.672186,
701.0636,16.704963,17.303769,16.664981,17.125,16.767463,16.816176,16.816176,16.851101,16.851101,17.081343,17.081343,17.023899,17.023899,16.678769,16.678769,16.5,16.5,16.798713,16.798713,
701.3452,16.806189,17.1769,16.735662,17.092892,16.852635,16.930331,16.930331,17.055331,17.055331,16.96875,16.96875,16.795588,16.795588,16.720466,16.720466,16.596323,16.596323,16.835723,16.835723,
701.6267,17.012692,16.75782,16.940914,17.007324,16.946779,16.948734,16.948734,17.110353,17.110353,17.005369,17.005369,16.634279,16.634279,16.935545,16.935545,16.940914,16.940914,16.783205,16.783205,
701.9083,17.215846,16.408109,17.222468,16.978276,16.848513,16.827602,16.827602,17.002904,17.002904,17.138244,17.138244,16.622096,16.622096,17.123955,17.123955,17.22909,17.22909,16.700744,16.700744,
702.1898,17.443421,16.625988,17.533882,16.757566,16.755921,16.970394,16.970394,16.757566,16.757566,17.211184,17.211184,16.891119,16.891119,17.510198,17.510198,17.517763,17.517763,16.755921,16.755921,
702.4714,17.411311,17.057359,17.734174,16.661472,16.807359,16.911632,16.911632,16.724132,16.724132,17.291613,17.291613,17.072863,17.072863,17.62484,17.62484,17.431877,17.431877,16.807359,16.807359,
702.7530,17.079764,17.178453,17.303038,16.682976,16.960118,17.245476,17.245476,17.080594,17.080594,17.178453,17.178453,16.959703,16.959703,17.307976,17.307976,16.625,16.625,16.964641,16.964641,
703.0345,16.781886,17.117347,17.016579,16.67921,17.124364,17.172829,17.172829,17.19898,17.19898,17.121173,17.121173,16.902423,16.902423,17.285077,17.285077,16.628827,16.628827,17.13648,17.13648,
703.3161,16.581287,17.075025,16.6875,16.821832,17.331225,16.840619,16.840619,17.271856,17.271856,17.096881,17.096881,16.890656,16.890656,17.309369,17.309369,16.687562,16.687562,17.212488,17.212488,
703.5976,16.767058,17.197248,16.692374,16.615252,17.216313,16.8125,16.8125,17.168005,17.168005,17.120126,17.120126,17.03125,17.03125,17.269065,17.269065,17.00043,17.00043,17.139192,17.139192,
703.8792,16.984446,17.307268,16.751744,16.510464,17.177036,16.817732,16.817732,16.935756,16.935756,17.057268,17.057268,17.03125,17.03125,17.121512,17.121512,17.38372,17.38372,16.9375,16.9375,
704.1608,17.245791,17.212436,16.779145,16.709599,17.001052,16.907302,16.907302,16.908355,16.908355,16.966645,16.966645,17.028093,17.028093,17.056186,17.056186,17.519675,17.519675,16.938552,16.938552,
704.4423,17.123914,17.028354,16.720198,17.34556,17.02944,16.936052,16.936052,16.969474,16.969474,16.903354,16.903354,16.936414,16.936414,16.873552,16.873552,17.183518,17.183518,16.970198,16.970198,
704.7239,17.032231,16.783866,16.842442,17.498365,16.876635,16.813808,16.813808,17.030596,17.030596,16.658866,16.658866,16.844731,16.844731,16.751308,16.751308,16.847347,16.847347,17.092442,17.092442,
705.0055,17.242897,16.690544,16.601868,16.653412,16.149353,16.842735,16.842735,16.668426,16.668426,16.686485,16.686485,17.629868,17.629868,16.598824,16.598824,16.964691,16.964691,16.428573,16.428573,
705.2870,17.043157,16.717049,16.29826,16.92049,16.390941,16.636907,16.636907,16.597152,16.597152,16.923892,16.923892,17.390309,17.390309,16.711946,16.711946,17.175593,17.175593,16.642642,16.642642,
705.5686,17.088978,16.834206,16.310114,17.370459,16.55057,16.422952,16.422952,16.622614,16.622614,17.168412,17.168412,17.172952,17.172952,16.689886,16.689886,17.360684,17.360684,16.858298,16.858298,
705.8501,17.291012,16.956471,16.707024,17.40625,16.703401,16.575332,16.575332,16.59682,16.59682,17.15932,17.15932,16.987168,16.987168,16.6875,16.6875,17.290459,17.290459,16.90318,16.90318,
706.1317,17.257504,16.941252,16.969984,17.158769,16.691252,16.923725,16.923725,16.59375,16.59375,17.01876,17.01876,17.023746,17.023746,16.605006,16.605006,17.116262,17.116262,17.126234,17.126234,
706.4133,17.437719,16.696147,16.785464,16.883647,16.848402,17.049201,17.049201,16.701018,16.701018,16.812281,16.812281,17.138518,17.138518,16.566933,16.566933,16.771946,16.771946,17.048982,17.048982,
706.6948,17.233514,16.499426,16.802275,16.765338,16.979549,16.984088,16.984088,16.980123,16.980123,16.78125,16.78125,17.025563,17.025563,16.719324,16.719324,16.771025,16.771025,16.874426,16.874426,
706.9764,17.060205,16.417832,16.990714,16.877295,17.203673,16.815996,16.815996,17.03125,17.03125,16.857627,16.857627,17.050918,17.050918,16.724541,16.724541,16.806709,16.806709,16.818291,16.818291,
707.2579,17.105597,16.505379,17.080814,16.931032,16.754356,17.1282,17.1282,17.056032,17.056032,16.949347,16.949347,16.988153,16.988153,16.768314,16.768314,17.258579,17.258579,16.663807,16.663807,
707.5395,17.317853,16.555357,17.09375,16.72054,16.76964,17.122323,17.122323,16.941967,16.941967,17.233923,17.233923,16.96875,16.96875,16.901783,16.901783,17.423213,17.423213,16.576787,16.576787,
707.8211,17.421865,16.679662,16.976588,16.28133,16.835932,16.976588,16.976588,16.835953,16.835953,17.359365,17.359365,16.945318,16.945318,16.84377,16.84377,17.34377,17.34377,16.632797,16.632797,
708.1026,17.346461,16.878068,17.028539,16.15625,16.798231,16.891981,16.891981,16.83526,16.83526,16.988085,16.988085,17.096818,17.096818,16.698701,16.698701,17.266981,17.266981,16.65625,16.65625,
708.3842,17.003263,17.092118,17.128765,16.355045,16.670808,16.941265,16.941265,16.932103,16.932103,16.755397,16.755397,17.089985,17.089985,16.479543,16.479543,17.227912,17.227912,16.766692,16.766692,
708.6658,16.74649,17.006322,17.134832,16.523173,16.560745,16.96875,16.96875,16.96875,16.96875,16.825842,16.825842,17.126755,17.126755,16.384832,16.384832,17.09024,17.09024,16.94101,16.94101,
708.9473,16.770499,16.543254,16.959002,16.604,16.386002,16.9895,16.9895,17.051749,17.051749,16.85425,16.85425,17.11475,17.11475,16.457999,16.457999,16.906751,16.906751,17.228247,17.228247,
709.2289,17.013326,16.142924,16.634009,16.504505,16.192005,16.979917,16.979917,17.053585,17.053585,16.703172,16.703172,17.053585,17.053585,16.640578,16.640578,16.803585,16.803585,17.363833,17.363833,
709.5104,17.06675,16.730255,16.966003,17.078254,16.746338,16.735748,16.735748,16.875916,16.875916,16.838585,16.838585,16.837082,16.837082,16.971168,16.971168,17.130752,17.130752,17.180832,17.180832,
709.7920,16.974993,17.137498,17.193743,17.374988,17.068743,16.687512,16.687512,16.85626,16.85626,16.89374,16.89374,16.79376,16.79376,17.162505,17.162505,17.249988,17.249988,17.100005,17.100005,
710.0736,16.991768,17.052642,17.138161,17.185874,16.976982,16.786179,16.786179,17.141413,17.141413,16.84375,16.84375,16.735213,16.735213,17.223679,17.223679,17.296037,17.296037,17.143089,17.143089,
710.3551,17.153246,16.982572,17.107572,17.09375,17.007212,16.917068,16.917068,17.277644,17.277644,16.75661,16.75661,16.65625,16.65625,17.232572,17.232572,17.357572,17.357572,17.15625,17.15625,
710.6367,17.300304,17.019054,16.909303,17.076982,17.213411,17.117375,17.117375,17.132625,17.132625,16.754572,16.754572,16.605946,16.605946,17.118143,17.118143,17.427589,17.427589,17.173018,17.173018,
710.9182,17.359859,17.094718,16.782218,16.998063,17.424296,17.073767,17.073767,17.047359,17.047359,16.925265,16.925265,16.659155,16.659155,16.999032,16.999032,17.548328,17.548328,17.139172,17.139172,
711.1998,17.266836,17.186808,16.843404,16.78298,17.34548,16.983856,16.983856,17.124308,17.124308,17.154866,17.154866,16.919972,16.919972,17.061462,17.061462,17.51649,17.51649,17.047394,17.047394,
711.4814,17.023084,17.279593,16.948981,16.565815,17.128315,16.972065,16.972065,17.320666,17.320666,17.325639,17.325639,17.226916,17.226916,17.15625,17.15625,17.407907,17.407907,17.029593,17.029593,
711.7629,16.973994,17.199364,17.017108,16.542426,16.99179,16.948676,16.948676,17.313189,17.313189,16.908316,16.908316,17.134587,17.134587,17.241102,17.241102,17.332574,17.332574,16.751377,16.751377,
712.0445,17.039794,17.035522,17.013489,16.580261,16.933228,16.959533,16.959533,17.030576,17.030576,16.438174,16.438174,16.897706,16.897706,17.249326,17.249326,17.402652,17.402652,16.496402,16.496402,
712.3260,16.981588,17.038513,17.082601,16.588175,16.955912,16.790711,16.790711,16.765035,16.765035,16.665202,16.665202,17.084289,17.084289,16.919597,16.919597,17.575338,17.575338,16.797465,16.797465,
712.6076,17.134066,17.105938,17.15625,16.649376,16.949688,16.673751,16.673751,16.623439,16.623439,16.885627,16.885627,17.262188,17.262188,16.539686,16.539686,17.520623,17.520623,17.060939,17.060939,
712.8892,17.332211,17.113461,17.063935,16.710579,16.934132,16.715382,16.715382,16.845683,16.845683,17.011539,17.011539,17.258171,17.258171,16.510104,16.510104,17.256239,17.256239,17.237025,17.237025,
713.1707,17.181792,17.071965,16.862681,16.771785,16.918569,16.667142,16.667142,17.116962,17.116962,16.976788,16.976788,17.175181,17.175181,16.818208,16.818208,16.934646,16.934646,17.407677,17.407677,
713.4523,16.988734,17.021003,16.750509,16.730525,17.071728,16.636266,16.636266,17.167516,17.167516,16.844259,16.844259,17.073256,17.073256,17.134228,17.134228,16.894475,16.894475,17.478997,17.478997,
713.7339,17.218588,17,16.6875,16.533691,17.209147,16.46403,16.46403,16.976074,16.976074,16.78125,16.78125,17.040853,17.040853,17.21403,17.21403,17.139323,17.139323,17.480794,17.480794,
714.0154,17.329752,16.829752,16.866708,16.540433,17.169579,16.330421,16.330421,16.709567,16.709567,16.655804,16.655804,16.954975,16.954975,16.981856,16.981856,17.178094,17.178094,17.276213,17.276213,
714.2970,16.897931,16.514402,17.129473,16.702111,17.141639,16.466513,16.466513,16.556208,16.556208,16.327111,16.327111,16.679181,16.679181,16.831166,16.831166,16.868708,16.868708,16.891639,16.891639,
714.5785,16.951799,16.881619,16.64036,16.710009,17.17214,16.810909,16.810909,16.63268,16.63268,16.29661,16.29661,16.67161,16.67161,17.037869,17.037869,17.014299,17.014299,16.991259,16.991259,
714.8601,17.208626,17.016289,16.807213,16.889084,17.054581,17.114876,17.114876,16.670334,16.670334,16.30854,16.30854,16.725792,16.725792,17.25,17.25,17.235916,17.235916,17.142166,17.142166,
715.1417,17.294061,16.762811,17.28921,17.00796,16.774067,17.200311,17.200311,16.705939,16.705939,16.200311,16.200311,16.769216,16.769216,17.230784,17.230784,17.149067,17.149067,17.106561,17.106561,
715.4232,17.268733,16.881747,17.493253,17.246627,16.619229,17.255771,17.255771,16.662021,16.662021,16.296165,16.296165,16.832209,16.832209,17.110085,17.110085,16.971147,16.971147,17.162021,17.162021,
715.7048,16.916951,17.202911,17.110443,17.047516,16.604024,17.260701,17.260701,16.75942,16.75942,16.556509,16.556509,16.837759,16.837759,16.931936,16.931936,16.828339,16.828339,17.177226,17.177226,
715.9863,16.830521,17.222681,16.691718,16.762942,16.678777,17.147239,17.147239,17.152032,17.152032,16.884298,16.884298,17.125,17.125,17.057995,17.057995,16.777032,16.777032,17.106979,17.106979,
716.2679,16.949125,16.855625,16.511875,16.561749,16.777625,17.09375,17.09375,17.28925,17.28925,17.1405,17.1405,17.001001,17.001001,16.996375,16.996375,16.9685,16.9685,17.0465,17.0465,
716.5495,16.992296,16.734981,16.410708,17.221996,16.547481,17.09375,17.09375,17.170447,17.170447,17.207799,17.207799,16.157462,16.157462,16.759739,16.759739,17.181008,17.181008,17.368508,17.368508,
716.8310,16.640536,16.882857,16.742321,17.239524,16.695357,17.080655,17.080655,17.554643,17.554643,16.846369,16.846369,16.489879,16.489879,16.854226,16.854226,17.117143,17.117143,17.302024,17.302024,
717.1126,16.500643,16.946824,17.00598,17.117027,16.77527,16.947466,16.947466,17.428884,17.428884,16.88696,16.88696,17.072466,17.072466,16.978716,16.978716,17.017297,17.017297,17.17554,17.17554,
717.3942,16.976965,16.619523,17.089642,17,16.682023,17.103334,17.103334,16.823212,16.823212,17.076192,17.076192,17.222858,17.222858,17.130477,17.130477,16.804285,16.804285,16.994523,16.994523,
717.6757,17.150277,16.49776,16.997013,17.001493,16.563247,17.31026,17.31026,16.37948,16.37948,17.376493,17.376493,17.309513,17.309513,17.25,17.25,16.624253,16.624253,16.875747,16.875747,
717.9573,16.904742,16.406376,16.873869,17.061495,16.594881,17.218122,17.218122,16.563128,16.563128,17.436369,17.436369,17.186369,17.186369,17.248743,17.248743,16.593247,16.593247,16.906627,16.906627,
718.2388,16.537174,16.437006,16.598193,16.816449,16.870557,17.064968,17.064968,16.716282,16.716282,17.160693,17.160693,16.910693,16.910693,16.942437,16.942437,16.470725,16.470725,16.998519,16.998519,
718.5204,16.651804,16.64847,16.654027,16.842639,16.995554,16.670699,16.670699,16.71875,16.71875,16.885003,16.885003,16.936389,16.936389,16.997777,16.997777,16.498889,16.498889,17.030139,17.030139,
718.8020,17.187653,17.335264,16.449593,17.198018,16.881911,16.626728,16.626728,16.895884,16.895884,16.697866,16.697866,16.671799,16.671799,17.354268,17.354268,17.060925,17.060925,16.381758,16.381758,
719.0835,17.189842,17.11483,16.379684,16.900764,16.759369,16.596092,16.596092,16.877342,16.877342,16.658592,16.658592,16.65625,16.65625,17.230461,17.230461,16.862488,16.862488,16.806274,16.806274,
719.3651,17.159205,16.923981,16.601358,16.903295,16.834884,16.423981,16.423981,16.875,16.875,16.627955,16.627955,16.543071,16.543071,16.992392,16.992392,16.90034,16.90034,17.126698,17.126698,
719.6466,17.183933,16.933933,16.763417,17.183084,17.065217,16.57235,16.57235,16.902683,16.902683,16.652683,16.652683,16.669667,16.669667,16.996433,16.996433,16.878567,16.878567,17.017833,17.017833,
719.9282,17.025058,17.154089,16.970766,17.272897,17.229118,17.162297,17.162297,16.960397,16.960397,16.899913,16.899913,16.877016,16.877016,17.108295,17.108295,16.983295,16.983295,17.081221,17.081221,
720.2098,16.76181,17.293362,17,17.095991,17.197069,17.435259,17.435259,16.915819,16.915819,16.911034,16.911034,17.091509,17.091509,17.151466,17.151466,17.132328,17.132328,17.226078,17.226078,
720.4913,16.744609,17.05391,16.948282,17.243513,16.92891,17.236019,17.236019,17.009686,17.009686,16.90625,16.90625,17.176718,17.176718,17.104532,17.104532,16.871801,16.871801,17.301718,17.301718,
720.7729,16.800508,16.848475,16.9375,17.533791,16.849746,17.035975,17.035975,17.107012,17.107012,16.931504,16.931504,17.212754,17.212754,16.942225,16.942225,16.787246,16.787246,17.059959,17.059959,
721.0545,17.280866,16.837151,17.110056,17.076083,16.54794,16.950698,16.950698,17.075698,17.075698,17.036103,17.036103,16.873638,16.873638,16.561138,16.561138,16.682647,16.682647,17.049302,17.049302,
721.3360,17.310053,17.204488,17.252447,16.9375,16.637094,17.129894,17.129894,17.0625,17.0625,16.942254,16.942254,16.78125,16.78125,16.661144,16.661144,16.632201,16.632201,16.797959,16.797959,
721.6176,17.304699,17.265602,17.328148,17.007848,16.6875,17.375094,17.375094,16.75766,16.75766,17.093844,17.093844,17.156438,17.156438,16.789098,16.789098,16.625,16.625,16.695301,16.695301,
721.8991,17.335351,16.930087,17.229495,17.214057,16.733202,17.391798,17.391798,16.701952,16.701952,17.224803,17.224803,17.395505,17.395505,17.018158,17.018158,16.602149,16.602149,16.824605,16.824605,
722.1807,17.254733,16.345161,16.898195,17.303504,16.794508,17.174712,17.174712,16.71875,16.71875,17.09422,17.09422,17.482008,17.482008,17.026987,17.026987,16.660513,16.660513,16.71922,16.71922,
722.4623,17.21875,16.286205,16.629635,17.247522,16.834159,16.963795,16.963795,16.697091,16.697091,17.139546,17.139546,17.370045,17.370045,16.826726,16.826726,16.730818,16.730818,16.634591,16.634591,
722.7438,17.029157,16.449079,16.372907,17.134486,16.864816,16.948382,16.948382,16.708566,16.708566,17.208566,17.208566,17.249302,17.249302,16.771066,16.771066,16.75,16.75,16.603934,16.603934,
723.0254,16.957974,16.377155,16.42457,16.991379,16.936423,17.11207,17.11207,16.739224,16.739224,17.341595,17.341595,17.157327,17.157327,16.92457,16.92457,16.75,16.75,16.941812,16.941812,
723.3069,16.710255,16.670416,16.599421,16.838079,16.889213,16.889236,16.889236,16.769884,16.769884,17.107986,17.107986,17.204537,17.204537,16.840926,16.840926,16.730116,16.730116,17.045463,17.045463,
723.5885,16.697572,16.77852,16.636954,16.723362,16.74727,16.795934,16.795934,16.761954,16.761954,16.918204,16.918204,17.076336,17.076336,16.942959,16.942959,16.795934,16.795934,17.038592,17.038592,
723.8701,17.099309,16.849715,16.625,16.874593,16.762337,16.787622,16.787622,16.675163,16.675163,16.962378,16.962378,16.762947,16.762947,17.249593,17.249593,17.068262,17.068262,17.118628,17.118628,
724.1516,17.330624,16.846878,16.715622,17.072498,16.830624,16.858747,16.858747,16.588751,16.588751,16.981876,16.981876,16.606876,16.606876,17.429373,17.429373,17.273123,17.273123,17.120001,17.120001,
724.4332,17.501621,16.886497,16.904038,17.177624,16.808668,17.112912,17.112912,16.632665,16.632665,17.003832,17.003832,16.646374,16.646374,17.363503,17.363503,17.242335,17.242335,17.23408,17.23408,
724.7148,17.574121,17.019629,17.050879,17.23571,16.78125,17.317839,17.317839,16.772299,16.772299,16.997331,16.997331,16.6875,16.6875,17.196451,17.196451,17.153581,17.153581,17.445508,17.445508,
724.9963,17.367451,17.226299,17.07737,17.26638,16.83039,17.243961,17.243961,16.942029,16.942029,16.96875,16.96875,16.62198,16.62198,16.993961,16.993961,17.125,17.125,17.51487,17.51487,
725.2779,17.171344,17.343396,17.046698,17.170637,16.827594,16.998585,16.998585,17.126061,17.126061,17.000354,17.000354,16.578302,16.578302,16.859198,16.859198,17.172406,17.172406,17.594811,17.594811,
725.5594,17.064098,17.053667,16.681064,17.138627,16.903054,16.753196,16.753196,17.096946,17.096946,17.153054,17.153054,16.654652,16.654652,16.950328,16.950328,17.005593,17.005593,17.474343,17.474343,
725.8410,17.087905,16.810552,16.371103,17.262703,17.119155,16.654302,16.654302,16.954099,16.954099,17.222647,17.222647,16.835957,16.835957,17.047849,17.047849,16.825203,16.825203,17.235349,17.235349,
726.1226,17.243812,16.91414,16.465656,17.24211,17.190594,16.701578,16.701578,16.909344,16.909344,17.184406,17.184406,16.996906,16.996906,16.974938,16.974938,16.889078,16.889078,17.21875,17.21875,
726.4041,17.244966,16.986493,16.608055,17.048195,17.075209,16.624202,16.624202,16.861493,16.861493,17.097189,17.097189,17.017743,17.017743,16.825209,16.825209,16.919757,16.919757,17.191736,17.191736,
726.6857,17.078625,16.942875,16.827625,16.699251,16.981687,16.461188,16.461188,16.753188,16.753188,16.859875,16.859875,16.883563,16.883563,16.628188,16.628188,16.9375,16.9375,17.1045,17.1045,
