,Live Spectrum 26-10-2023 13:32:31,Live Spectrum 26-10-2023 13:32:39,Live Spectrum 26-10-2023 13:32:39,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:45,Live Spectrum 26-10-2023 13:32:45,Live Spectrum 26-10-2023 13:32:45,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
659.3925,17.127131,17.149858,16.659446,17.246804,17.246804,16.474076,16.474076,17.237216,17.237216,17.237216,16.720881,16.720881,16.635653,16.635653,16.635653,17.431108,17.431108,17.431108,16.807174,16.807174,17.03125,17.03125,17.03125,17.147728,17.147728,16.997869,16.997869,16.997869,16.567826,
659.6741,16.948886,17.097545,17.125888,16.956476,16.956476,16.35134,16.35134,17.36741,17.36741,17.36741,16.454578,16.454578,16.566295,16.566295,16.566295,17.202681,17.202681,17.202681,17.194081,17.194081,17.060602,17.060602,17.060602,17.244307,17.244307,16.970648,16.970648,16.970648,16.621205,
659.9556,16.908979,16.865585,17.099209,16.851938,16.851938,16.315229,16.315229,17.260918,17.260918,17.260918,16.408979,16.408979,16.961788,16.961788,16.961788,16.816733,16.816733,16.816733,17.21875,17.21875,17.290665,17.290665,17.290665,17.221479,17.221479,16.96875,16.96875,16.96875,16.938726,
660.2372,17.017007,16.954507,16.955304,16.899128,16.899128,16.367878,16.367878,17.333068,17.333068,17.333068,16.683142,16.683142,17.276892,17.276892,17.276892,16.808939,16.808939,16.808939,16.914168,16.914168,17.284811,17.284811,17.284811,17.107993,17.107993,17.024128,17.024128,17.024128,17.245642,
660.5187,17.165542,17.103042,16.749491,17.094259,17.094259,16.53615,16.53615,17.209458,17.209458,17.209458,17.067909,17.067909,17.339358,17.339358,17.339358,16.65135,16.65135,16.65135,16.660133,16.660133,17.093241,17.093241,17.093241,17.308617,17.308617,17.058108,17.058108,17.058108,17.146958,
660.8003,17.343668,17.098972,16.874918,17.281168,17.281168,16.5625,16.5625,17.135444,17.135444,17.135444,17.072944,17.072944,17.187582,17.187582,17.187582,16.807196,16.807196,16.807196,16.833224,16.833224,16.80222,16.80222,16.80222,17.447862,17.447862,17.19264,17.19264,17.19264,16.916776,
661.0819,17.274207,17.219741,16.956646,16.783338,16.783338,16.713689,16.713689,17.099802,17.099802,17.099802,17.138095,17.138095,17.005061,17.005061,17.005061,16.138201,16.138201,16.138201,16.723811,16.723811,16.699604,16.699604,16.699604,17.342759,17.342759,16.714787,16.714787,16.714787,16.547424,
661.3634,17.006312,17.176894,16.920012,16.753725,16.753725,16.603787,16.603787,17.020644,17.020644,17.020644,16.985668,16.985668,17.139332,17.139332,17.139332,16.261176,16.261176,16.261176,16.663131,16.663131,16.638762,16.638762,16.638762,17.190656,17.190656,17.00802,17.00802,17.00802,16.517488,
661.6450,16.79626,17.13271,16.88271,16.94603,16.94603,16.63312,16.63312,16.85876,16.85876,16.85876,16.86688,16.86688,17.3052,17.3052,17.3052,16.97933,16.97933,16.97933,16.63271,16.63271,16.55438,16.55438,16.55438,17.08563,17.08563,17.31332,17.31332,17.31332,16.46063,
661.9266,16.818135,17.147712,16.988558,17.022712,17.022712,16.65625,16.65625,16.94877,16.94877,16.94877,16.889173,16.889173,17.389173,17.389173,17.389173,17.164788,17.164788,17.164788,16.625,16.625,16.417692,16.417692,16.417692,17.039788,17.039788,17.057037,17.057037,17.057037,16.57377,
662.2081,16.975053,17.046831,17.140669,17.162553,17.162553,16.94074,16.94074,17.043768,17.043768,17.043768,16.774947,16.774947,17.231179,17.231179,17.231179,17.134366,17.134366,17.134366,16.778187,16.778187,16.353116,16.353116,16.353116,17.075018,17.075018,16.806197,16.806197,16.806197,16.756303,
662.4897,17.199703,17.042113,17.229613,17.302976,17.302976,17.083557,17.083557,17.0625,17.0625,17.0625,16.697693,16.697693,17.008854,17.008854,17.008854,16.872321,16.872321,16.872321,17.033259,17.033259,16.40692,16.40692,16.40692,17.09375,17.09375,16.855283,16.855283,16.855283,16.833557,
662.7712,17.078952,17.12319,17.20954,17.424669,17.424669,17.11398,17.11398,17.00181,17.00181,17.00181,16.64704,16.64704,16.775661,16.775661,16.775661,16.891609,16.891609,16.891609,16.902472,16.902472,16.356581,16.356581,16.356581,17.07352,17.07352,16.90625,16.90625,16.90625,16.600992,
663.0528,16.813521,17.272672,17.051675,17.565768,17.565768,16.950367,16.950367,16.813521,16.813521,16.813521,16.625,16.625,16.629289,16.629289,16.629289,17.046365,17.046365,17.046365,16.703635,16.703635,16.331904,16.331904,16.331904,17.120711,17.120711,16.828635,16.828635,16.828635,16.294117,
663.3344,16.99742,17.15797,16.838704,17.309174,17.309174,16.992374,16.992374,16.90453,16.90453,16.90453,16.680734,16.680734,16.556594,16.556594,16.556594,17.019438,17.019438,17.019438,16.74914,16.74914,17.049713,17.049713,17.049713,17.211984,17.211984,16.669782,16.669782,16.669782,16.763417,
663.6159,17.169747,16.835968,16.892023,17.164761,17.164761,17.004986,17.004986,16.889227,16.889227,16.889227,16.914032,16.914032,16.264957,16.264957,16.264957,17.022009,17.022009,17.022009,16.848006,16.848006,17.353721,17.353721,17.353721,17.054718,17.054718,16.753526,16.753526,16.753526,17.067486,
663.8975,17.207035,16.636715,17.152355,17.269535,17.269535,16.886715,16.886715,16.696608,16.696608,16.696608,17.197926,17.197926,16.130213,16.130213,16.130213,17.011715,17.011715,17.011715,16.925785,16.925785,17.032539,17.032539,17.032539,16.855465,16.855465,17.044283,17.044283,17.044283,16.966143,
664.1790,17.25,16.561541,17.297354,17.280291,17.280291,16.875959,16.875959,16.544479,16.544479,16.544479,17.296396,17.296396,16.348543,16.348543,16.348543,16.952646,16.952646,16.952646,16.904333,16.904333,16.858896,16.858896,16.858896,16.893021,16.893021,17.219709,17.219709,17.219709,17.001917,
664.4606,17.265281,16.71462,17.205534,17.25,17.25,17.074339,17.074339,16.590997,16.590997,16.590997,17.220127,17.220127,16.790336,16.790336,16.790336,17.029185,17.029185,17.029185,16.813188,16.813188,16.935435,16.935435,16.935435,16.984031,16.984031,17.036068,17.036068,17.036068,17.215309,
664.7422,17.223418,16.992998,16.992544,17.206626,17.206626,17.336748,17.336748,16.733208,16.733208,16.733208,17.141792,17.141792,16.992544,16.992544,16.992544,17.153916,17.153916,17.153916,16.766792,16.766792,17.060166,17.060166,17.060166,16.884336,16.884336,16.769126,16.769126,16.769126,17.360542,
665.0237,17.183521,17.052843,16.929543,17.088072,17.088072,17.34205,17.34205,16.681822,16.681822,16.681822,17.070457,17.070457,16.834093,16.834093,16.834093,17.228407,17.228407,17.228407,16.790907,16.790907,17.107386,17.107386,17.107386,16.818178,16.818178,16.71875,16.71875,16.71875,17.207393,
665.3053,17.205936,17.012814,17.038442,17.012814,17.012814,17.116238,17.116238,16.504052,16.504052,16.504052,17.051256,17.051256,16.909389,16.909389,16.909389,17.358134,17.358134,17.358134,16.805308,16.805308,17.125,17.125,17.125,17.008762,17.008762,16.808448,16.808448,16.808448,17.03125,
665.5869,17.223478,16.827372,16.961829,17.079221,17.079221,16.944764,16.944764,16.303043,16.303043,16.303043,17.029058,17.029058,17.033786,17.033786,17.033786,17.16893,17.16893,17.16893,16.869928,16.869928,16.933115,16.933115,16.933115,17.120272,17.120272,16.925507,16.925507,16.925507,17.007264,
665.8684,17.270078,16.567034,16.839378,17.133905,17.133905,16.939767,16.939767,16.388601,16.388601,16.388601,16.942034,16.942034,16.915155,16.915155,16.915155,16.765706,16.765706,16.765706,17.096017,17.096017,16.658517,16.658517,16.658517,17.051328,17.051328,16.928595,16.928595,16.928595,16.96875,
666.1500,17.281057,16.853137,17.051761,17.062693,17.062693,17,17,16.967398,16.967398,16.967398,17.072852,17.072852,16.812886,16.812886,16.812886,17.030478,17.030478,17.030478,17.15625,17.15625,16.708398,16.708398,16.708398,17.03125,17.03125,17.072273,17.072273,17.072273,16.948045,
666.4315,17.324684,17.282829,17.184849,16.980934,16.980934,17.019066,17.019066,17.310921,17.310921,17.310921,17.112816,17.112816,16.697033,16.697033,16.697033,17.28125,17.28125,17.28125,17.146717,17.146717,16.668434,16.668434,16.668434,17.069382,17.069382,17.224052,17.224052,17.224052,16.858585,
666.7131,17.263822,17.465143,17.180287,16.972357,16.972357,17.071214,17.071214,17.067607,17.067607,17.067607,17.138822,17.138822,16.736178,16.736178,16.736178,17.255107,17.255107,17.255107,17.107572,17.107572,16.616286,16.616286,16.616286,17.121393,17.121393,17.067607,17.067607,17.067607,16.723857,
666.9947,17.210854,17.33552,17.03948,17.054604,17.054604,17.085854,17.085854,17.015792,17.015792,17.015792,17.062166,17.062166,16.765458,16.765458,16.765458,17.132228,17.132228,17.132228,17.007228,17.007228,16.609542,16.609542,16.609542,16.999666,16.999666,16.96052,16.96052,16.96052,16.640458,
667.2762,17.173343,17.155043,17.170407,17.059564,17.059564,17.041264,17.041264,17.034186,17.034186,17.034186,16.989986,16.989986,16.739986,16.739986,16.739986,16.905043,16.905043,16.905043,16.7942,16.7942,16.727035,16.727035,16.727035,16.828386,16.828386,16.822514,16.822514,16.822514,16.607907,
667.5578,17.143785,16.893669,17.275104,17.168773,17.168773,16.956227,16.956227,16.912454,16.912454,16.912454,17.0625,17.0625,16.806238,16.806238,16.806238,16.743854,16.743854,16.743854,16.618738,16.618738,17.012581,17.012581,17.012581,16.512407,16.512407,16.743738,16.743738,16.743738,16.69382,
667.8393,17.164297,16.81132,17.352977,17.164297,17.164297,16.971594,16.971594,16.807055,16.807055,16.807055,17.024383,17.024383,16.797586,16.797586,16.797586,16.963305,16.963305,16.963305,16.599195,16.599195,17.089485,17.089485,17.089485,16.372398,16.372398,16.849437,16.849437,16.849437,16.892758,
668.1209,16.873842,17.222222,16.670139,16.91088,16.91088,17.309028,17.309028,16.78588,16.78588,16.78588,16.811342,16.811342,16.861111,16.861111,16.861111,16.946759,16.946759,16.946759,16.606481,16.606481,16.611111,16.611111,16.611111,16.665509,16.665509,17.431713,17.431713,17.431713,17.083333,
668.4025,16.660798,17.028168,16.769073,16.933685,16.933685,17.453492,17.453492,16.839202,16.839202,16.839202,16.613556,16.613556,16.804138,16.804138,16.804138,16.992371,16.992371,16.992371,16.503815,16.503815,16.519806,16.519806,16.519806,16.745452,16.745452,17.195862,17.195862,17.195862,16.84375,
668.6840,16.480751,16.78725,16.888249,16.888249,16.888249,17.286745,17.286745,17.016249,17.016249,17.016249,16.519249,16.519249,16.97475,16.97475,16.97475,16.961502,16.961502,16.961502,16.540251,16.540251,16.446501,16.446501,16.446501,16.922499,16.922499,17.02525,17.02525,17.02525,16.861751,
668.9656,16.635294,16.85031,16.720937,16.729683,16.729683,16.741254,16.741254,16.877187,16.877187,16.877187,16.417183,16.417183,17.03125,17.03125,17.03125,17.191873,17.191873,17.191873,16.633746,16.633746,16.544369,16.544369,16.544369,16.792183,16.792183,16.966563,16.966563,16.966563,17.044369,
669.2471,17.194367,16.940247,16.74176,16.877747,16.877747,16.640108,16.640108,16.896636,16.896636,16.896636,16.569367,16.569367,17.028503,17.028503,17.028503,17.234892,17.234892,17.234892,16.74588,16.74588,16.725617,16.725617,16.725617,16.949861,16.949861,16.942994,16.942994,16.942994,17.211883,
669.5287,17.34375,16.997756,16.563622,16.940866,16.940866,16.971555,16.971555,16.685817,16.685817,16.685817,16.725482,16.725482,16.972116,16.972116,16.972116,16.901201,16.901201,16.901201,16.65625,16.65625,16.876122,16.876122,16.876122,17.212579,17.212579,17.05689,17.05689,17.05689,17.052402,
669.8103,17.34375,16.876003,16.624498,17.123495,17.123495,17.123746,17.123746,16.594502,16.594502,16.594502,17.090741,17.090741,17.154745,17.154745,17.154745,16.627257,16.627257,16.627257,16.65625,16.65625,16.936998,16.936998,16.936998,16.877759,16.877759,16.752508,16.752508,16.752508,16.504514,
670.0918,17.162621,16.905188,16.926881,17.185376,17.185376,17.034436,17.034436,16.503186,16.503186,16.503186,17.154126,17.154126,17.126062,17.126062,17.126062,16.262742,16.262742,16.262742,16.626062,16.626062,16.967688,16.967688,16.967688,16.301425,16.301425,16.508495,16.508495,16.508495,15.956614,
670.3734,16.715584,16.788739,16.819989,17.246255,17.246255,16.64934,16.64934,16.617511,16.617511,16.617511,16.598073,16.598073,17.066245,17.066245,17.066245,17.336976,17.336976,17.336976,17.183177,17.183177,17.438794,17.438794,17.438794,16.545649,16.545649,16.441245,16.441245,16.441245,16.96572,
670.6550,16.801772,16.724114,16.95534,17.278568,17.278568,16.796408,16.796408,16.48216,16.48216,16.48216,16.5625,16.5625,16.976796,16.976796,16.976796,17.177706,17.177706,17.177706,17.21875,17.21875,17.383046,17.383046,17.383046,16.5625,16.5625,16.751748,16.751748,16.751748,17.231226,
670.9365,17.034571,16.635473,16.857714,17.142455,17.142455,17.145607,17.145607,16.552027,16.552027,16.552027,16.895607,16.895607,16.691161,16.691161,16.691161,16.961938,16.961938,16.961938,17.135473,17.135473,17.208446,17.208446,17.208446,16.895607,16.895607,16.809009,16.809009,16.809009,17.305518,
671.2181,17.224203,16.651951,17.005453,17.098049,17.098049,17.322253,17.322253,16.535549,16.535549,16.535549,16.9375,16.9375,16.521497,16.521497,16.521497,16.883599,16.883599,16.883599,17.125,17.125,16.917994,16.917994,16.917994,16.964451,16.964451,16.516044,16.516044,16.516044,17.177747,
671.4996,17.197714,16.760822,16.84825,16.832321,16.832321,17.369893,17.369893,16.661964,16.661964,16.661964,16.780643,16.780643,16.343143,16.343143,16.343143,16.901143,16.901143,16.901143,17.046571,17.046571,16.639714,16.639714,16.639714,17.021036,17.021036,16.416464,16.416464,16.416464,16.816393,
671.7812,17.111492,16.831922,16.787164,16.705242,16.705242,17.24832,17.24832,16.763508,16.763508,16.763508,16.62332,16.62332,16.388508,16.388508,16.388508,17.184945,17.184945,17.184945,16.828563,16.828563,16.72043,16.72043,16.72043,16.980578,16.980578,16.254235,16.254235,16.254235,16.775336,
672.0628,17.11828,16.892809,16.585013,16.785619,16.785619,17.145161,17.145161,16.903898,16.903898,16.903898,16.642809,16.642809,16.651546,16.651546,16.651546,17.22547,17.22547,17.22547,16.683131,16.683131,17.167004,17.167004,17.167004,16.723454,16.723454,16.537635,16.537635,16.537635,16.732191,
672.3443,17.196172,17.072318,16.507526,16.883672,16.883672,16.935207,16.935207,16.9375,16.9375,16.9375,16.727422,16.727422,16.955991,16.955991,16.955991,17.242474,17.242474,17.242474,16.513906,16.513906,17.518491,17.518491,17.518491,16.608802,16.608802,16.767344,16.767344,16.767344,17.027163,
672.6259,16.897881,17.079162,16.843788,17.020846,17.020846,16.783323,16.783323,17.212531,17.212531,17.212531,16.933354,16.933354,17.054169,17.054169,17.054169,17.227081,17.227081,17.227081,16.629184,16.629184,17.479154,17.479154,17.479154,17.097973,17.097973,16.445793,16.445793,16.445793,16.82705,
672.9074,16.936056,17.10673,17.01298,17.084615,17.084615,16.926921,16.926921,17.069234,17.069234,17.069234,17.066345,17.066345,16.92981,16.92981,16.92981,17.08606,17.08606,17.08606,16.82019,16.82019,17.083659,17.083659,17.083659,17.214905,17.214905,16.35673,16.35673,16.35673,16.67452,
673.1890,17.191805,17.061065,17.052562,17.051127,17.051127,17.042623,17.042623,16.691698,16.691698,16.691698,17.051127,17.051127,16.960247,16.960247,16.960247,16.882068,16.882068,16.882068,16.917623,16.917623,16.703072,16.703072,16.703072,17.080942,17.080942,16.588117,16.588117,16.588117,16.762808,
673.4706,17.178705,16.887687,17.0625,16.969723,16.969723,16.898428,16.898428,16.583009,16.583009,16.583009,16.867178,16.867178,16.979491,16.979491,16.979491,16.730464,16.730464,16.730464,16.9375,16.9375,16.634768,16.634768,16.634768,17.051759,17.051759,16.769536,16.769536,16.769536,16.750973,
673.7521,16.947637,16.832207,16.904844,16.917793,16.917793,16.832207,16.832207,16.849941,16.849941,16.849941,16.840371,16.840371,16.988457,16.988457,16.988457,16.569258,16.569258,16.569258,16.878379,16.878379,16.715371,16.715371,16.715371,17.082207,17.082207,16.950449,16.950449,16.950449,16.91582,
674.0337,16.711409,16.881562,16.793594,16.944062,16.944062,16.976091,16.976091,17.037812,17.037812,17.037812,17.158587,17.158587,16.962188,16.962188,16.962188,16.518906,16.518906,16.518906,16.957185,16.957185,16.882341,16.882341,16.882341,17.055938,17.055938,16.974533,16.974533,16.974533,17.03125,
674.3153,16.824159,16.942461,16.618302,17.095487,17.095487,16.990079,16.990079,17.0625,17.0625,17.0625,17.361855,17.361855,16.828868,16.828868,16.828868,16.784725,16.784725,16.784725,17.139882,17.139882,16.896329,16.896329,16.896329,17.03125,17.03125,16.846973,16.846973,16.846973,17.049355,
674.5968,17.297557,17.055278,16.551917,17.291334,17.291334,16.695221,16.695221,17.079806,17.079806,17.079806,17.167332,17.167332,16.732694,16.732694,16.732694,17.072584,17.072584,17.072584,17.339889,17.339889,16.809139,16.809139,16.809139,17.013944,17.013944,16.850473,16.850473,16.850473,17.010583,
674.8784,17.529487,17.22404,16.758817,17.22644,17.22644,16.813627,16.813627,17.14327,17.14327,17.14327,17.04952,17.04952,16.603203,16.603203,16.603203,16.842623,16.842623,16.842623,17.321953,17.321953,16.73173,16.73173,16.73173,17.132053,17.132053,16.65865,16.65865,16.65865,17.249364,
675.1599,17.405749,17.281083,16.890542,17.015208,17.015208,17.046625,17.046625,17.156083,17.156083,17.156083,17.125167,17.125167,16.609959,16.609959,16.609959,16.5625,16.5625,16.5625,17.140208,17.140208,16.6875,16.6875,16.6875,17.297125,17.297125,16.626002,16.626002,16.626002,17.437166,
675.4415,17.193212,17.175445,16.830267,16.818212,16.818212,16.85089,16.85089,17.169733,17.169733,17.169733,17.171161,17.171161,16.748572,16.748572,16.748572,16.666877,16.666877,16.666877,17.017767,17.017767,16.717322,16.717322,16.717322,17.254284,17.254284,16.991432,16.991432,16.991432,17.181156,
675.7231,17.020157,17.079636,16.851822,16.758072,16.758072,16.631042,16.631042,17.119949,17.119949,17.119949,17.102814,17.102814,16.809479,16.809479,16.809479,16.894165,16.894165,16.894165,16.926407,16.926407,16.735886,16.735886,16.735886,17.000992,17.000992,17.145157,17.145157,17.145157,16.869949,
676.0046,16.96875,17.022545,16.857589,16.790476,16.790476,16.522545,16.522545,16.853497,16.853497,16.853497,16.946726,16.946726,16.750521,16.750521,16.750521,17.097842,17.097842,17.097842,16.821726,16.821726,16.785342,16.785342,16.785342,16.559449,16.559449,17.027158,17.027158,17.027158,16.616815,
676.2862,16.981273,16.981273,16.662336,16.743797,16.743797,16.46875,16.46875,16.681297,16.681297,16.681297,16.79986,16.79986,16.612477,16.612477,16.612477,17.237594,17.237594,17.237594,16.762523,16.762523,16.875,16.875,16.875,16.231273,16.231273,16.9375,16.9375,16.9375,16.487594,
676.5677,17.023458,17.058645,16.460876,16.663959,16.663959,16.480479,16.480479,16.730479,16.730479,16.730479,16.710958,16.710958,16.535105,16.535105,16.535105,17.371145,17.371145,17.371145,16.816437,16.816437,16.851542,16.851542,16.851542,16.390749,16.390749,17.089978,17.089978,17.089978,16.550771,
676.8493,17.040629,17.178121,16.267201,16.414072,16.414072,16.434387,16.434387,16.870291,16.870291,16.870291,16.739064,16.739064,16.524984,16.524984,16.524984,17.46875,17.46875,17.46875,16.885936,16.885936,16.867178,16.867178,16.867178,16.712484,16.712484,17.44217,17.44217,17.44217,16.585928,
677.1309,17.030428,17.076751,16.388712,16.424071,16.424071,16.342928,16.342928,16.901037,16.901037,16.901037,16.921606,16.921606,16.7585,16.7585,16.7585,17.347037,17.347037,17.347037,16.814965,16.814965,16.857179,16.857179,16.857179,17.027142,17.027142,17.412001,17.412001,17.412001,16.717928,
677.4124,17.056347,16.856057,16.965553,16.628197,16.628197,16.434303,16.434303,16.518702,16.518702,16.518702,17.278294,17.278294,16.924952,16.924952,16.924952,17.065697,17.065697,17.065697,16.662403,16.662403,16.690456,16.690456,16.690456,17.371803,17.371803,16.875241,16.875241,16.875241,16.809303,
