,Live Spectrum 26-10-2023 13:29:46,Live Spectrum 26-10-2023 13:29:48,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:55,Live Spectrum 26-10-2023 13:29:55,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
439.4930,32.698365,32.822921,33.128104,33.128104,33.410906,33.410906,34.066713,34.066713,33.566935,33.566935,33.566935,33.815604,33.815604,32.972741,32.972741,32.972741,33.071147,33.071147,33.814496,33.814496,31.947256,31.947256,31.947256,33.037902,33.037902,33.161571,33.161571,33.258869,
439.7746,34.224751,34.290585,33.569168,33.569168,34.068501,34.068501,34.65425,34.65425,34.190834,34.190834,34.190834,34.251334,34.251334,33.538584,33.538584,33.538584,34.282584,34.282584,34.096417,34.096417,33.323835,33.323835,33.323835,33.97075,33.97075,33.908917,33.908917,34.506668,
440.0561,34.570895,34.778567,33.927063,33.927063,34.375874,34.375874,34.583547,34.583547,34.40246,34.40246,34.40246,34.35127,34.35127,33.894939,33.894939,33.894939,34.384736,34.384736,34.269705,34.269705,33.898029,33.898029,33.898029,34.115671,34.115671,34.075559,34.075559,34.865671,
440.3377,36.503089,36.417063,35.376188,35.376188,35.263902,35.263902,35.185599,35.185599,36.02317,36.02317,36.02317,35.420152,35.420152,34.422053,34.422053,34.422053,35.513902,35.513902,35.670152,35.670152,35.370366,35.370366,35.370366,35.579491,35.579491,35.312143,35.312143,36.332581,
440.6193,36.64358,36.702125,36.059327,36.059327,35.626173,35.626173,35.880519,35.880519,36.54983,36.54983,36.54983,35.746827,35.746827,34.229811,34.229811,34.229811,35.86233,35.86233,36.012648,36.012648,35.352442,35.352442,35.352442,36.016994,36.016994,35.961622,35.961622,36.827516,
440.9008,37.863002,37.87744,36.949532,36.949532,37.062534,37.062534,37.84619,37.84619,37.766845,37.766845,37.766845,36.641845,36.641845,35.831785,35.831785,35.831785,37.110629,37.110629,37.127406,37.127406,36.451973,36.451973,36.451973,37.677908,37.677908,36.759592,36.759592,38.456752,
441.1824,38.218328,38.292575,37.218328,37.218328,37.562078,37.562078,38.366084,38.366084,38.124472,38.124472,38.124472,36.928689,36.928689,36.581897,36.581897,36.581897,37.721476,37.721476,37.249683,37.249683,37.050964,37.050964,37.050964,38.056415,38.056415,36.647228,36.647228,38.786596,
441.4640,39.465498,38.416007,38.49802,38.49802,38.78323,38.78323,39.602798,39.602798,39.710265,39.710265,39.710265,37.791007,37.791007,38.083285,38.083285,38.083285,38.078761,38.078761,38.23303,38.23303,37.595022,37.595022,37.595022,39.25,39.25,38.17053,38.17053,39.830033,
441.7455,39.565916,38.624747,38.915106,38.915106,38.733046,38.733046,40.306807,40.306807,39.964954,39.964954,39.964954,38.069458,38.069458,38.64499,38.64499,38.64499,38.391194,38.391194,38.786437,38.786437,38.076796,38.076796,38.076796,39.378416,39.378416,38.709261,38.709261,40.396761,
442.0271,40.551659,39.615564,40.164414,40.164414,40.352047,40.352047,40.96875,40.96875,40.349104,40.349104,40.349104,39.621051,39.621051,39.512246,39.512246,39.512246,39.732401,39.732401,40.004082,40.004082,39.638651,39.638651,39.638651,40.417224,40.417224,39.808418,39.808418,41.487754,
442.3086,40.885093,40.224723,40.344491,40.344491,41.251297,41.251297,41.116945,41.116945,40.134908,40.134908,40.134908,40.465741,40.465741,39.881158,39.881158,39.881158,40.224352,40.224352,40.121065,40.121065,40.202454,40.202454,40.202454,41.117315,41.117315,39.942917,39.942917,41.500556,
442.5902,42.145726,41.872391,41.137811,41.137811,42.567396,42.567396,42.004896,42.004896,41.232704,41.232704,41.232704,41.961978,41.961978,41.647602,41.647602,41.647602,41.345626,41.345626,40.680728,40.680728,41.820415,41.820415,41.820415,42.433748,42.433748,40.994372,40.994372,42.101665,
442.8718,42.879765,42.679554,41.581566,41.581566,42.667902,42.667902,41.941208,41.941208,42.024363,42.024363,42.024363,42.204978,42.204978,41.963983,41.963983,41.963983,41.452328,41.452328,41.003177,41.003177,42.248409,42.248409,42.248409,42.808262,42.808262,41.627647,41.627647,42.397245,
443.1533,44.343879,43.332234,42.679153,42.679153,43.054024,43.054024,41.636645,41.636645,43.022645,43.022645,43.022645,42.732919,42.732919,42.230395,42.230395,42.230395,42.892338,42.892338,42.039984,42.039984,43.346661,43.346661,43.346661,43.008347,43.008347,42.423331,42.423331,42.772645,
443.4349,44.48501,43.468663,43.129452,43.129452,43.59448,43.59448,42.627365,42.627365,43.093298,43.093298,43.093298,43.057961,43.057961,43.117644,43.117644,43.117644,43.646894,43.646894,42.761721,42.761721,43.621731,43.621731,43.621731,42.947586,42.947586,42.871278,42.871278,42.776346,
443.7164,44.100517,45.399774,43.574615,43.574615,45.393299,45.393299,44.278158,44.278158,44.209183,44.209183,44.209183,44.641043,44.641043,44.243524,44.243524,44.243524,44.18328,44.18328,43.733665,43.733665,44.079671,44.079671,44.079671,44.248872,44.248872,44.380348,44.380348,43.466494,
443.9980,45.001546,45.532796,44.541203,44.541203,45.419218,45.419218,44.844542,44.844542,44.606718,44.606718,44.606718,44.631899,44.631899,44.596088,44.596088,44.596088,44.570907,44.570907,43.504599,43.504599,44.112071,44.112071,44.112071,44.32396,44.32396,44.514514,44.514514,43.376546,
444.2796,45.663886,46.187894,45.788886,45.788886,45.825096,45.825096,45.617758,45.617758,44.99087,44.99087,44.99087,45.815571,45.815571,46.198207,46.198207,46.198207,45.199701,45.199701,44.41924,44.41924,45.032039,45.032039,45.032039,45.176087,45.176087,45.350992,45.350992,44.096821,
444.5611,46.5181,46.781908,46.414527,46.414527,46.36506,46.36506,45.967087,45.967087,45.755956,45.755956,45.755956,46.678991,46.678991,47.565362,47.565362,47.565362,45.610419,45.610419,45.492265,45.492265,46.037206,46.037206,46.037206,45.846728,45.846728,45.702622,45.702622,45.097386,
444.8427,48.140985,47.776137,47.288523,47.288523,46.513106,46.513106,47.268864,47.268864,46.897538,46.897538,46.897538,47.78269,47.78269,49.15697,49.15697,49.15697,46.589357,46.589357,46.40553,46.40553,47.322652,47.322652,47.322652,46.429508,46.429508,46.790682,46.790682,46.658409,
445.1242,48.179138,48.350771,47.411073,47.411073,46.438356,46.438356,47.929994,47.929994,46.889954,46.889954,46.889954,48.060731,48.060731,49.333619,49.333619,49.333619,47.415896,47.415896,46.563356,46.563356,47.658447,47.658447,47.658447,46.665468,46.665468,47.250856,47.250856,47.238527,
445.4058,48.287161,48.986205,47.946227,47.946227,47.247183,47.247183,48.532658,48.532658,47.318411,47.318411,47.318411,48.34741,48.34741,49.632319,49.632319,49.632319,48.582206,48.582206,47.354729,47.354729,47.601634,47.601634,47.601634,47.497183,47.497183,48.068411,48.068411,48.175956,
445.6874,48.970382,48.94036,48.305043,48.305043,47.844259,47.844259,48.393178,48.393178,47.919831,47.919831,47.919831,48.71017,48.71017,49.848856,49.848856,49.848856,49.202204,49.202204,47.979471,47.979471,47.545954,47.545954,47.545954,47.976102,47.976102,48.469873,48.469873,48.74142,
445.9689,49.75582,48.841558,49.125,49.125,48.748525,48.748525,48.711455,48.711455,48.571947,48.571947,48.571947,49.31832,49.31832,49.984734,49.984734,49.984734,50.018893,50.018893,48.78707,48.78707,48.504345,48.504345,48.504345,48.469467,48.469467,48.757254,48.757254,49.273996,
446.2505,50.017023,49.693434,49.507223,49.507223,49.847836,49.847836,49.559363,49.559363,49.024976,49.024976,49.024976,49.432515,49.432515,50.201556,50.201556,50.201556,50.346717,50.346717,49.067874,49.067874,49.100413,49.100413,49.100413,49.089324,49.089324,49.39572,49.39572,49.566586,
446.5321,51.128764,51.181113,50.485858,50.485858,51.298358,51.298358,50.356068,50.356068,50.171761,50.171761,50.171761,50.171761,50.171761,50.335994,50.335994,50.335994,50.96875,50.96875,50.161611,50.161611,49.522696,49.522696,49.522696,49.96875,49.96875,50.185903,50.185903,51.108463,
446.8136,52.359526,52.054883,51.264096,51.264096,51.866663,51.866663,51.556083,51.556083,50.887656,50.887656,50.887656,51.171066,51.171066,50.4399,50.4399,50.4399,51.241663,51.241663,50.992863,50.992863,49.731886,49.731886,49.731886,50.462093,50.462093,50.805843,50.805843,51.824677,
447.0952,53.75,52.792089,52.381334,52.381334,52.438767,52.438767,52.463683,52.463683,51.392878,51.392878,51.392878,52.366695,52.366695,51.246761,51.246761,51.246761,51.954672,51.954672,51.887106,51.887106,50.480856,50.480856,50.480856,51.762667,51.762667,51.792089,51.792089,52.400478,
447.3767,54.275333,53.203705,53.201656,53.201656,52.824142,52.824142,53.068225,53.068225,51.630028,51.630028,51.630028,52.792892,52.792892,52.320274,52.320274,52.320274,52.672455,52.672455,52.371133,52.371133,51.210783,51.210783,51.210783,52.844446,52.844446,52.51667,52.51667,53.195042,
447.6583,55.414451,54.078928,54.217095,54.217095,53.601951,53.601951,54.328978,54.328978,52.554249,52.554249,52.554249,53.478607,53.478607,53.889772,53.889772,53.889772,53.547678,53.547678,53.289451,53.289451,52.743379,52.743379,52.743379,53.699012,53.699012,54.230212,54.230212,54.230262,
447.9399,55.465779,54.315787,54.457898,54.457898,54.020398,54.020398,54.573711,54.573711,53.951682,53.951682,53.951682,54.272063,54.272063,54.793767,54.793767,54.793767,53.985861,53.985861,53.778953,53.778953,54.073711,54.073711,54.073711,54.109554,54.109554,54.774991,54.774991,54.190787,
448.2214,54.951322,54.449969,54.910155,54.910155,54.36313,54.36313,55.828275,55.828275,55.465145,55.465145,55.465145,55.536808,55.536808,55.592097,55.592097,55.592097,54.364783,54.364783,54.408502,54.408502,55.182242,55.182242,55.182242,54.95688,54.95688,54.381911,54.381911,54.872594,
448.5030,55.487132,55.399647,56.105829,56.105829,55.424557,55.424557,56.312312,56.312312,55.774722,55.774722,55.774722,56.124887,56.124887,56.012305,56.012305,56.012305,55.130927,55.130927,55.4997,55.4997,55.42482,55.42482,55.42482,55.768457,55.768457,54.830957,54.830957,56.206182,
448.7845,56.611238,56.409367,57.130627,57.130627,56.697802,56.697802,56.70438,56.70438,56.532809,56.532809,56.532809,56.585614,56.585614,56.474377,56.474377,56.474377,56.23217,56.23217,56.275623,56.275623,56.041552,56.041552,56.041552,56.295012,56.295012,55.652182,55.652182,56.118765,
449.0661,57.96955,57.486397,57.920761,57.920761,57.659494,57.659494,57.105709,57.105709,56.953179,56.953179,56.953179,57.552617,57.552617,57.015095,57.015095,57.015095,57.706423,57.706423,56.732569,56.732569,57.055752,57.055752,57.055752,56.406942,56.406942,56.463862,56.463862,56.760791,
449.3477,59.665959,58.853138,59.39847,59.39847,58.750322,58.750322,58.108153,58.108153,57.715342,57.715342,57.715342,58.464056,58.464056,58.121592,58.121592,58.121592,58.968107,58.968107,57.366255,57.366255,58.23251,58.23251,58.23251,57.398791,57.398791,57.607832,57.607832,58.210005,
449.6292,60.614841,59.663595,60.448602,60.448602,59.466105,59.466105,59.256064,59.256064,58.812331,58.812331,58.812331,58.883625,58.883625,59.218581,59.218581,59.218581,59.089909,59.089909,57.973618,57.973618,58.828639,58.828639,58.828639,58.573602,58.573602,58.617318,58.617318,58.652409,
449.9108,61.718514,60.229889,61.064193,61.064193,60.541916,60.541916,60.232801,60.232801,59.237878,59.237878,59.237878,60.079226,60.079226,60.220206,60.220206,60.220206,60.054274,60.054274,58.684351,58.684351,59.364098,59.364098,59.364098,59.231345,59.231345,59.646804,59.646804,59.616774,
450.1924,62.048149,60.784206,61.377283,61.377283,60.722236,60.722236,60.924494,60.924494,59.433749,59.433749,59.433749,61.108774,61.108774,60.949038,60.949038,60.949038,61.029375,61.029375,59.665912,59.665912,59.91524,59.91524,59.91524,59.337716,59.337716,60.05137,60.05137,60.52012,
450.4739,62.353494,62.015609,62.115224,62.115224,60.908173,60.908173,61.77734,61.77734,60.766571,60.766571,60.766571,61.64843,61.64843,61.610353,61.610353,61.610353,61.175801,61.175801,60.283237,60.283237,61.152308,61.152308,61.152308,59.874007,59.874007,60.508782,60.508782,61.211891,
450.7555,62.644049,62.565113,62.445592,62.445592,61.839515,61.839515,62.321836,62.321836,61.490413,61.490413,61.490413,62.827063,62.827063,62.161477,62.161477,62.161477,61.740161,61.740161,60.346238,60.346238,61.73506,61.73506,61.73506,60.813618,60.813618,61.297308,61.297308,61.877613,
451.0370,63.034604,63.042521,62.701146,62.701146,62.449562,62.449562,63.133104,63.133104,62.373604,62.373604,62.373604,64.029667,64.029667,62.857396,62.857396,62.857396,62.612146,62.612146,61.701333,61.701333,62.175625,62.175625,62.175625,61.318042,61.318042,62.381521,62.381521,62.278875,
451.3186,64.198368,64.10307,63.587998,63.587998,63.772843,63.772843,63.840874,63.840874,63.093529,63.093529,63.093529,64.062721,64.062721,63.635647,63.635647,63.635647,63.430863,63.430863,63.321599,63.321599,63.556084,63.556084,63.556084,62.071156,62.071156,63.199917,63.199917,63.336892,
451.6002,65.254101,64.857837,64.390454,64.390454,65.095117,65.095117,64.265796,64.265796,63.85161,63.85161,63.85161,64.331371,64.331371,64.391138,64.391138,64.391138,65.02263,65.02263,64.013062,64.013062,65.46389,65.46389,65.46389,63.441601,63.441601,63.561475,63.561475,64.265112,
451.8817,65.962546,64.734824,65.001871,65.001871,65.283044,65.283044,64.506281,64.506281,64.835751,64.835751,64.835751,65.267945,65.267945,64.710751,64.710751,64.710751,66.074164,66.074164,64.263458,64.263458,66.03566,66.03566,66.03566,64.56796,64.56796,64.031326,64.031326,64.154456,
452.1633,66.853417,65.191386,66.394784,66.394784,65.229317,65.229317,64.963964,64.963964,65.535136,65.535136,65.535136,65.564395,65.564395,65.001445,65.001445,65.001445,66.877441,66.877441,65.209179,65.209179,65.460078,65.460078,65.460078,64.986993,64.986993,64.824062,64.824062,64.273574,
452.4448,67.873538,65.394335,66.958821,66.958821,66.138694,66.138694,66.051632,66.051632,65.605141,65.605141,65.605141,66.544213,66.544213,65.51317,65.51317,65.51317,67.100439,67.100439,66.387439,66.387439,66.211854,66.211854,66.211854,66.031567,66.031567,65.212061,65.212061,65.683845,
452.7264,68.295615,65.657747,67.994416,67.994416,67.504016,67.504016,66.373503,66.373503,66.393109,66.393109,66.393109,67.115945,67.115945,66.12323,66.12323,66.12323,67.188249,67.188249,66.794867,66.794867,66.474061,66.474061,66.474061,67.255038,67.255038,65.597018,65.597018,66.038331,
453.0080,68.555608,67.574515,68.845673,68.845673,67.83766,67.83766,66.891664,66.891664,67.449679,67.449679,67.449679,67.324998,67.324998,66.898556,66.898556,66.898556,66.98061,66.98061,67.348235,67.348235,67.166023,67.166023,67.166023,67.278205,67.278205,66.395511,66.395511,66.109293,
453.2895,68.972722,68.025641,68.039894,68.039894,68.494919,68.494919,67.520561,67.520561,67.597313,67.597313,67.597313,67.979439,67.979439,66.640361,66.640361,66.640361,66.830316,66.830316,68.438727,68.438727,68.17722,68.17722,68.17722,67.006308,67.006308,67.170912,67.170912,67.314137,
453.5711,69.743172,68.787965,68.559723,68.559723,69.468727,69.468727,68.779816,68.779816,68.1372,68.1372,68.1372,68.645348,68.645348,67.567849,67.567849,67.567849,68.417039,68.417039,68.618217,68.618217,68.783936,68.783936,68.783936,67.059769,67.059769,68.024422,68.024422,68.006783,
453.8527,70.362061,69.767517,69.589966,69.589966,70.049958,70.049958,69.060118,69.060118,68.567078,68.567078,68.567078,69.55951,69.55951,68.445464,68.445464,68.445464,69.226714,69.226714,68.629975,68.629975,69.505372,69.505372,69.505372,67.48288,67.48288,68.714966,68.714966,67.869628,
454.1342,70.723018,70.395817,69.695514,69.695514,69.759626,69.759626,69.280965,69.280965,69.828765,69.828765,69.828765,69.488524,69.488524,68.799933,68.799933,68.799933,68.618598,68.618598,69.585451,69.585451,69.35551,69.35551,69.35551,68.128462,68.128462,69.310888,69.310888,68.509863,
454.4158,70.814218,70.188399,70.061192,70.061192,70.160914,70.160914,69.788531,69.788531,70.405841,70.405841,70.405841,69.44519,69.44519,69.163531,69.163531,69.163531,68.638253,68.638253,70.316345,70.316345,69.664349,69.664349,69.664349,68.431937,68.431937,69.753845,69.753845,69.474722,
454.6973,71.682361,69.612911,70.809931,70.809931,69.829728,69.829728,70.141592,70.141592,70.392619,70.392619,70.392619,69.923356,69.923356,69.255531,69.255531,69.255531,69.645581,69.645581,69.585772,69.585772,70.025206,70.025206,70.025206,68.928372,68.928372,69.470806,69.470806,69.289864,
454.9789,72.388037,70.412296,70.501816,70.501816,70.72298,70.72298,70.576209,70.576209,70.474597,70.474597,70.474597,70.313844,70.313844,69.192675,69.192675,69.192675,70.31969,70.31969,69.578896,69.578896,70,70,70,69.810012,69.810012,69.898587,69.898587,69.188844,
455.2605,72.380146,70.739336,70.934935,70.934935,70.636019,70.636019,70.209554,70.209554,70.628678,70.628678,70.628678,69.940436,69.940436,68.845218,68.845218,68.845218,70.578311,70.578311,69.994854,69.994854,69.598525,69.598525,69.598525,70.86361,70.86361,70.6114,70.6114,70.612513,
455.5420,71.802015,69.955277,71.120492,71.120492,70.47179,70.47179,70.389942,70.389942,70.653262,70.653262,70.653262,70.244126,70.244126,68.513371,68.513371,68.513371,69.952288,69.952288,69.857121,69.857121,68.937449,68.937449,68.937449,70.422507,70.422507,70.336253,70.336253,70.10251,
455.8236,71.390454,70.502047,71.141137,71.141137,70.742102,70.742102,70.276448,70.276448,70.398011,70.398011,70.398011,70.879461,70.879461,68.934745,68.934745,68.934745,69.128096,69.128096,70.415512,70.415512,69.078978,69.078978,69.078978,70.892842,70.892842,70.042926,70.042926,70.201223,
456.1051,71.660493,71.478226,70.60817,70.60817,71.510609,71.510609,70.803312,70.803312,71.033516,71.033516,71.033516,70.41756,70.41756,69.843894,69.843894,69.843894,70.094038,70.094038,70.792704,70.792704,69.589651,69.589651,69.589651,70.609159,70.609159,69.892675,69.892675,70.591628,
456.3867,72.504259,71.878873,71.39966,71.39966,72.028796,72.028796,71.350077,71.350077,71.388688,71.388688,71.388688,70.702994,70.702994,71.128225,71.128225,71.128225,71.561851,71.561851,70.901343,70.901343,70.890879,70.890879,70.890879,70.554105,70.554105,70.352916,70.352916,70.520015,
456.6683,73.158231,71.725981,71.961346,71.961346,71.981577,71.981577,71.952481,71.952481,70.453596,70.453596,70.453596,70.678115,70.678115,71.899019,71.899019,71.899019,71.393077,71.393077,71.454288,71.454288,71.956096,71.956096,71.956096,70.913654,70.913654,70.91925,70.91925,71.138173,
456.9498,72.24949,71.982158,72.499083,72.499083,71.712632,71.712632,72.290885,72.290885,70.909105,70.909105,70.909105,70.918485,70.918485,71.908595,71.908595,71.908595,70.203915,70.203915,71.044147,71.044147,71.104047,71.104047,71.104047,70.662112,70.662112,70.755862,70.755862,71.898043,
457.2314,71.191885,71.464727,72.647295,72.647295,71.90351,71.90351,71.403872,71.403872,71.839914,71.839914,71.839914,71.48666,71.48666,71.554641,71.554641,71.554641,70.947737,70.947737,70.212535,70.212535,71.068167,71.068167,71.068167,71.098869,71.098869,70.428545,70.428545,71.629385,
457.5130,72.126246,72.115654,72.312238,72.312238,71.749672,71.749672,71.417169,71.417169,72.10421,72.10421,72.10421,70.759477,70.759477,71.739933,71.739933,71.739933,71.103686,71.103686,70.948944,70.948944,71.635723,71.635723,71.635723,70.426056,70.426056,71.011116,71.011116,71.625262,
457.7945,71.981785,72.056484,72.440174,72.440174,71.509525,71.509525,71.782587,71.782587,71.703877,71.703877,71.703877,70.923128,70.923128,72.306317,72.306317,72.306317,71.317179,71.317179,70.61631,70.61631,70.854779,70.854779,70.854779,71.769385,71.769385,71.280582,71.280582,71.876337,
458.0761,72.326367,72.015039,72.392472,72.392472,71.553764,71.553764,71.907511,71.907511,72.286381,72.286381,72.286381,71.516299,71.516299,71.649859,71.649859,71.649859,71.042419,71.042419,70.537553,70.537553,71.383913,71.383913,71.383913,71.529813,71.529813,70.739915,70.739915,72.171289,
