,Live Spectrum 26-10-2023 13:38:20,Live Spectrum 26-10-2023 13:38:23,Live Spectrum 26-10-2023 13:38:23,Live Spectrum 26-10-2023 13:38:24,Live Spectrum 26-10-2023 13:38:25,Live Spectrum 26-10-2023 13:38:25,Live Spectrum 26-10-2023 13:38:26,Live Spectrum 26-10-2023 13:38:26,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:29,Live Spectrum 26-10-2023 13:38:29,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:33,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
652.3535,35.24997,34.900552,34.624939,35.261336,35.019853,34.93459,35.394823,35.420405,35.420405,34.167586,34.167586,34.167586,34.457323,34.806711,34.806711,34.806711,34.920375,34.920375,34.568107,34.568107,34.568107,33.715871,
652.6350,35.946229,35.425733,35.217737,35.851024,35.632274,35.751897,36.265561,36.005819,36.005819,34.87152,34.87152,34.87152,35.099569,35.706983,35.706983,35.706983,35.573696,35.573696,35.446229,35.446229,35.446229,33.970205,
652.9166,36.822063,36.228313,35.837871,36.720409,36.574453,36.494121,37.074819,36.650371,36.650371,35.977947,35.977947,35.977947,35.598531,36.254781,36.254781,36.254781,35.799449,35.799449,36.158275,36.158275,36.158275,34.631806,
653.1981,37.361067,37.010312,36.315924,37.610988,37.378385,36.954817,37.531211,37.215208,37.215208,36.656211,36.656211,36.656211,35.850677,36.645781,36.645781,36.645781,35.881927,35.881927,36.336823,36.336823,36.336823,35.722056,
653.4797,37.632121,37.607992,37.063296,38.214697,37.540644,37.490114,37.771856,37.47053,37.47053,37.062008,37.062008,37.062008,36.286099,37.225379,37.225379,37.225379,35.887955,35.887955,36.661099,36.661099,36.661099,36.563788,
653.7613,37.985109,38.016163,37.954251,38.32788,37.35913,37.859424,38.078761,37.374608,37.374608,37.563283,37.563283,37.563283,36.875783,37.625098,37.625098,37.625098,36.031837,36.031837,37.282131,37.282131,37.282131,36.671337,
654.0428,38.634077,38.676993,38.445998,38.324166,37.459247,37.608004,38.414748,37.694993,37.694993,37.501005,37.501005,37.501005,37.199166,37.967745,37.967745,37.967745,36.945572,36.945572,37.844329,37.844329,37.844329,37.315821,
654.3244,39.247669,39.582559,38.775654,38.490206,37.978081,37.494404,38.744404,38.075559,38.075559,37.36614,37.36614,37.36614,37.54711,38.410449,38.410449,38.410449,37.95989,37.95989,37.638522,37.638522,37.638522,37.95289,
654.6060,39.674246,39.899724,39.236746,38.804191,38.690662,38.008107,39.323869,38.121636,38.121636,37.914357,37.914357,37.914357,38.256425,38.860064,38.860064,38.860064,38.402886,38.402886,37.131526,37.131526,37.131526,37.730221,
654.8875,40.283196,39.534057,39.747193,39.290756,39.272755,38.627882,39.837126,38.707448,38.707448,38.583383,38.583383,38.583383,39.126011,39.300187,39.300187,39.300187,38.816317,38.816317,37.86658,37.86658,37.86658,38.096632,
655.1691,40.87938,39.57126,40.065671,39.857642,39.706524,39.278537,39.943841,39.322012,39.322012,39.32126,39.32126,39.32126,39.874248,39.304197,39.304197,39.304197,39.131341,39.131341,38.684329,38.684329,38.684329,38.506341,
655.4506,41.241327,40.62483,40.156904,40.323135,40.136943,40.046463,40.179481,39.468096,39.468096,40.077059,40.077059,40.077059,40.260635,39.386289,39.386289,39.386289,39.366981,39.366981,38.571827,38.571827,38.571827,38.678173,
655.7322,41.484619,41.554565,40.463655,40.500489,40.428193,40.539185,40.514008,39.592377,39.592377,40.527527,40.527527,40.527527,40.271454,39.586304,39.586304,39.586304,39.779877,39.779877,38.948763,38.948763,38.948763,39.124116,
656.0138,41.709999,41.191049,41.179162,40.825834,40.884371,40.598126,40.947078,40.331449,40.331449,40.665208,40.665208,40.665208,40.258958,39.933331,39.933331,39.933331,40.348746,40.348746,40.23291,40.23291,40.23291,40.340821,
656.2953,42.03052,40.743612,41.763047,40.870575,41.145666,40.750501,41.380657,40.815193,40.815193,40.752463,40.752463,40.752463,40.427417,40.229334,40.229334,40.229334,41.009853,41.009853,40.739416,40.739416,40.739416,41.248267,
656.5769,42.577066,41.473916,42.243648,41.350778,41.090446,41.396849,41.33528,39.916582,39.916582,41.068597,41.068597,41.068597,40.974847,40.532181,40.532181,40.532181,41.691735,41.691735,40.611365,40.611365,40.611365,40.509401,
656.8584,42.605661,41.696891,42.595713,42.100196,41.671106,41.597676,41.757428,40.246498,40.246498,41.441983,41.441983,41.441983,41.412696,40.837304,40.837304,40.837304,41.5,41.5,40.804091,40.804091,40.804091,40.424607,
657.1400,42.570519,42.200338,42.83814,42.15305,41.96875,42.217168,41.90625,40.683509,40.683509,41.145821,41.145821,41.145821,41.471159,40.756401,40.756401,40.756401,41.617808,41.617808,40.598569,40.598569,40.598569,40.475978,
657.4216,42.797739,42.749561,42.831596,42.367181,42.111968,42.852859,41.963537,41.179681,41.179681,41.027327,41.027327,41.027327,41.792088,40.576383,40.576383,40.576383,42.146702,42.146702,41.049468,41.049468,41.049468,40.970918,
657.7031,43.105822,43.121319,43.039898,42.847688,43.048032,43.22637,42.37971,41.683819,41.683819,42.305395,42.305395,42.305395,42.74238,41.133906,41.133906,41.133906,42.081935,42.081935,41.855565,41.855565,41.855565,41.164127,
657.9847,43.449696,43.334223,43.790343,42.862587,44.046767,43.078017,43.121463,41.949479,41.949479,42.93418,42.93418,42.93418,42.890733,42.105946,42.105946,42.105946,41.993793,41.993793,41.925087,41.925087,41.925087,41.252886,
658.2663,43.861899,43.558474,44.149444,42.813523,44.130783,43.239168,43.663056,42.647687,42.647687,43.226067,43.226067,43.226067,42.806717,42.450089,42.450089,42.450089,41.955649,41.955649,41.889635,41.889635,41.889635,41.582918,
658.5478,44.149695,43.913422,44.098362,43.590573,43.403381,43.494262,43.755738,42.96619,42.96619,43.743136,43.743136,43.743136,43.522643,41.884224,41.884224,41.884224,42.20041,42.20041,42.919469,42.919469,42.919469,41.863833,
658.8294,45.306493,44.057694,44.831134,42.879205,43.352761,43.381608,43.865388,43.549884,43.549884,44.245795,44.245795,44.245795,43.339545,43.367791,43.367791,43.367791,42.47656,42.47656,43.822724,43.822724,43.822724,42.284254,
659.1109,45.002325,43.81436,44.192383,43.092122,43.809012,43.716192,43.37872,42.911133,42.911133,44.032878,44.032878,44.032878,43.126628,43.00279,43.00279,43.00279,42.871977,42.871977,42.758138,42.758138,42.758138,42.436337,
659.3925,44.547229,44.144532,43.734729,43.546521,44.053978,43.688565,43.375,43.570314,43.570314,43.759588,43.759588,43.759588,42.219459,42.637784,42.637784,42.637784,43.357955,43.357955,42.146306,42.146306,42.146306,42.497869,
659.6741,44.296431,44.244307,43.982922,43.944081,44.209262,43.423328,43.815286,43.623102,43.623102,43.838057,43.838057,43.838057,41.629804,42.801114,42.801114,42.801114,43.580467,43.580467,42.623991,42.623991,42.623991,42.38259,
659.9556,44.480894,44.392603,44.48485,44.196915,44.874723,43.377729,43.957832,43.282753,43.282753,44.442682,44.442682,44.442682,42.449367,43.582555,43.582555,43.582555,43.622271,43.622271,43.255182,43.255182,43.255182,43.316179,
660.2372,44.915338,44.489318,44.53125,44.357196,45.435906,43.873406,43.747236,43.886852,43.886852,45.164542,45.164542,45.164542,43.888022,44.043899,44.043899,44.043899,43.680378,43.680378,43.534014,43.534014,43.534014,44.181548,
660.5187,45.586493,45.090884,44.719259,44.616725,45.607434,44.501526,44.229059,45.284811,45.284811,46.002035,46.002035,46.002035,44.411659,44.442909,44.442909,44.442909,44.144092,44.144092,44.341393,44.341393,44.341393,44.334967,
660.8003,46.260117,46.020397,45.01028,44.682278,45.182524,44.437582,45.119369,46.124673,46.124673,46.281168,46.281168,46.281168,44.156414,44.656168,44.656168,44.656168,44.583142,44.583142,45.301647,45.301647,45.301647,43.875246,
661.0819,46.274207,45.330762,45.717652,45.468643,45.244939,45.136997,45.961601,45.191677,45.191677,46.640076,46.640076,46.640076,43.690579,45.166265,45.166265,45.166265,44.93343,44.93343,45.166372,45.166372,45.166372,44.789177,
661.3634,46.030681,45.588008,46.069951,45.583144,45.013193,44.605804,45.345198,44.620705,44.620705,46.255742,46.255742,46.255742,44.105495,45.403094,45.403094,45.403094,45.024369,45.024369,44.850062,44.850062,44.850062,44.738824,
661.6450,45.87459,45.69521,46.21916,45.16232,44.98458,44.42979,44.5365,44.13107,44.13107,45.395261,45.395261,45.395261,44.53248,45.5552,45.5552,45.5552,45.19603,45.19603,44.80479,44.80479,44.80479,44.13837,
661.9266,45.957308,45.301402,46.045595,44.577017,45.227117,44.98258,44.593578,44.522368,44.522368,44.815575,44.815575,44.815575,44.738558,45.957137,45.957137,45.957137,45.545252,45.545252,45.107752,45.107752,45.107752,43.83248,
662.2081,46.262606,45.637695,46.078169,44.69074,45.728293,45.493874,45.694158,45.353382,45.353382,44.950106,44.950106,44.950106,44.956321,46.312589,46.312589,46.312589,45.678134,45.678134,45.21875,45.21875,45.21875,44.415882,
662.4897,46.606622,46.728127,46.504019,45.696877,46.137872,45.709226,46.861981,45.793453,45.793453,45.378349,45.378349,45.378349,45.389212,46.574703,46.574703,46.574703,45.855953,45.855953,45.471429,45.471429,45.471429,45.48765,
662.7712,46.941278,47.621536,46.950488,46.913964,46.755746,45.952298,47.866105,46.502125,46.502125,45.875157,45.875157,45.875157,46.088476,46.453952,46.453952,46.453952,46.261178,46.261178,45.876968,45.876968,45.876968,46.137988,
663.0528,47.469976,47.680964,47.016135,47.440768,47.438726,46.392362,48.412786,47.173612,47.173612,46.48938,46.48938,46.48938,46.355596,46.149714,46.149714,46.149714,46.825573,46.825573,46.108865,46.108865,46.108865,46.223039,
663.3344,48.034576,47.209518,46.950172,47.351376,47.724656,46.630906,48.029645,47.319266,47.319266,47.047248,47.047248,47.047248,46.659576,46.774369,46.774369,46.774369,46.802408,46.802408,46.06336,46.06336,46.06336,46.354702,
663.6159,47.806178,47.075267,46.546937,46.62865,47.75,46.53198,47.918287,47.263497,47.263497,47.49854,47.49854,47.49854,46.857247,47.441026,47.441026,47.441026,46.802529,46.802529,46.071011,46.071011,46.071011,46.575267,
663.8975,47.282539,47.35939,46.080717,46.410175,47.54686,46.505213,47.856754,46.962219,46.962219,47.839855,47.839855,47.839855,46.725252,47.410145,47.410145,47.410145,46.971357,46.971357,46.243498,46.243498,46.243498,46.927103,
664.1790,47.157209,47.788919,46.420629,47.124233,47.14954,46.546396,47.237538,46.622124,46.622124,47.775498,47.775498,47.775498,46.544479,46.83033,46.83033,46.83033,47.048313,47.048313,46.408167,46.408167,46.408167,47.317293,
664.4606,47.263904,48.03125,47.088932,47.333976,46.891657,46.607654,46.30892,46.638216,46.638216,47.456222,47.456222,47.456222,46.407627,46.436812,46.436812,46.436812,46.757571,46.757571,46.499312,46.499312,46.499312,47.590997,
664.7422,47.184712,47.857754,47.370332,46.860088,47.017246,46.61521,45.981328,47.082533,47.082533,47.485996,47.485996,47.485996,46.531704,46.888031,46.888031,46.888031,46.073717,46.073717,46.574624,46.574624,46.574624,47.848872,
665.0237,47.068178,47.410808,47.260236,46.829535,47.423285,46.681242,46.618163,47.550564,47.550564,47.810221,47.810221,47.810221,47.090892,47.361364,47.361364,47.361364,45.946578,45.946578,46.638636,46.638636,46.638636,48.013636,
665.3053,47.335645,46.965611,46.851855,47.042494,47.661872,47.015953,47.311587,47.297459,47.297459,47.814983,47.814983,47.814983,47.736273,47.049029,47.049029,47.049029,46.383762,46.383762,46.604994,46.604994,46.604994,48.018436,
665.5869,47.6777,46.8652,47.037484,47.244585,47.493079,47.338678,47.696957,46.997121,46.997121,47.341901,47.341901,47.341901,47.983279,46.433115,46.433115,46.433115,47.118898,47.118898,46.663171,46.663171,46.663171,47.508295,
665.8684,47.667261,46.932966,47.593588,47.296471,47.649934,47.386011,47.879534,47.287889,47.287889,46.714055,46.714055,46.714055,47.582255,46.147345,46.147345,46.147345,48.040155,48.040155,46.416938,46.416938,46.416938,46.741095,
666.1500,47.033567,46.8125,47.229682,46.552341,48.457432,47.011125,47.989648,47.094329,47.094329,46.281443,46.281443,46.281443,46.741193,46.197852,46.197852,46.197852,47.968943,47.968943,45.614455,45.614455,45.614455,46.750193,
666.4315,46.11919,46.793434,47.0625,46.440151,48.473545,46.847981,47.96875,46.763256,46.763256,46.209217,46.209217,46.209217,46.209217,46.199684,46.199684,46.199684,47.706058,47.706058,45.837376,45.837376,45.837376,46.668434,
666.7131,45.628001,46.584431,46.844645,46.279144,47.530039,46.904144,47.716039,46.271931,46.271931,45.987074,45.987074,45.987074,46.170072,46.025537,46.025537,46.025537,47.014717,47.014717,46.101859,46.101859,46.101859,46.607572,
666.9947,45.304604,45.990433,46.036473,46.149691,46.67927,46.443057,46.762451,45.80427,45.80427,45.476646,45.476646,45.476646,46.006559,45.490099,45.490099,45.490099,46.350978,46.350978,45.623998,45.623998,45.623998,46.5625,
667.2762,45.040581,45.379665,45.078909,46.379665,46.463401,45.578909,45.528153,45.673343,45.673343,45.507079,45.507079,45.507079,45.415581,44.792994,44.792994,44.792994,46.053008,46.053008,45.2942,45.2942,45.2942,46.272281,
667.5578,44.137349,44.962488,44.199849,45.555485,46.081169,44.656018,44.22478,45.599954,45.599954,45.305833,45.305833,45.305833,44.443472,44.399988,44.399988,44.399988,45.574965,45.574965,44.993507,44.993507,44.993507,45.099664,
667.8393,43.888734,44.877602,43.896781,43.895359,45.742891,44.297828,43.891578,45.342086,45.342086,44.351797,44.351797,44.351797,43.919984,44.440344,44.440344,44.440344,45.41832,45.41832,44.604883,44.604883,44.604883,44.516578,
668.1209,44.240741,44.515046,43.939815,43.829861,44.913194,44.802083,44.530092,44.570602,44.570602,44.126158,44.126158,44.126158,44.267361,44.666666,44.666666,44.666666,44.855324,44.855324,45.143518,45.143518,45.143518,45.206019,
668.4025,44.031101,43.898471,43.54416,43.669893,44.49457,43.824677,44.256014,44.315432,44.315432,44.247651,44.247651,44.247651,44.08832,44.160798,44.160798,44.160798,43.721682,43.721682,44.390109,44.390109,44.390109,45.224764,
668.6840,42.762239,42.58974,43.133496,43.063748,43.697243,43.642496,43.546994,43.323491,43.323491,43.697243,43.697243,43.697243,43.272992,43.932747,43.932747,43.932747,42.810747,42.810747,43.314995,43.314995,43.314995,44.46774,
668.9656,41.255381,41.296286,42.535353,42.704722,42.831909,43.083187,42.720667,42.164726,42.164726,42.794738,42.794738,42.794738,42.235972,43.528155,43.528155,43.528155,42.438778,42.438778,42.640675,42.640675,42.640675,43.255012,
669.2471,39.208798,40.24176,41.273706,41.633937,41.817655,41.226313,41.453304,41.014769,41.014769,41.264431,41.264431,41.264431,41.191282,42.616421,42.616421,42.616421,41.586544,41.586544,41.132563,41.132563,41.132563,42.917237,
669.5287,38.301841,40.050158,39.737097,40.446311,41.226439,40.029006,40.420671,40.638299,40.638299,40.198555,40.198555,40.198555,40.574116,41.733732,41.733732,41.733732,40.741024,40.741024,39.932451,39.932451,39.932451,43.136055,
669.8103,37.723515,39.380517,39.037018,39.228781,39.948033,39.907253,39.507523,39.664275,39.664275,39.102778,39.102778,39.102778,39.508777,40.851023,40.851023,40.851023,40.254013,40.254013,39.658507,39.658507,39.658507,42.040278,
670.0918,37.114987,38.529732,39.001062,38.464047,38.911103,39.604369,39.349059,38.780794,38.780794,38.339047,38.339047,38.339047,38.775485,40.904126,40.904126,40.904126,39.917931,39.917931,40.260013,40.260013,40.260013,40.642596,
670.3734,37.945704,38.264978,38.941245,37.761812,38.992511,38.859307,38.638685,39.13191,39.13191,38.371255,38.371255,38.371255,38.661867,39.290475,39.290475,39.290475,39.729984,39.729984,39.781829,39.781829,39.781829,40.476239,
670.6550,37.257232,38.050024,38.309004,37.747318,39.14284,38.069732,38.479478,38.499186,38.499186,38.860656,38.860656,38.860656,38.599114,38.930388,38.930388,38.930388,39.43307,39.43307,39.46432,39.46432,39.46432,39.840254,
670.9365,36.215938,37.281759,37.167402,37.056027,38.490036,38.222071,38.024607,37.299384,37.299384,38.961768,38.961768,38.961768,38.06633,38.184518,38.184518,38.184518,38.906589,38.906589,39.548536,39.548536,39.548536,39.586938,
671.2181,35.662541,36.163379,36.303585,36.160233,37.46298,36.983324,37.160233,36.67114,36.67114,37.836826,37.836826,37.836826,37.326236,37.446937,37.446937,37.446937,37.846579,37.846579,38.861785,38.861785,38.861785,38.969588,
671.4996,35.306178,35.189571,35.141785,35.116249,36.057642,35.369534,35.697963,35.992464,35.992464,36.244534,36.244534,36.244534,36.486749,37.003893,37.003893,37.003893,36.432642,36.432642,37.233713,37.233713,37.233713,37.044998,
671.7812,34.869961,34.271173,34.633469,34.456118,35.128431,34.764383,34.500071,35.342946,35.342946,35.310016,35.310016,35.310016,35.862368,36.430782,36.430782,36.430782,35.503431,35.503431,36.684141,36.684141,36.684141,35.952759,
672.0628,33.43212,33.823924,33.92473,33.632391,34.380039,33.706315,33.864246,34.482861,34.482861,34.49395,34.49395,34.49395,35.0877,35.184137,35.184137,35.184137,35.098454,35.098454,36.011759,36.011759,36.011759,35.241598,
672.3443,32.137261,33.441587,33.607656,32.702054,33.981509,33.722189,33.560207,33.877941,33.877941,34.122707,34.122707,34.122707,34.241976,33.688797,33.688797,33.688797,35.102422,35.102422,34.894787,34.894787,34.894787,34.429476,
672.6259,31.752073,32.587416,32.806166,32.422912,33.104078,34.133369,33.591677,33.45205,33.45205,34.108338,34.108338,34.108338,33.114482,33.335419,33.335419,33.335419,33.543574,33.543574,34.318719,34.318719,34.318719,33.9208,
672.9074,31.895671,32.135579,31.801453,32.627401,32.790385,33.608663,33.138468,33.012024,33.012024,33.793274,33.793274,33.793274,32.560099,33.188944,33.188944,33.188944,33.145671,33.145671,33.710103,33.710103,33.710103,33.90096,
673.1890,31.649075,31.955942,31.222948,32.676127,32.589445,32.086362,32.532578,32.427455,32.427455,33.187393,33.187393,33.187393,32.191698,32.954507,32.954507,32.954507,33.176127,33.176127,33.052455,33.052455,33.052455,33.958812,
673.4706,31.048802,31.680651,31.421894,32.24607,32.151347,30.679641,31.913061,31.788061,31.788061,32.394499,32.394499,32.394499,32.000973,32.690419,32.690419,32.690419,32.725561,32.725561,32.700187,32.700187,32.700187,33.661115,
673.7521,30.181875,31.050117,31.436094,31.361211,31.338125,30.131758,31.017461,31.128945,31.128945,31.502539,31.502539,31.502539,31.397246,31.982832,31.982832,31.982832,32.027031,32.027031,32.487051,32.487051,32.487051,32.829961,
674.0337,29.415478,30.031579,30.417365,30.174705,30.704068,30.119217,30.114543,30.477978,30.477978,30.551264,30.551264,30.551264,30.362985,30.906579,30.906579,30.906579,31.390789,31.390789,32.047039,32.047039,32.047039,31.832514,
674.3153,28.341509,29.29092,29.088286,29.203616,30.114827,29.667405,29.54588,29.94717,29.94717,29.703616,29.703616,29.703616,29.435511,30.238341,30.238341,30.238341,30.613089,30.613089,31.178813,31.178813,31.178813,30.894339,
674.5968,27.248136,29.197584,28.441361,28.719249,29.518304,28.689497,29.513445,29.680777,29.680777,28.959665,28.959665,28.959665,29.249501,30.128361,30.128361,30.128361,29.82072,29.82072,30.32072,30.32072,30.32072,30.309638,
674.8784,27.305937,28.852076,28.54183,28.824844,29.149197,28.08846,29.22884,29.443427,29.443427,29.004654,29.004654,29.004654,28.97884,29.875636,29.875636,29.875636,29.681573,29.681573,29.70288,29.70288,29.70288,30.00769,
675.1599,27.545957,28.327374,28.593082,28.497162,28.999833,28.172793,28.780749,29.234125,29.234125,29.280916,29.280916,29.280916,28.483624,29.21658,29.21658,29.21658,29.63954,29.63954,28.934829,28.934829,28.934829,29.702207,
675.4415,27.046957,27.769991,28.215262,27.461775,28.581063,28.34375,28.493656,28.710347,28.710347,28.831063,28.831063,28.831063,28.269195,28.335347,28.335347,28.335347,29.064724,29.064724,28.362945,28.362945,28.362945,29.083919,
