,Live Spectrum 26-10-2023 13:40:57,Live Spectrum 26-10-2023 13:40:58,Live Spectrum 26-10-2023 13:40:59,Live Spectrum 26-10-2023 13:41:01,Live Spectrum 26-10-2023 13:41:02,Live Spectrum 26-10-2023 13:41:03,Live Spectrum 26-10-2023 13:41:03,Live Spectrum 26-10-2023 13:41:04,Live Spectrum 26-10-2023 13:41:05,Live Spectrum 26-10-2023 13:41:05,Live Spectrum 26-10-2023 13:41:06,Live Spectrum 26-10-2023 13:41:07,Live Spectrum 26-10-2023 13:41:08,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:11,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
641.9357,19.43257,19.227523,19.053727,19.72368,19.172418,18.261238,19.128844,18.931191,19.328668,19.258773,19.463527,19.479988,19.207512,19.145012,19.421332,19.421332,19.421332,19.052347,19.052347,19.043574,19.043574,19.043574,19.375,19.375,
642.2173,19.51916,19.594874,19.318645,19.541292,18.921313,18.690673,19.23791,19.047437,19.077563,19.511166,18.924285,19.564548,19.276229,19.213729,19.672437,19.672437,19.672437,18.848771,18.848771,18.817521,18.817521,18.817521,19.298361,19.298361,
642.4988,19.183402,19.739269,19.66477,19.578597,18.739269,18.712441,19.176769,19.247789,19.005366,19.418248,19.048291,19.057458,19.404039,19.286616,19.543248,19.543248,19.543248,19.142041,19.142041,18.744634,18.744634,18.744634,19.066922,19.066922,
642.7804,18.885132,19.652588,19.589233,19.726074,18.792237,18.723267,19.194824,19.329956,19.275635,19.407105,19.228882,19.05774,19.346557,19.260132,19.409912,19.409912,19.409912,19.200439,19.200439,18.683838,18.683838,18.683838,19.112061,19.112061,
643.0619,18.893564,19.525373,19.520523,19.748041,18.941418,18.974627,19.333023,19.493191,19.634796,19.448227,19.170895,19.524441,19.150373,19.301773,19.503918,19.503918,19.503918,19.045895,19.045895,18.490204,18.490204,18.490204,19.333023,19.333023,
643.3435,18.953253,19.421747,19.625256,19.639984,19.094519,18.889215,19.469263,19.735272,19.765497,19.390753,19.15625,19.482965,19.078253,19.579791,19.594006,19.594006,19.594006,19.03125,19.03125,18.422516,18.422516,18.422516,19.35899,19.35899,
643.6251,19.028358,19.40625,19.522132,19.353872,19.306716,18.659142,19.367328,19.69473,19.511568,19.316838,19.186054,19.223088,19.257672,19.647132,19.565392,19.565392,19.565392,19.075956,19.075956,18.544706,18.544706,18.544706,18.910146,18.910146,
643.9066,19.248311,19.335995,19.178286,19.082847,19.4375,18.678056,19.257755,19.165924,19.095439,19.064189,19.232801,19.153102,19.535857,19.21898,19.429745,19.429745,19.429745,19.153102,19.153102,18.635903,18.635903,18.635903,18.426597,18.426597,
644.1882,19.490301,19.183999,18.779098,19.123651,19.331898,18.741649,19.185348,18.665949,18.787448,18.835399,19.170799,19.240301,19.524248,18.9014,19.211748,19.211748,19.211748,19.147899,19.147899,18.753501,18.753501,18.753501,18.414601,18.414601,
644.4697,19.439004,19.044352,18.685996,19.385845,19.138102,18.564004,18.845254,18.729595,18.600301,18.756551,19.099549,19.263102,19.282002,19.036297,18.994201,18.994201,18.994201,18.982604,18.982604,18.942547,18.942547,18.942547,18.567547,18.567547,
644.7513,18.96252,18.888256,18.989992,19.421262,19.20049,18.639481,18.955229,18.891503,18.907476,19.190217,19.409232,19.130004,18.992014,19.244996,19.052492,19.052492,19.052492,18.996487,18.996487,19.243239,19.243239,19.243239,19.063726,19.063726,
645.0329,18.553942,18.941682,19.230096,19.199543,19.235169,19.09375,19.521995,18.865745,19.468053,19.882861,19.84375,18.871515,18.741442,19.354399,19.175457,19.175457,19.175457,19.227308,19.227308,19.531947,19.531947,19.531947,19.453919,19.453919,
645.3144,18.767745,19.371294,19.243907,19.412343,18.784956,19.074152,19.585804,19.06674,19.347456,19.607255,19.784956,18.523304,18.984642,19.355402,19.03125,19.03125,19.03125,19.082098,19.082098,19.613348,19.613348,19.613348,19.023304,19.023304,
645.5960,18.892898,19.482102,18.914765,19.5625,18.77259,19.049148,19.508949,19.245453,19.200852,19.491051,19.566758,18.482246,19.147301,19.249855,19.084945,19.084945,19.084945,19.107102,19.107102,19.665199,19.665199,19.665199,18.964348,18.964348,
645.8776,18.953699,19.4375,18.428252,19.530101,19.232593,19.077551,19.555549,19.123851,19.16435,19.46065,19.311351,18.812442,19.108801,18.996554,19.299747,19.299747,19.299747,19.094899,19.094899,19.6956,19.6956,19.6956,19.193244,19.193244,
646.1591,19.021751,19.422999,18.399504,19.393998,19.7115,19.045751,19.712004,18.980497,19.252753,19.44475,19.240501,19.481002,19.018998,18.755002,19.567502,19.567502,19.567502,19.1875,19.1875,19.71875,19.71875,19.71875,19.721503,19.721503,
646.4407,19.09375,19.310987,18.745112,19.282006,19.668296,19.189769,19.974395,18.831704,19.513559,19.41754,19.293296,19.682612,18.881401,18.990223,19.674697,19.674697,19.674697,19.219506,19.219506,19.648336,19.648336,19.648336,19.879888,19.879888,
646.7222,19.11596,19.068052,18.935435,19.422907,19.63817,19.634682,19.780608,18.939565,19.704157,19.157673,19.24096,19.911802,18.92846,19.526339,19.591685,19.591685,19.591685,19.315988,19.315988,19.358343,19.358343,19.358343,19.639593,19.639593,
647.0038,19.148192,19.145492,18.804769,19.523519,19.815527,19.888785,19.423715,19.107862,19.743619,18.959669,19.395492,19.9375,19.125327,19.918685,19.385758,19.385758,19.385758,19.196908,19.196908,19.224804,19.224804,19.224804,19.529573,19.529573,
647.2854,18.79241,19.4375,18.956777,19.621551,19.621551,19.433645,19.805601,19.183645,19.515828,19.441355,19.706777,19.983766,19.660105,19.781656,19.155438,19.155438,19.155438,19.284699,19.284699,18.952516,18.952516,18.952516,19.370738,19.370738,
647.5669,19.096757,19.455544,19.147883,19.356956,19.36297,19.400235,19.291448,19.183317,19.376176,19.447698,19.834728,20.282426,19.696522,19.529419,19.635853,19.635853,19.635853,19.549294,19.549294,19.284257,19.284257,19.284257,19.5625,19.5625,
647.8485,19.101245,19.629319,19.65625,19.213415,19.271596,19.350229,19.121824,19.448298,19.09159,19.232724,19.728404,19.965447,19.763974,19.210112,20.022612,20.022612,20.022612,19.705793,19.705793,19.293064,19.293064,19.293064,19.56034,19.56034,
648.1300,18.782562,19.683564,19.653626,19.566436,19.558564,19.441436,19.5,19.592438,19.066436,19.00656,19.408637,19.48032,19.523378,19.105558,19.890506,19.890506,19.890506,19.519442,19.519442,19.033874,19.033874,19.033874,19.529938,19.529938,
648.4116,18.815753,19.589103,19.590962,19.653462,19.463639,19.530321,19.493959,19.5625,19.159038,19.159503,18.745818,19.034038,19.340033,19.373141,19.532179,19.532179,19.532179,19.253253,19.253253,19.098397,19.098397,19.098397,19.500929,19.500929,
648.6932,19.028573,19.285074,19.408544,19.471044,19.129206,19.469515,19.098721,19.5625,19.341456,19.372323,18.472191,19.216456,19.096809,19.251529,19.592985,19.592985,19.592985,19.466073,19.466073,19.402426,19.402426,19.402426,19.561735,19.561735,
648.9747,18.911166,18.981041,19.316187,19.46875,19.155021,18.958395,18.853583,19.5625,19.283708,18.804603,18.708917,19.188729,19.213834,19.310042,19.413625,19.413625,19.413625,19.408708,19.408708,19.40625,19.40625,19.40625,19.352354,19.352354,
649.2563,18.760378,18.560308,18.991581,19.789669,19.360471,18.67493,18.931273,19.358279,19.252076,18.081064,19.068843,18.92493,19.452145,19.195802,18.910285,18.910285,18.910285,19.114506,19.114506,18.968634,18.968634,18.968634,19.489622,19.489622,
649.5378,18.523374,18.757876,19.393674,19.670859,19.20503,19.3078,19.730691,19.032139,19.589939,19.022739,19.26372,18.764609,19.355437,19.470783,19.271596,19.271596,19.271596,19.037093,19.037093,19.334096,19.334096,19.334096,19.726626,19.726626,
649.8194,19.022165,18.946144,19.300088,19.931074,19.379877,19.237588,19.620123,19.054965,19.405141,19.125,19.006426,19.162236,19.041444,19.472518,19.42243,19.42243,19.42243,19.196144,19.196144,19.292553,19.292553,19.292553,19.64007,19.64007,
650.1010,19.546576,19.101934,19.014882,19.675745,19.512797,19.165476,19.700297,19.089137,19.401637,19.018453,18.755656,19.485118,19.106547,19.442113,19.4375,19.4375,19.4375,19.485118,19.485118,19.36116,19.36116,19.36116,19.358632,19.358632,
650.3825,19.470251,19.228166,19.097708,19.238127,19.299126,19.130458,19.692958,19.300082,19.457833,19.077375,18.796125,19.479667,19.202375,19.385917,19.334334,19.334334,19.334334,19.428084,19.428084,19.478166,19.478166,19.478166,19.235125,19.235125,
650.6641,19.163088,19.449573,19.224786,19.08141,19.299893,19.249733,19.637607,19.468483,19.344017,19.218483,19.012073,19.119498,19.069071,19.375,19.462179,19.462179,19.462179,19.231624,19.231624,19.699573,19.699573,19.699573,19.069071,19.069071,
650.9457,19.166056,19.307185,19.37051,19.18301,19.3125,19.136638,19.600898,19.451796,18.999175,19.322306,19.158908,18.983046,18.669721,19.25449,19.668713,19.668713,19.668713,19.091092,19.091092,19.581287,19.581287,19.581287,18.934842,18.934842,
651.2272,19.327046,19.34303,19.476023,19.195492,19.033409,18.907689,19.430947,19.042121,19.208599,19.204204,19.071212,19.201326,18.841591,19.009432,19.393144,19.393144,19.393144,19.039242,19.039242,19.205644,19.205644,19.205644,18.929508,18.929508,
651.5088,19.442241,19.218105,19.387932,19.097846,18.780605,18.642028,19.173278,18.6597,19.850426,18.954528,18.986423,19.639868,19.318531,18.825432,18.788151,18.788151,18.788151,19.165732,19.165732,19.004096,19.004096,19.004096,18.9375,18.9375,
651.7903,19.166771,18.703281,18.804502,19.450759,18.891309,18.756629,19.611428,18.67035,19.523252,19.263259,19.227589,19.608691,19.188341,18.8891,19.262418,19.262418,19.262418,18.679502,18.679502,19.249159,19.249159,19.249159,18.678661,18.678661,
652.0719,19.072703,18.645086,18.977032,19.334828,19.072383,19.175376,19.553578,18.884563,19.239797,19.478953,19.177937,19.178898,19.083227,18.833867,19.293054,19.293054,19.293054,18.852032,18.852032,19.31282,19.31282,19.31282,18.645406,18.645406,
652.3535,19.232935,19.076655,19.485754,18.789828,19.224418,19.482935,19.18753,19.147702,19.238634,19.440349,19.053983,18.801164,19.232935,18.980086,18.798345,18.798345,18.798345,19.360754,19.360754,18.903461,18.903461,18.903461,18.965871,18.965871,
652.6350,19.369623,19.528783,19.694332,18.676746,19.357414,19.600582,19.157705,19.364246,19.154795,19.444332,19.088373,18.896951,19.445787,19.246078,18.727037,18.727037,18.727037,19.512209,19.512209,18.649418,18.649418,18.649418,19.334451,19.334451,
652.9166,19.369853,19.669301,19.245585,18.950185,19.551839,19.479411,19.182353,19.546692,19.039154,19.523346,19.179596,19.522614,19.585846,19.507538,19.140076,19.140076,19.140076,19.463603,19.463603,18.788788,18.788788,18.788788,19.596141,19.596141,
653.1981,19.34375,19.586823,18.750039,19.284674,19.586823,19.357643,19.173607,19.590287,19.017357,19.597213,19.236107,19.92707,19.486146,19.763854,19.548567,19.548567,19.548567,19.558997,19.558997,19.218671,19.218671,19.218671,19.722213,19.722213,
653.4797,19.195114,19.382614,18.674545,19.354924,19.630341,19.228144,19.352652,19.579015,19.179886,19.641515,19.035303,19.721023,19.325455,19.891515,19.538864,19.538864,19.538864,19.524129,19.524129,19.336629,19.336629,19.336629,19.733485,19.733485,
653.7613,18.999804,19.297022,19.016555,19.140184,19.750098,19.156348,19.750783,19.562402,19.516261,19.718946,18.608641,19.108151,19.234228,20.000294,19.186815,19.186815,19.186815,19.202489,19.202489,18.952293,18.952293,18.952293,19.593358,19.593358,
654.0428,19.293495,19.328917,19.149336,19.355995,19.840582,18.979836,19.540174,19.679581,19.347922,19.647752,19.264986,19.045078,18.95017,19.915753,19.117081,19.117081,19.117081,18.896168,18.896168,18.909997,18.909997,18.909997,19.409418,19.409418,
654.3244,19.519588,19.228544,18.884794,19.833956,19.69636,18.805971,18.975279,19.731809,18.993471,19.430037,20.054103,19.294309,18.729478,19.690765,19.28125,19.28125,19.28125,18.711287,18.711287,19.086287,19.086287,19.086287,19.385728,19.385728,
654.6060,19.180974,19.111847,18.952233,20.029568,19.424347,18.980221,19.103539,19.462224,19.036195,19.383208,19.733585,19.10364,18.873318,19.643097,19.189182,19.189182,19.189182,18.625,18.625,19.078915,19.078915,19.078915,19.516415,19.516415,
654.8875,18.950748,19.044498,19.27369,20.131624,19.480127,19.075748,19.424252,19.133495,18.963061,19.499064,19.698877,19.068189,18.987687,19.551123,19.0625,19.0625,19.0625,18.674252,18.674252,19.162874,19.162874,19.162874,19.637313,19.637313,
655.1691,18.897947,19.014644,19.589827,19.944593,19.639644,18.931159,19.591789,18.90625,18.90625,19.582276,19.732185,19.251209,19.014644,19.357185,19.119868,19.119868,19.119868,18.887683,18.887683,19.102053,19.102053,19.102053,19.564461,19.564461,
655.4506,19.001308,19.146923,19.959423,19.581153,19.686846,18.865673,19.664923,18.895615,18.948789,19.509327,19.498038,19.490019,19.104385,19.208115,19.261289,19.261289,19.261289,19.220712,19.220712,19.073135,19.073135,19.073135,19.416885,19.416885,
655.7322,19.154389,19.269592,20.013519,19.472962,19.615204,18.919769,19.402038,18.982758,19.139008,19.396454,19.214538,19.443084,19.193573,19.246277,19.353546,19.353546,19.353546,19.474823,19.474823,19.083954,19.083954,19.083954,19.4375,19.4375,
656.0138,19.209792,19.402081,19.834585,19.768123,19.63854,18.85729,19.088961,19.272499,19.473539,19.410832,19.071665,19.160419,19.397499,19.428749,19.410832,19.410832,19.410832,19.598126,19.598126,19.044584,19.044584,19.044584,19.4375,19.4375,
656.2953,19.17938,19.519435,19.713093,19.895666,19.74188,18.838823,18.998038,19.390009,19.596944,19.556843,19.485492,19.067427,19.409444,19.55438,19.654288,19.654288,19.654288,19.401323,19.401323,19.024361,19.024361,19.024361,19.364416,19.364416,
656.5769,19.236365,19.262449,19.700204,19.665651,19.645918,18.556148,19.415651,19.358316,19.206301,19.682334,20.047003,19.459349,19.106199,19.509401,20.042768,20.042768,20.042768,19.089515,19.089515,19.188431,19.188431,19.188431,19.15625,19.15625,
656.8584,19.493554,19.438482,19.105661,19.529287,19.412696,18.927552,19.305072,19.419143,19.036715,19.5625,19.597252,19.550589,19.256446,19.469732,19.816983,19.816983,19.816983,19.28125,19.28125,19.493554,19.493554,19.493554,19.15625,19.15625,
657.1400,19.4407,19.57933,19.121009,19.230761,19.499209,19.23878,19.189909,19.435091,18.92067,19.59055,19.188291,19.63061,19.29247,19.649849,19.498382,19.498382,19.498382,19.3093,19.3093,19.401431,19.401431,19.401431,19.15625,19.15625,
657.4216,19.197926,19.65625,19.53125,19.042965,19.762154,19.168404,19.386715,19.233511,18.886715,19.761715,18.868059,19.651476,19.353298,19.868059,19.024309,19.024309,19.024309,19.389761,19.389761,19.060332,19.060332,19.060332,19.227859,19.227859,
657.7031,18.542808,19.636558,19.45642,19.352141,19.612928,19.034931,19.636815,18.96875,19.125,19.97637,18.660188,19.613185,19.437757,19.628681,18.800685,18.800685,18.800685,19.105308,19.105308,18.910446,18.910446,18.910446,19.593493,19.593493,
657.9847,18.40625,19.459657,18.9375,19.85306,19.3125,18.809614,19.72806,18.971853,19.140517,19.741124,18.69681,19.53125,19.668663,19.4375,18.724957,18.724957,18.724957,18.928407,18.928407,19.2028,19.2028,19.2028,19.33776,19.33776,
658.2663,18.419862,19.071063,18.980605,19.90347,19.323843,18.495463,19.803425,19.009075,19.274444,19.073332,18.797131,19.515369,19.797131,19.476067,18.801668,18.801668,18.801668,18.542082,18.542082,19.643149,19.643149,19.643149,18.986388,18.986388,
658.5478,18.618136,18.78125,19.525512,19.490267,19.470184,18.493445,19.660245,19.150821,19.206148,18.821107,19.040165,19.313934,19.992828,19.965881,19.072541,19.072541,19.072541,18.312809,18.312809,19.854917,19.854917,19.854917,18.849796,18.849796,
658.8294,19.130407,18.786056,19.405649,19.936299,19.501201,19.650243,19.098556,19.686299,19.593149,19.004806,19.873198,19.34375,19.832937,19.896638,19.281851,19.281851,19.281851,18.975358,18.975358,19.439903,19.439903,19.439903,19.628004,19.628004,
659.1109,19.404157,19.02939,19.375233,19.875465,19.562035,19.346075,19.34189,19.625465,19.562733,19.24814,19.781948,19.34375,19.285435,19.40997,19.312267,19.312267,19.312267,19.309942,19.309942,19.56157,19.56157,19.56157,19.780087,19.780087,
659.3925,19.557174,19.634944,19.435369,19.663707,19.411576,19.132457,19.373935,19.292968,19.5625,19.582032,19.720881,19.072088,18.919034,19.255326,19.493608,19.493608,19.493608,19.584162,19.584162,19.622869,19.622869,19.622869,19.630326,19.630326,
659.6741,19.650557,19.53884,19.349443,19.450783,19.142078,19.095648,18.964066,19.017078,19.44509,19.799217,19.542636,18.857033,18.78884,19.338057,19.411943,19.411943,19.411943,19.47634,19.47634,19.654352,19.654352,19.654352,19.360828,19.360828,
659.9556,19.513647,19.303085,19.172627,19.351938,19.353165,19.236353,19.137144,19.228165,19.694185,20.069185,19.445688,19.185997,19.380182,19.514873,19.491812,19.491812,19.491812,19.240585,19.240585,19.371044,19.371044,19.371044,19.172627,19.172627,
660.2372,19.5,19.087425,19.100872,19.316061,19.762649,19.305378,19.571588,19.637649,19.663372,19.899925,19.354432,19.883292,19.603635,19.226668,19.721514,19.721514,19.721514,19.024925,19.024925,19.205304,19.205304,19.205304,19.073182,19.073182,
660.5187,19.768584,19.089358,19.2549,19.339358,19.597633,19.097633,19.598142,19.472633,19.333949,19.633275,19.263175,20.1299,19.678717,19.241217,19.91115,19.91115,19.91115,19.16115,19.16115,19.214358,19.214358,19.214358,19.357942,19.357942,
660.8003,19.968668,19.275946,19.41139,19.395806,19.067968,18.750164,19.281414,18.942968,19.15111,19.33347,19.406168,19.921998,19.739556,19.406168,20.19778,20.19778,20.19778,19.369696,19.369696,19.192722,19.192722,19.192722,19.770642,19.770642,
661.0819,19.420442,19.161311,19.387104,19.557439,18.96875,19.216662,19.521128,19.624893,19.40218,19.457637,19.664284,19.446631,20.02718,19.16032,19.317668,19.317668,19.317668,19.355854,19.355854,19.363887,19.363887,19.363887,19.919345,19.919345,
661.3634,19.354356,19.222475,19.496844,19.447537,19.090594,19.221906,19.374431,19.861238,19.444381,19.475631,19.743119,19.368119,19.947537,19.09375,19.483651,19.483651,19.483651,19.002587,19.002587,19.211299,19.211299,19.211299,19.425755,19.425755,
661.6450,19.42208,19.39124,19.55479,19.31209,19.43102,18.99918,19.35958,19.61606,19.4375,19.46875,19.6323,19.4927,19.76501,19.44685,19.89977,19.89977,19.89977,18.76501,18.76501,18.94439,18.94439,18.94439,18.92815,18.92815,
661.9266,19.505635,19.505635,19.5625,19.28125,19.553962,18.9375,19.261442,19.281422,19.323942,19.491462,19.502903,19.599385,19.809597,19.880463,20.158982,20.158982,20.158982,19.082137,19.082137,18.784153,18.784153,18.784153,18.926058,18.926058,
662.2081,19.596902,19.465598,19.474965,19.521972,19.299894,19.200106,19.262518,18.990545,19.259366,19.390581,19.556285,19.603116,20.018821,19.737394,19.912376,19.912376,19.912376,19.306285,19.306285,18.859419,18.859419,18.859419,19.056285,19.056285,
662.4897,19.435491,19.416443,19.290104,19.68817,19.040104,19.459896,19.386533,18.800967,19.25,19.385863,19.635863,19.53058,19.988467,19.351264,19.65491,19.65491,19.65491,19.154241,19.154241,19.074703,19.074703,19.074703,18.96741,18.96741,
662.7712,19.32352,19.44671,18.975992,19.73898,18.867601,19.55148,19.700488,18.891609,19.351149,19.46694,19.67648,19.358391,19.512673,18.996222,19.411681,19.411681,19.411681,18.799512,18.799512,19.11579,19.11579,19.11579,18.86579,18.86579,
663.0528,19.176675,19.604575,18.824346,19.75,18.793096,19.426675,19.921365,19.085172,19.348039,19.538807,19.726307,19.223039,18.931984,19.107844,19.3125,19.3125,19.3125,18.792075,18.792075,19.035539,19.035539,19.035539,19.037786,19.037786,
663.3344,19.409576,19.353096,19.332683,19.489908,19.357167,19.120814,19.374255,19.100516,19.572592,20.101261,20.177294,19.057454,19.201777,19.825917,19.423968,19.423968,19.423968,19.450917,19.450917,19.111468,19.111468,19.111468,19.174828,19.174828,
663.6159,19.625,19.284776,19.527724,19.223736,19.803259,19.199537,18.96875,19.222276,19.714494,20.09594,20.113693,18.950997,19.673273,20.129986,19.286966,19.286966,19.286966,19.96802,19.96802,19.223006,19.223006,19.223006,19.1875,19.1875,
