,Live Spectrum 26-10-2023 13:37:32,Live Spectrum 26-10-2023 13:37:33,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:36,Live Spectrum 26-10-2023 13:37:36,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
708.6658,16.932235,17.11798,16.587428,17.041082,17.041082,16.936444,16.936444,16.936444,17.217694,17.217694,17.217694,17.279495,17.279495,17.279495,
708.9473,16.947499,16.771753,16.905247,16.823752,16.823752,17.218249,17.218249,17.218249,17.561748,17.561748,17.561748,17.104752,17.104752,17.104752,
709.2289,17.140578,16.535755,16.95092,16.63842,16.63842,17.100507,17.100507,17.100507,17.716498,17.716498,17.716498,16.870589,16.870589,16.870589,
709.5104,17.024582,16.4105,16.47908,16.885002,16.885002,17.038834,17.038834,17.038834,17.361664,17.361664,17.361664,16.858917,16.858917,16.858917,
709.7920,16.887498,16.375,16.199998,17.0625,17.0625,17.13751,17.13751,17.13751,17.031238,17.031238,17.031238,16.90625,16.90625,16.90625,
710.0736,16.911179,16.501626,16.277947,17.116768,17.116768,17.115142,17.115142,17.115142,17.059197,17.059197,17.059197,16.924339,16.924339,16.924339,
710.3551,17.042068,16.59375,16.43089,17.225962,17.225962,17.027644,17.027644,17.027644,17.090144,17.090144,17.090144,16.885216,16.885216,16.885216,
710.6367,17.275911,16.627286,16.617375,17.314786,17.314786,17.184447,17.184447,17.184447,17.129572,17.129572,17.129572,16.860518,16.860518,16.860518,
710.9182,17.454578,16.607922,16.670422,17.247095,17.247095,17.375968,17.375968,17.375968,17.090845,17.090845,17.090845,16.923328,16.923328,16.923328,
711.1998,17.700876,16.778828,16.54774,17.048086,17.048086,17.452606,17.452606,17.452606,16.721864,16.721864,16.721864,16.999654,16.999654,16.999654,
711.4814,17.921046,17,16.46875,16.81913,16.81913,17.573981,17.573981,17.573981,16.363519,16.363519,16.363519,17.120028,17.120028,17.120028,
711.7629,17.9375,16.92929,16.822299,16.814777,16.814777,17.429979,17.429979,17.429979,16.606515,16.606515,16.606515,16.907627,16.907627,16.907627,
712.0445,17.735164,16.708859,17.061153,16.941772,16.941772,17.061826,17.061826,17.061826,16.865109,16.865109,16.865109,16.67963,16.67963,16.67963,
712.3260,17.30186,16.569763,16.658448,16.944763,16.944763,16.9375,16.9375,16.9375,16.623312,16.623312,16.623312,16.913513,16.913513,16.913513,
712.6076,17.038124,16.832192,16.388749,17.073127,17.073127,17.095941,17.095941,17.095941,16.604377,16.604377,16.604377,16.871248,16.871248,16.871248,
712.8892,16.965382,17.110093,16.404815,17.256736,17.256736,17.274514,17.274514,17.274514,16.799525,16.799525,16.799525,16.672593,16.672593,16.672593,
713.1707,16.982497,16.965896,16.606069,17.418569,17.418569,17.080003,17.080003,17.080003,16.872146,16.872146,16.872146,16.680889,16.680889,16.680889,
713.4523,17.043025,16.731034,16.677253,17.5,17.5,16.978488,16.978488,16.978488,16.780741,16.780741,16.780741,16.946219,16.946219,16.946219,
713.7339,16.894206,16.519206,16.675456,17.490397,17.490397,17.187338,17.187338,17.187338,16.997396,16.997396,16.997396,17.098633,17.098633,17.098633,
714.0154,17.009183,16.670025,16.763552,17.271621,17.271621,17.173057,17.173057,17.173057,17.182463,17.182463,17.182463,16.807463,16.807463,16.807463,
714.2970,17.279013,16.879264,16.916597,16.78125,16.78125,16.470778,16.470778,16.470778,16.797889,16.797889,16.797889,16.464486,16.464486,16.464486,
714.5785,17.57733,16.664991,16.98517,16.696771,16.696771,16.6009,16.6009,16.6009,16.85143,16.85143,16.85143,16.678759,16.678759,16.678759,
714.8601,17.704666,16.5,16.864876,16.310745,16.310745,16.796211,16.796211,16.796211,16.804581,16.804581,16.804581,16.857834,16.857834,16.857834,
715.1417,17.58579,16.506405,16.924689,15.913433,15.913433,17.049689,17.049689,17.049689,16.517662,16.517662,16.517662,16.963899,16.963899,16.963899,
715.4232,17.295188,16.600497,16.840377,16.195223,16.195223,16.959606,16.959606,16.959606,16.355291,16.355291,16.355291,17.193271,17.193271,17.193271,
715.7048,17.239299,16.880564,16.646403,16.899405,16.899405,16.776113,16.776113,16.776113,16.488445,16.488445,16.488445,17.229024,17.229024,17.229024,
715.9863,17.393308,16.768021,16.423984,17.531537,17.531537,16.75,16.75,16.75,16.964819,16.964819,16.964819,17.267734,17.267734,17.267734,
716.2679,17.590626,16.92925,16.332125,17.676125,17.676125,16.719,16.719,16.719,17.2505,17.2505,17.2505,17.152625,17.152625,17.152625,
716.5495,16.915989,17.28653,16.272723,17.358769,17.358769,16.509739,16.509739,16.509739,16.883916,16.883916,16.883916,16.922481,16.922481,16.922481,
716.8310,17.015714,17.031072,16.479226,17.205655,17.205655,16.617321,16.617321,16.617321,17.528809,17.528809,17.528809,17.08869,17.08869,17.08869,
717.1126,17.197466,16.68152,16.585777,17.052534,17.052534,16.890946,16.890946,16.890946,17.813851,17.813851,17.813851,17.375,17.375,17.375,
717.3942,17.332797,16.604703,16.471488,16.892558,16.892558,17.130477,17.130477,17.130477,17.353093,17.353093,17.353093,17.385953,17.385953,17.385953,
717.6757,17.078817,16.84375,16.526023,16.596737,16.596737,17.249253,17.249253,17.249253,16.878733,16.878733,16.878733,17.619773,17.619773,17.619773,
717.9573,16.468499,16.842619,16.312249,16.71963,16.71963,17.217745,17.217745,17.217745,17.033135,17.033135,17.033135,17.405873,17.405873,17.405873,
718.2388,16.407237,16.566943,16.250987,16.934044,16.934044,16.972699,16.972699,16.972699,17.492595,17.492595,17.492595,17.313981,17.313981,17.313981,
718.5204,16.647358,16.321392,16.430831,17.058054,17.058054,16.787919,16.787919,16.787919,17.590416,17.590416,17.590416,17.433054,17.433054,17.433054,
718.8020,16.980996,15.69253,17.146037,17.032978,17.032978,16.131758,16.131758,16.131758,17.003303,17.003303,17.003303,16.669919,16.669919,16.669919,
719.0835,16.913277,16.003143,17.332039,17.320328,17.320328,16.296104,16.296104,16.296104,17.257828,17.257828,17.257828,16.88517,16.88517,16.88517,
719.3651,16.566712,16.540556,17.654993,17.626698,17.626698,16.425679,16.425679,16.425679,17.479314,17.479314,17.479314,17.217493,17.217493,17.217493,
719.6466,16.69735,16.6768,17.742867,17.434783,17.434783,16.548234,16.548234,16.548234,17.749151,17.749151,17.749151,17.277683,17.277683,17.277683,
719.9282,17.070707,16.660426,17.560484,17.379176,17.379176,16.806163,16.806163,16.806163,17.591734,17.591734,17.591734,17.037587,17.037587,17.037587,
720.2098,17.072069,16.603319,17.240129,17.216207,17.216207,16.923147,16.923147,16.923147,17.403707,17.403707,17.403707,16.814741,16.814741,16.814741,
720.4913,17.243513,16.904058,17.058205,17.006487,17.006487,16.989218,16.989218,16.989218,16.935397,16.935397,16.935397,16.78125,16.78125,16.78125,
720.7729,17.255996,17.044512,17.107012,17.120275,17.120275,17.202033,17.202033,17.202033,16.71748,16.71748,16.71748,16.857012,16.857012,16.857012,
721.0545,17.521159,17.0625,16.853841,17.106948,17.106948,17.373254,17.373254,17.373254,16.98331,16.98331,16.98331,16.924302,16.924302,16.924302,
721.3360,17.497553,17.038451,16.733152,17.189947,17.189947,17.454348,17.454348,17.454348,17.110598,17.110598,17.110598,16.913451,16.913451,16.913451,
721.6176,17.398402,16.843656,16.578055,17.124953,17.124953,17.117012,17.117012,17.117012,17.101551,17.101551,17.101551,16.671758,16.671758,16.671758,
721.8991,17.077938,16.758399,16.462697,16.705285,16.705285,16.840044,16.840044,16.840044,16.796688,16.796688,16.796688,16.525197,16.525197,16.525197,
722.1807,16.768462,16.638729,16.548771,16.517992,16.517992,16.692233,16.692233,16.692233,16.487212,16.487212,16.487212,16.5,16.5,16.5,
722.4623,16.752478,16.572091,16.550432,16.759911,16.759911,16.65625,16.65625,16.65625,16.579524,16.579524,16.579524,16.456682,16.456682,16.456682,
722.7438,17.034041,16.520368,16.341657,17.106725,17.106725,16.529855,16.529855,16.529855,17.1197,17.1197,17.1197,16.584961,16.584961,16.584961,
723.0254,17.29957,16.540948,16.024783,17.116379,17.116379,16.509698,16.509698,16.509698,17.691812,17.691812,17.691812,16.635776,16.635776,16.635776,
723.3069,17.255695,16.999953,16.184629,16.903426,16.903426,16.789745,16.789745,16.789745,17.855116,17.855116,17.855116,16.883495,16.883495,16.883495,
723.5885,17.052428,17.288592,16.324454,17.101939,17.101939,17.072572,17.072572,17.072572,17.727974,17.727974,17.727974,17.089138,17.089138,17.089138,
723.8701,16.856494,17.443465,16.349919,17.468343,17.468343,17.081413,17.081413,17.081413,17.562703,17.562703,17.562703,17.012744,17.012744,17.012744,
724.1516,16.799374,17.53125,16.393124,17.666248,17.666248,16.995001,16.995001,16.995001,17.427502,17.427502,17.427502,16.756256,16.756256,16.756256,
724.4332,16.970371,17.478626,16.476415,17.560879,17.560879,16.845962,16.845962,16.845962,17.269753,17.269753,17.269753,16.48467,16.48467,16.48467,
724.7148,17.127669,17.301822,16.582129,17.4375,17.4375,16.614322,16.614322,16.614322,17.340137,17.340137,17.340137,16.612436,16.612436,16.612436,
724.9963,17.15625,17.13836,16.772419,17.290081,17.290081,16.43448,16.43448,16.43448,17.665309,17.665309,17.665309,16.84526,16.84526,16.84526,
725.2779,17.108844,16.935732,17.016863,17.124646,17.124646,16.185378,16.185378,16.185378,17.954363,17.954363,17.954363,16.669576,16.669576,16.669576,
725.5594,17.275657,16.796475,17.094549,17.306907,17.306907,15.725941,15.725941,15.725941,17.712314,17.712314,17.712314,16.103338,16.103338,16.103338,
725.8410,17.412095,16.841802,16.930642,17.399392,17.399392,15.847724,15.847724,15.847724,17.50491,17.50491,17.50491,15.89456,15.89456,15.89456,
726.1226,17.270266,16.66383,16.654548,17.10922,17.10922,16.734839,16.734839,16.734839,17.701578,17.701578,17.701578,16.347154,16.347154,16.347154,
726.4041,17.110695,16.352223,16.54052,16.842952,16.842952,17.087918,17.087918,17.087918,17.651216,17.651216,17.651216,16.804825,16.804825,16.804825,
726.6857,17.007562,16.2295,16.632562,16.615251,16.615251,16.875,16.875,16.875,17.459001,17.459001,17.459001,16.935313,16.935313,16.935313,
726.9672,17.0625,16.230469,16.811198,16.46875,16.46875,16.961588,16.961588,16.961588,17.225912,17.225912,17.225912,16.658203,16.658203,16.658203,
727.2488,17.086108,16.34375,17.023608,16.527769,16.527769,17.211789,17.211789,17.211789,17.09375,17.09375,17.09375,16.233353,16.233353,16.233353,
727.5304,17.125,16.35499,17.017541,16.714918,16.714918,17.462449,17.462449,17.462449,17.183668,17.183668,17.183668,15.887602,15.887602,15.887602,
727.8119,17.028903,16.66329,17.022919,17.024484,17.024484,17.370307,17.370307,17.370307,17.044783,17.044783,17.044783,16.071887,16.071887,16.071887,
728.0935,16.904451,17.269334,17.1875,17.322617,17.322617,16.96965,16.96965,16.96965,16.488984,16.488984,16.488984,16.863084,16.863084,16.863084,
728.3751,17.088598,17.403674,17.225732,17.324634,17.324634,16.925366,16.925366,16.925366,16.62683,16.62683,16.62683,16.978308,16.978308,16.978308,
728.6566,17.209749,17.486752,17.240492,17.245246,17.245246,16.977751,16.977751,16.977751,16.987766,16.987766,16.987766,16.927992,16.927992,16.927992,
728.9382,17.195946,17.53125,17.070946,17.198479,17.198479,17.042229,17.042229,17.042229,17.360642,17.360642,17.360642,16.657097,16.657097,16.657097,
729.2197,17.210858,17.507573,17.09375,17.336177,17.336177,17.108896,17.108896,17.108896,17.343111,17.343111,17.343111,16.422035,16.422035,16.422035,
729.5013,17.216863,17.356752,17.005662,17.30348,17.30348,16.939387,16.939387,16.939387,17.141569,17.141569,17.141569,16.46875,16.46875,16.46875,
729.7829,17.339664,17.080168,16.745914,16.96875,16.96875,16.830168,16.830168,16.830168,17.182032,17.182032,17.182032,16.461959,16.461959,16.461959,
730.0644,17.418771,17.018764,16.80005,17.05615,17.05615,16.887379,16.887379,16.887379,17.549943,17.549943,17.549943,16.574843,16.574843,16.574843,
730.3460,17.332357,17.008627,16.647787,17.366373,17.366373,17.22705,17.22705,17.22705,17.727213,17.727213,17.727213,17.028156,17.028156,17.028156,
730.6275,17.250336,17.213262,16.791219,17.213262,17.213262,16.771617,16.771617,16.771617,17.578629,17.578629,17.578629,16.583445,16.583445,16.583445,
730.9091,17.09375,17.311481,16.99078,17.385238,17.385238,16.484617,16.484617,16.484617,17.293042,17.293042,17.293042,16.614226,16.614226,16.614226,
731.1907,17.126303,17.088378,16.896809,17.698244,17.698244,17.010744,17.010744,17.010744,16.922687,16.922687,16.922687,17.146648,17.146648,17.146648,
731.4722,17.34728,16.85081,16.610879,18.18397,18.18397,17.461167,17.461167,17.461167,16.40978,16.40978,16.40978,17.468228,17.468228,17.468228,
731.7538,17.360034,16.930196,16.497007,18.087405,18.087405,17.16523,17.16523,17.16523,16.491378,16.491378,16.491378,17.194804,17.194804,17.194804,
732.0353,17.211376,17.175915,16.48104,17.393254,17.393254,17.267207,17.267207,17.267207,17.034413,17.034413,17.034413,16.978582,16.978582,16.978582,
732.3169,17.148098,17.35428,16.598053,16.851902,16.851902,17.445652,17.445652,17.445652,17.381681,17.381681,17.381681,17.082201,17.082201,17.082201,
732.5985,17.493033,16.563893,16.193073,16.518114,16.518114,17.100717,17.100717,17.100717,16.532643,16.532643,16.532643,16.91461,16.91461,16.91461,
732.8800,17.340295,16.595478,16.302134,16.918343,16.918343,17.25,17.25,17.25,16.563364,16.563364,16.563364,17.095478,17.095478,17.095478,
733.1616,17.218078,16.656922,15.933466,17.344422,17.344422,17.249328,17.249328,17.249328,16.592069,16.592069,16.592069,17.158267,17.158267,17.158267,
733.4432,17.156629,16.718371,15.564776,17.405871,17.405871,17.187879,17.187879,17.187879,16.438448,16.438448,16.438448,17.342612,17.342612,17.342612,
733.7247,17.308932,16.657677,16.08162,17.375714,17.375714,17.309646,17.309646,17.309646,16.468036,16.468036,16.468036,17.252141,17.252141,17.252141,
734.0063,17.462572,16.686264,16.483938,17.344986,17.344986,17.3125,17.3125,17.3125,16.438736,16.438736,16.438736,17.129942,17.129942,17.129942,
734.2878,17.557233,16.6875,16.5,17.491222,17.491222,16.870084,16.870084,16.870084,16.614466,16.614466,16.614466,17.007022,17.007022,17.007022,
734.5694,17.417619,16.6875,16.152285,17.644881,17.644881,16.930679,16.930679,16.930679,16.769881,16.769881,16.769881,16.797167,16.797167,16.797167,
734.8510,16.666291,16.80134,16.381139,17.257811,17.257811,17.02288,17.02288,17.02288,16.525111,16.525111,16.525111,16.72433,16.72433,16.72433,
735.1325,16.59375,17.091956,16.629815,17.330532,17.330532,16.77974,16.77974,16.77974,16.611782,16.611782,16.611782,16.858478,16.858478,16.858478,
735.4141,16.511451,17.070134,16.573951,17.398616,17.398616,16.75,16.75,16.75,16.926765,16.926765,16.926765,17.067032,17.067032,17.067032,
735.6956,16.742304,16.847119,16.750959,17.487018,17.487018,16.642309,16.642309,16.642309,17.076441,17.076441,17.076441,16.743756,16.743756,16.743756,
735.9772,16.834078,16.574773,16.754836,17.5,17.5,16.704242,16.704242,16.704242,17.305063,17.305063,17.305063,16.81957,16.81957,16.81957,
736.2588,16.817843,16.816232,16.698185,17.70726,17.70726,16.848287,16.848287,16.848287,17.317843,17.317843,17.317843,17.076917,17.076917,17.076917,
736.5403,17.041125,17.002014,16.382667,17.597583,17.597583,16.951208,16.951208,16.951208,17.109278,17.109278,17.109278,16.972583,16.972583,16.972583,
736.8219,17.04395,16.78225,16.1631,17.6123,17.6123,17.09325,17.09325,17.09325,16.8384,16.8384,16.8384,16.564,16.564,16.564,
737.1035,17.543634,16.621153,16.246996,17.356608,17.356608,16.80781,16.80781,16.80781,17.000843,17.000843,17.000843,16.615145,16.615145,16.615145,
737.3850,17.520197,16.665451,15.994445,16.994445,16.994445,16.69485,16.69485,16.69485,16.871297,16.871297,16.871297,17.038657,17.038657,17.038657,
737.6666,17.375136,16.851325,15.953057,17.093479,17.093479,16.710904,16.710904,16.710904,16.789096,16.789096,16.789096,17.203057,17.203057,17.203057,
737.9481,17.52702,16.997885,16.197837,17.545698,17.545698,16.741659,16.741659,16.741659,16.735433,16.735433,16.735433,17.03548,17.03548,17.03548,
738.2297,17.705829,17.232992,16.751982,17.575421,17.575421,16.884495,16.884495,16.884495,16.830829,16.830829,16.830829,16.946334,16.946334,16.946334,
738.5113,17.530751,17.180951,17.134824,17.202377,17.202377,16.827876,16.827876,16.827876,16.984624,16.984624,16.984624,17.222523,17.222523,17.222523,
738.7928,17.308884,17.167872,17.025826,16.95532,16.95532,16.845558,16.845558,16.845558,17.224174,17.224174,17.224174,17.172262,17.172262,17.172262,
739.0744,17.166204,17.124653,16.811806,17.157638,17.157638,16.770255,16.770255,16.770255,17.354398,17.354398,17.354398,17.051852,17.051852,17.051852,
739.3559,17.411498,17.052822,16.29979,16.974288,16.974288,17.107568,17.107568,17.107568,17.068038,17.068038,17.068038,16.621968,16.621968,16.621968,
739.6375,17.5625,17.111175,16.22235,16.97235,16.97235,17.15265,17.15265,17.15265,16.946212,16.946212,16.946212,16.546118,16.546118,16.546118,
739.9191,17.347997,17.13675,16.566004,17.374505,17.374505,16.808996,16.808996,16.808996,16.929749,16.929749,16.929749,16.800503,16.800503,16.800503,
740.2006,17.142664,17.105979,16.71875,17.524457,17.524457,16.732336,16.732336,16.732336,16.963314,16.963314,16.963314,16.982336,16.982336,16.982336,
740.4822,16.908304,16.908304,16.626027,17.425822,17.425822,16.818339,16.818339,16.818339,16.962911,16.962911,16.962911,17.049795,17.049795,17.049795,
740.7638,16.708971,16.690901,16.598639,17.248512,17.248512,16.82568,16.82568,16.82568,16.973639,16.973639,16.973639,17.008291,17.008291,17.008291,
741.0453,16.761832,16.625,16.607403,17.209041,17.209041,16.706918,16.706918,16.706918,17.052791,17.052791,17.052791,17.039138,17.039138,17.039138,
741.3269,16.946507,16.642126,16.73076,17.369883,17.369883,16.539369,16.539369,16.539369,17.145129,17.145129,17.145129,17.128002,17.128002,17.128002,
741.6084,16.89799,16.572962,16.927038,16.835765,16.835765,16.918503,16.918503,16.918503,17.270788,17.270788,17.270788,16.939702,16.939702,16.939702,
741.8900,16.894586,16.548573,16.886664,16.28125,16.28125,17.215355,17.215355,17.215355,17.34375,17.34375,17.34375,16.782382,16.782382,16.782382,
742.1716,17,16.515119,16.608261,16.422786,16.422786,17.030642,17.030642,17.030642,17.170761,17.170761,17.170761,16.8125,16.8125,16.8125,
742.4531,16.862626,16.254335,16.468028,16.68461,16.68461,17.013819,17.013819,17.013819,16.801571,16.801571,16.801571,16.827764,16.827764,16.827764,
742.7347,16.733553,15.914467,16.58882,16.85691,16.85691,17.27139,17.27139,17.27139,16.59375,16.59375,16.59375,16.947373,16.947373,16.947373,
743.0162,16.907794,15.77869,16.787915,16.949285,16.949285,17.46875,17.46875,17.46875,16.780234,16.780234,16.780234,17.076845,17.076845,17.076845,
743.2978,17.163193,16.048607,16.69792,17.013889,17.013889,17.343752,17.343752,17.343752,17.027777,17.027777,17.027777,16.996529,16.996529,16.996529,
743.5794,17.209697,16.531833,16.450934,16.923774,16.923774,17.160631,17.160631,17.160631,16.914721,16.914721,16.914721,16.794393,16.794393,16.794393,
743.8609,17.234144,16.72932,16.481732,16.78125,16.78125,17.125,17.125,17.125,16.71875,16.71875,16.71875,17.051007,17.051007,17.051007,
744.1425,17.256023,16.65625,16.387209,16.743653,16.743653,17.024741,17.024741,17.024741,16.756347,16.756347,16.756347,17.487306,17.487306,17.487306,
