,Live Spectrum 26-10-2023 13:27:57,Live Spectrum 26-10-2023 13:27:59,Live Spectrum 26-10-2023 13:28:02,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
490.7372,15.947761,16.416745,16.763118,16.938453,16.938453,17.095655,17.095655,17.095655,16.729011,16.729011,15.961832,15.961832,15.961832,17.017413,17.017413,17.017413,16.975668,16.975668,16.975668,16.668416,16.668416,16.668416,17.157921,17.157921,16.829679,
491.0188,15.783351,16.681986,16.777047,17.105568,17.105568,17.063811,17.063811,17.063811,16.715338,16.715338,16.17227,16.17227,16.17227,17.09375,17.09375,17.09375,17.002101,17.002101,17.002101,16.752101,16.752101,16.752101,16.976365,16.976365,16.627101,
491.3003,16.004711,16.771357,16.78282,16.783291,16.783291,16.916143,16.916143,16.916143,16.961998,16.961998,16.484925,16.484925,16.484925,17.115107,17.115107,17.115107,17.03125,17.03125,17.03125,16.888034,16.888034,16.888034,16.766645,16.766645,16.869818,
491.5819,16.199636,16.654187,16.897208,16.434406,16.434406,16.694479,16.694479,16.694479,17.094781,17.094781,16.636104,16.636104,16.636104,16.97676,16.97676,16.97676,17.03125,17.03125,17.03125,16.916323,16.916323,16.916323,16.793386,16.793386,17.032281,
491.8634,16.375968,16.509771,16.790538,16.322755,16.322755,16.761707,16.761707,16.761707,17.125,17.125,16.572271,16.572271,16.572271,16.843266,16.843266,16.843266,16.527379,16.527379,16.527379,16.738293,16.738293,16.738293,16.864745,16.864745,16.768575,
492.1450,16.562356,16.385512,16.3858,16.666259,16.666259,16.989416,16.989416,16.989416,17.145809,17.145809,16.468822,16.468822,16.468822,16.833309,16.833309,16.833309,16.28125,16.28125,16.28125,16.531394,16.531394,16.531394,16.916619,16.916619,16.562572,
492.4266,16.583757,16.364371,16.156886,16.781886,16.781886,16.980015,16.980015,16.980015,17.176871,17.176871,16.478743,16.478743,16.478743,16.823129,16.823129,16.823129,16.240007,16.240007,16.240007,16.406886,16.406886,16.406886,16.896257,16.896257,16.572493,
492.7081,16.603361,16.558875,16.349736,16.545694,16.545694,16.917069,16.917069,16.917069,17.289653,17.289653,16.602153,16.602153,16.602153,16.832931,16.832931,16.832931,16.198319,16.198319,16.198319,16.252416,16.252416,16.252416,16.895431,16.895431,16.573319,
492.9897,16.807134,16.615776,16.428276,16.579159,16.579159,16.845539,16.845539,16.845539,16.594978,16.594978,16.595539,16.595539,16.595539,17.005647,17.005647,17.005647,16.288685,16.288685,16.288685,16.511293,16.511293,16.511293,16.663405,16.663405,16.764871,
493.2713,16.745924,16.573709,16.566576,16.716372,16.716372,16.8125,16.8125,16.8125,16.107337,16.107337,16.602582,16.602582,16.602582,17.053668,17.053668,17.053668,16.463995,16.463995,16.463995,16.787704,16.787704,16.787704,16.651495,16.651495,16.935122,
493.5528,16.695934,16.582342,16.715775,16.849209,16.849209,16.951393,16.951393,16.951393,16.161709,16.161709,16.486107,16.486107,16.486107,16.932041,16.932041,16.932041,16.570934,16.570934,16.570934,16.982643,16.982643,16.982643,16.599699,16.599699,16.889383,
493.8344,16.79731,16.59375,16.63216,17.00445,17.00445,16.95269,16.95269,16.95269,16.356231,16.356231,16.40625,16.40625,16.40625,16.81608,16.81608,16.81608,16.790151,16.790151,16.790151,17.12142,17.12142,17.12142,16.41341,16.41341,16.86339,
494.1159,17.018671,16.535443,16.348708,17.004193,17.004193,16.867379,16.867379,16.867379,16.767906,16.767906,16.445121,16.445121,16.445121,16.625765,16.625765,16.625765,17.003428,17.003428,17.003428,17.059072,17.059072,17.059072,16.34375,16.34375,16.719515,
494.3975,17.009629,16.519228,16.295664,17.026435,17.026435,16.824522,16.824522,16.824522,17.103349,17.103349,16.391836,16.391836,16.391836,16.435108,16.435108,16.435108,17.197099,17.197099,17.197099,16.961543,16.961543,16.961543,16.689862,16.689862,16.586543,
494.6791,16.557129,16.702417,16.686084,17.214649,17.214649,16.736426,16.736426,16.736426,16.959277,16.959277,16.457861,16.457861,16.457861,16.451074,16.451074,16.451074,17.243213,17.243213,17.243213,16.80437,16.80437,16.80437,16.90625,16.90625,16.752686,
494.9606,16.068022,16.944142,17.056698,17.199664,17.199664,16.631082,16.631082,16.631082,16.605634,16.605634,16.53125,16.53125,16.53125,16.462388,16.462388,16.462388,17.199944,17.199944,17.199944,16.793974,16.793974,16.793974,16.661772,16.661772,16.875,
495.2422,16.333836,16.77098,16.524167,17.162181,17.162181,16.630931,16.630931,16.630931,16.580294,16.580294,16.475478,16.475478,16.475478,16.121458,16.121458,16.121458,16.834277,16.834277,16.834277,16.490527,16.490527,16.490527,16.834632,16.834632,16.893591,
495.5237,16.514764,16.557005,15.946768,17.205873,17.205873,16.637877,16.637877,16.637877,16.711368,16.711368,16.510991,16.510991,16.510991,16.236959,16.236959,16.236959,16.557005,16.557005,16.557005,16.268373,16.268373,16.268373,17.099245,17.099245,16.924623,
495.8053,16.219676,16.476794,15.75299,17.091686,17.091686,16.71576,16.71576,16.71576,16.75,16.75,16.689564,16.689564,16.689564,16.741031,16.741031,16.741031,16.458642,16.458642,16.458642,16.37201,16.37201,16.37201,17.052392,17.052392,16.973804,
496.0869,16.098357,16.419571,15.848858,16.946214,16.946214,16.709535,16.709535,16.709535,16.678285,16.678285,16.799179,16.799179,16.799179,16.991286,16.991286,16.991286,16.442107,16.442107,16.442107,16.401643,16.401643,16.401643,16.910357,16.910357,17.071715,
496.3684,16.213513,16.477061,16.358209,16.90625,16.90625,16.673953,16.673953,16.673953,16.660405,16.660405,16.653176,16.653176,16.653176,16.783413,16.783413,16.783413,16.645777,16.645777,16.645777,16.286487,16.286487,16.286487,16.755237,16.755237,17.178108,
496.6500,16.246302,16.61862,16.761094,16.941198,16.941198,16.792344,16.792344,16.792344,16.652552,16.652552,16.53125,16.53125,16.53125,16.436484,16.436484,16.436484,16.833672,16.833672,16.833672,16.21875,16.21875,16.21875,16.652552,16.652552,17.201276,
496.9316,16.184265,16.584044,16.740294,16.934265,16.934265,16.857757,16.857757,16.857757,16.607757,16.607757,16.720919,16.720919,16.720919,16.433198,16.433198,16.433198,16.806029,16.806029,16.806029,16.304963,16.304963,16.304963,16.693971,16.693971,17.084044,
497.2131,16.071207,16.397948,16.469155,17.008302,17.008302,16.911785,16.911785,16.911785,16.627767,16.627767,16.99406,16.99406,16.99406,16.735354,16.735354,16.735354,16.63094,16.63094,16.63094,16.511069,16.511069,16.511069,16.818035,16.818035,16.914957,
497.4947,16.201264,16.496992,16.413132,17.026662,17.026662,17.170014,17.170014,17.170014,16.320811,16.320811,17.060206,17.060206,17.060206,16.419863,16.419863,16.419863,16.816374,16.816374,16.816374,16.423736,16.423736,16.423736,16.891772,16.891772,16.910838,
497.7762,16.358467,16.689315,16.466935,16.687695,16.687695,17.178423,17.178423,17.178423,16.180044,16.180044,16.932054,16.932054,16.932054,16.297588,16.297588,16.297588,16.831043,16.831043,16.831043,16.448392,16.448392,16.448392,16.856652,16.856652,16.952217,
498.0578,16.457785,16.588424,16.518954,16.095394,16.095394,16.933506,16.933506,16.933506,16.279919,16.279919,16.84375,16.84375,16.84375,16.839443,16.839443,16.839443,16.494674,16.494674,16.494674,16.885652,16.885652,16.885652,16.8125,16.8125,16.921209,
498.3394,16.626685,16.452704,16.690027,15.701019,15.701019,16.811658,16.811658,16.811658,16.089538,16.089538,16.940027,16.940027,16.940027,17.077704,17.077704,17.077704,16.391046,16.391046,16.391046,17.092908,17.092908,17.092908,16.844592,16.844592,16.922296,
498.6209,16.6875,16.579691,16.812848,15.94098,15.94098,16.844446,16.844446,16.844446,15.969098,15.969098,16.87326,16.87326,16.87326,16.841314,16.841314,16.841314,16.422049,16.422049,16.422049,16.983505,16.983505,16.983505,16.969794,16.969794,16.953299,
498.9025,16.609754,16.780947,16.719357,16.43659,16.43659,17.046193,17.046193,17.046193,16.202139,16.202139,16.687652,16.687652,16.687652,16.469508,16.469508,16.469508,16.515246,16.515246,16.515246,16.71966,16.71966,16.71966,17.046951,17.046951,16.999848,
499.1840,16.53125,16.690782,16.59375,16.625,16.625,17.111016,17.111016,17.111016,16.543921,16.543921,16.65625,16.65625,16.65625,16.281906,16.281906,16.281906,16.59375,16.59375,16.59375,16.561844,16.561844,16.561844,17.015953,17.015953,17.092437,
499.4656,16.441,16.516208,16.638875,16.53475,16.53475,16.956041,16.956041,16.956041,16.627333,16.627333,16.836751,16.836751,16.836751,16.475626,16.475626,16.475626,16.578708,16.578708,16.578708,16.59375,16.59375,16.59375,16.954875,16.954875,17.216417,
499.7472,16.742921,16.544352,16.790989,16.363579,16.363579,16.771511,16.771511,16.771511,16.385091,16.385091,16.720784,16.720784,16.720784,16.689182,16.689182,16.689182,16.503364,16.503364,16.503364,16.815512,16.815512,16.815512,16.802761,16.802761,17.089056,
500.0287,17.11488,16.637322,16.90625,16.20863,16.20863,16.903156,16.903156,16.903156,16.231072,16.231072,16.331428,16.331428,16.331428,16.554583,16.554583,16.554583,16.306785,16.306785,16.306785,17.091548,17.091548,17.091548,16.716548,16.716548,16.918572,
500.3103,16.803072,16.658978,16.934772,16.25335,16.25335,17.244544,17.244544,17.244544,16.195683,16.195683,16.138639,16.138639,16.138639,16.351933,16.351933,16.351933,16.170511,16.170511,16.170511,17.053694,17.053694,17.053694,16.692956,16.692956,17.082839,
500.5919,16.587233,16.583013,16.940759,16.420246,16.420246,17.284509,17.284509,17.284509,15.99578,15.99578,15.912767,15.912767,15.912767,16.263996,16.263996,16.263996,16.355449,16.355449,16.355449,16.898771,16.898771,16.898771,16.736966,16.736966,17.162767,
500.8734,16.669978,16.544978,16.865067,16.4375,16.4375,17.12645,17.12645,17.12645,15.99855,15.99855,15.953572,15.953572,15.953572,16.377344,16.377344,16.377344,16.782144,16.782144,16.782144,16.647767,16.647767,16.647767,17.012278,17.012278,17.025111,
501.1550,16.6875,16.575957,16.825957,16.491329,16.491329,16.807263,16.807263,16.807263,16.358109,16.358109,16.134122,16.134122,16.134122,16.526914,16.526914,16.526914,17.0625,17.0625,17.0625,16.383671,16.383671,16.383671,17.227872,17.227872,16.897128,
501.4365,16.463369,16.686039,16.909671,16.628421,16.628421,16.554198,16.554198,16.554198,16.625,16.625,16.279789,16.279789,16.279789,16.588868,16.588868,16.588868,17.009763,17.009763,17.009763,16.3125,16.3125,16.3125,17.057119,17.057119,16.883302,
501.7181,16.027165,16.864134,17.012909,16.744567,16.744567,16.564543,16.564543,16.564543,16.405555,16.405555,16.509518,16.509518,16.509518,16.676634,16.676634,16.676634,16.834232,16.834232,16.834232,16.338317,16.338317,16.338317,16.646732,16.646732,16.963317,
501.9997,16.033205,16.95013,16.879686,16.617056,16.617056,16.618359,16.618359,16.618359,16.371617,16.371617,16.542577,16.542577,16.542577,16.964715,16.964715,16.964715,16.738021,16.738021,16.738021,16.551824,16.551824,16.551824,16.752606,16.752606,16.936848,
502.2812,16.584191,16.9564,16.65625,16.424398,16.424398,16.500752,16.500752,16.500752,16.892396,16.892396,16.36265,16.36265,16.36265,17.194803,17.194803,17.194803,16.8125,16.8125,16.8125,16.837199,16.837199,16.837199,17.050903,17.050903,16.806701,
502.5628,17.120663,16.744439,16.704515,16.548265,16.548265,16.466581,16.466581,16.466581,17.134898,17.134898,16.331684,16.331684,16.331684,16.990102,16.990102,16.990102,16.788367,16.788367,16.788367,16.802602,16.802602,16.802602,16.889235,16.889235,16.882729,
502.8443,17.159354,16.402159,16.863713,16.625,16.625,16.633183,16.633183,16.633183,17.273561,17.273561,16.32428,16.32428,16.32428,16.88678,16.88678,16.88678,16.773561,16.773561,16.773561,16.6875,16.6875,16.6875,16.82428,16.82428,17.023067,
503.1259,16.779836,16.332258,17.034476,16.579031,16.579031,16.830445,16.830445,16.830445,17.255039,17.255039,16.366734,16.366734,16.366734,17.009679,17.009679,17.009679,16.8125,16.8125,16.8125,16.549594,16.549594,16.549594,16.832258,16.832258,16.848789,
503.4075,16.573701,16.245292,17.060146,16.5,16.5,16.856737,16.856737,16.856737,17.189854,17.189854,16.417451,16.417451,16.417451,17.1875,17.1875,17.1875,16.823701,16.823701,16.823701,16.267695,16.267695,16.267695,16.8125,16.8125,16.772403,
503.6890,16.506486,16.157724,16.923644,16.619987,16.619987,16.623526,16.623526,16.623526,17.228184,17.228184,16.459316,16.459316,16.459316,17.111144,17.111144,17.111144,16.811026,16.811026,16.811026,16.154776,16.154776,16.154776,16.8125,16.8125,16.648881,
503.9706,16.280078,16.21875,16.717578,16.89681,16.89681,16.711069,16.711069,16.711069,17.1875,17.1875,16.489388,16.489388,16.489388,16.883853,16.883853,16.883853,16.771224,16.771224,16.771224,16.136198,16.136198,16.136198,16.876172,16.876172,16.375586,
504.2521,16.197505,16.363142,16.67626,16.865922,16.865922,16.896863,16.896863,16.896863,16.939971,16.939971,16.695652,16.695652,16.695652,16.677495,16.677495,16.677495,16.781559,16.781559,16.781559,16.125927,16.125927,16.125927,16.989686,16.989686,16.478755,
504.5337,16.401404,16.616199,16.84375,16.653827,16.653827,16.677487,16.677487,16.677487,16.4375,16.4375,17.106186,17.106186,17.106186,16.673853,16.673853,16.673853,16.64866,16.64866,16.64866,15.987564,15.987564,15.987564,17.03884,17.03884,16.582526,
504.8153,16.714507,16.550669,16.872878,16.820088,16.820088,16.646541,16.646541,16.646541,16.427791,16.427791,17.029128,17.029128,17.029128,16.892297,16.892297,16.892297,16.577676,16.577676,16.577676,16.190845,16.190845,16.190845,17.138953,17.138953,16.712385,
505.0968,16.815539,16.584346,16.9375,16.887443,16.887443,16.719037,16.719037,16.719037,16.434461,16.434461,17.074943,17.074943,17.074943,16.943578,16.943578,16.943578,16.759404,16.759404,16.759404,16.443865,16.443865,16.443865,16.909002,16.909002,16.812213,
505.3784,16.668142,16.571595,16.9375,16.734606,16.734606,16.9375,16.9375,16.9375,16.536381,16.536381,16.949392,16.949392,16.949392,16.685165,16.685165,16.685165,16.817631,16.817631,16.817631,16.613108,16.613108,16.613108,16.588619,16.588619,16.611941,
505.6600,16.398474,16.620104,16.928715,16.416043,16.416043,16.770593,16.770593,16.770593,16.660138,16.660138,16.723646,16.723646,16.723646,16.375,16.375,16.375,16.90625,16.90625,16.90625,16.768577,16.768577,16.768577,16.631768,16.631768,16.647465,
505.9415,16.261107,16.645143,16.880836,16.264307,16.264307,16.335279,16.335279,16.335279,16.716115,16.716115,16.690135,16.690135,16.690135,16.50207,16.50207,16.50207,16.855422,16.855422,16.855422,16.664721,16.664721,16.664721,16.917922,16.917922,16.625,
506.2231,16.391311,16.572028,16.804344,16.267684,16.267684,16.361434,16.361434,16.361434,16.641311,16.641311,16.838339,16.838339,16.838339,16.990551,16.990551,16.990551,16.686128,16.686128,16.686128,16.646722,16.646722,16.646722,16.732316,16.732316,16.649467,
506.5046,16.366963,16.773712,16.851787,16.515974,16.515974,16.609724,16.609724,16.609724,16.71885,16.71885,16.866763,16.866763,16.866763,17.202476,17.202476,17.202476,16.578075,16.578075,16.578075,16.507738,16.507738,16.507738,16.609425,16.609425,16.71875,
506.7862,16.15625,17.046284,17.092567,16.798649,16.798649,16.869848,16.869848,16.869848,16.752365,16.752365,16.483784,16.483784,16.483784,16.653885,16.653885,16.653885,16.501183,16.501183,16.501183,16.535219,16.535219,16.535219,16.641216,16.641216,16.733784,
507.0678,16.185025,17.108138,17.122756,16.613087,16.613087,16.5987,16.5987,16.5987,16.526531,16.526531,16.610382,16.610382,16.610382,16.9013,16.9013,16.9013,16.391862,16.391862,16.391862,16.915688,16.915688,16.915688,16.608138,16.608138,16.845994,
507.3493,16.308723,17.135645,16.899382,16.523697,16.523697,16.440592,16.440592,16.440592,16.399382,16.399382,16.888737,16.888737,16.888737,17.073145,17.073145,17.073145,16.38496,16.38496,16.38496,17.07383,17.07383,17.07383,16.69746,16.69746,17.0625,
507.6309,16.452033,17.075581,16.776894,16.757993,16.757993,16.627904,16.627904,16.627904,16.420783,16.420783,16.94404,16.94404,16.94404,16.954217,16.954217,16.954217,16.544331,16.544331,16.544331,16.748548,16.748548,16.748548,16.85029,16.85029,17.0625,
507.9124,16.60016,17.13121,16.40625,16.92488,16.92488,16.89363,16.89363,16.89363,16.60617,16.60617,16.95012,16.95012,16.95012,16.750199,16.750199,16.750199,16.519229,16.519229,16.519229,16.562899,16.562899,16.562899,16.88121,16.88121,17.05629,
508.1940,16.447104,17.162127,16.329844,16.929472,16.929472,16.898222,16.898222,16.898222,16.632741,16.632741,16.904387,16.904387,16.904387,16.572104,16.572104,16.572104,16.248137,16.248137,16.248137,16.394783,16.394783,16.394783,16.859231,16.859231,17.048882,
508.4756,16.146701,17.159789,15.994458,16.586204,16.586204,16.554954,16.554954,16.554954,16.536792,16.536792,17.058961,17.058961,17.058961,16.377003,16.377003,16.377003,16.435964,16.435964,16.435964,16.783253,16.783253,16.783253,16.600828,16.600828,17.152711,
508.7571,15.895775,17.036455,16.005183,16.343794,16.343794,16.359386,16.359386,16.359386,16.526067,16.526067,17.10943,17.10943,17.10943,16.604115,16.604115,16.604115,16.765592,16.765592,16.765592,16.901067,16.901067,16.901067,16.401001,16.401001,17.276045,
509.0387,16.331959,17.033312,16.109665,16.055574,16.055574,16.310438,16.310438,16.310438,16.309697,16.309697,16.709021,16.709021,16.709021,16.963885,16.963885,16.963885,16.941623,16.941623,16.941623,16.63605,16.63605,16.63605,16.697229,16.697229,17.25,
509.3203,16.469157,16.834299,15.66941,16.192022,16.192022,16.495884,16.495884,16.495884,16.134045,16.134045,16.651728,16.651728,16.651728,16.9375,16.9375,16.9375,16.611433,16.611433,16.611433,16.178455,16.178455,16.178455,16.754522,16.754522,17.177642,
509.6018,16.597763,16.556151,15.566678,16.222928,16.222928,16.660428,16.660428,16.660428,16.200033,16.200033,16.616645,16.616645,16.616645,16.950033,16.950033,16.950033,16.564671,16.564671,16.564671,16.191842,16.191842,16.191842,16.760362,16.760362,16.75,
509.8834,16.211089,16.320161,15.674191,16.253831,16.253831,16.664517,16.664517,16.664517,16.331047,16.331047,16.543347,16.543347,16.543347,17.046572,17.046572,17.046572,16.796572,16.796572,16.796572,16.667136,16.667136,16.667136,16.582864,16.582864,16.769153,
510.1649,16.225871,16.395886,16.291773,16.267326,16.267326,16.503481,16.503481,16.503481,16.711867,16.711867,16.409731,16.409731,16.409731,17.149288,17.149288,17.149288,16.892326,16.892326,16.892326,16.951345,16.951345,16.951345,16.291693,16.291693,16.920174,
510.4465,16.812542,16.593792,16.693843,16.146862,16.146862,16.53125,16.53125,16.53125,16.909379,16.909379,16.428112,16.428112,16.428112,17.068716,17.068716,17.068716,16.840705,16.840705,16.840705,16.781208,16.781208,16.781208,16.418809,16.418809,17.003087,
510.7281,17.0882,16.9083,17.304175,16.05695,16.05695,16.550675,16.550675,16.550675,16.923625,16.923625,16.363175,16.363175,16.363175,16.840975,16.840975,16.840975,17.411075,17.411075,17.411075,16.513875,16.513875,16.513875,16.8347,16.8347,16.74445,
511.0096,16.99981,17.182283,17.199402,16.058043,16.058043,16.704049,16.704049,16.704049,16.737718,16.737718,16.62538,16.62538,16.62538,16.841521,16.841521,16.841521,17.70386,17.70386,17.70386,16.639321,16.639321,16.639321,17.018968,17.018968,16.668152,
511.2912,16.608524,16.366762,16.956393,16.735583,16.735583,16.162429,16.162429,16.162429,16.21669,16.21669,17.342047,17.342047,17.342047,17.166905,17.166905,17.166905,16.775071,16.775071,16.775071,16.418964,16.418964,16.418964,16.530893,16.530893,16.449857,
511.5727,16.363112,16.246603,16.774457,16.534647,16.534647,16.248302,16.248302,16.248302,16.190897,16.190897,16.854621,16.854621,16.854621,16.847827,16.847827,16.847827,16.692595,16.692595,16.692595,16.161345,16.161345,16.161345,16.984035,16.984035,16.640285,
