,Live Spectrum 26-10-2023 13:33:34,Live Spectrum 26-10-2023 13:33:35,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:44,Live Spectrum 26-10-2023 13:33:44,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
798.4838,16.75,16.795751,17.049376,17.049376,16.433875,16.433875,16.063876,16.063876,16.063876,16.835627,16.835627,16.835627,17.149,17.149,17.149,16.90625,16.90625,16.90625,17.003625,16.78125,16.78125,16.200624,16.200624,16.902625,16.902625,16.902625,17.09375,17.09375,16.626376,16.626376,16.626376,16.939749,16.939749,17,17,17,17.338749,
798.7654,16.720411,16.895154,17.183801,17.183801,16.424743,16.424743,16.33839,16.33839,16.33839,17.257397,17.257397,17.257397,17.123339,17.123339,17.123339,16.924743,16.924743,16.924743,16.997963,16.770154,16.770154,16.095787,16.095787,16.882397,16.882397,16.882397,17.056764,17.056764,16.904589,16.904589,16.904589,16.700257,16.700257,16.977808,16.977808,16.977808,17.018117,
799.0470,16.488674,16.835152,17.15625,17.15625,16.604029,16.604029,16.53125,16.53125,16.53125,17.259645,17.259645,17.259645,17.317322,17.317322,17.317322,17.077602,17.077602,17.077602,16.731123,16.710152,16.710152,16.377728,16.377728,16.948826,16.948826,16.948826,16.800127,16.800127,17.128775,17.128775,17.128775,16.547398,16.547398,16.804949,16.804949,16.804949,16.676174,
799.3285,16.425527,16.976867,17.136973,17.136973,16.902395,16.902395,16.484984,16.484984,16.484984,16.83259,16.83259,16.83259,17.086445,17.086445,17.086445,17.14509,17.14509,17.14509,16.589895,16.913555,16.913555,16.655844,16.655844,17.062094,17.062094,17.062094,16.875812,16.875812,17.090707,17.090707,17.090707,16.460633,16.460633,16.723012,16.723012,16.723012,16.597605,
799.6101,16.574317,16.820378,16.992122,16.992122,16.894695,16.894695,16.164128,16.164128,16.164128,16.562762,16.562762,16.562762,16.816439,16.816439,16.816439,16.816177,16.816177,16.816177,16.546744,17.175683,17.175683,16.823794,16.823794,17.308823,17.308823,17.308823,16.433561,16.433561,16.609244,16.609244,16.609244,16.656512,16.656512,16.547006,16.547006,16.547006,16.628939,
799.8917,16.672353,16.879026,16.953603,16.953603,17.019173,17.019173,16.263033,16.263033,16.263033,16.805405,16.805405,16.805405,16.859853,16.859853,16.859853,16.592794,16.592794,16.592794,16.489835,17.013235,17.013235,16.484853,16.484853,17.516103,17.516103,17.516103,16.390147,16.390147,16.467794,16.467794,16.467794,16.907206,16.907206,16.664302,16.664302,16.664302,16.652224,
800.1732,16.805946,16.88567,17.074848,17.074848,16.933384,16.933384,16.595427,16.595427,16.595427,16.952286,16.952286,16.952286,16.985214,16.985214,16.985214,16.329725,16.329725,16.329725,16.851982,16.419359,16.419359,16.655489,16.655489,17.637348,17.637348,17.637348,16.268902,16.268902,16.22942,16.22942,16.22942,17.14558,17.14558,16.73933,16.73933,16.73933,16.620884,
800.4548,16.972959,16.783676,17.198345,17.198345,16.864155,16.864155,16.875642,16.875642,16.875642,16.835331,16.835331,16.835331,17.047446,17.047446,17.047446,16.132277,16.132277,16.132277,16.944135,16.207405,16.207405,16.932007,16.932007,17.563,17.563,17.563,16.208547,16.208547,16.224243,16.224243,16.224243,17.218108,17.218108,16.896047,16.896047,16.896047,16.602169,
800.7363,16.948324,17.004306,17.412767,17.412767,16.585137,16.585137,17.216655,17.216655,17.216655,16.798475,16.798475,16.798475,16.70263,16.70263,16.70263,16.802782,16.802782,16.802782,17.148743,16.9375,16.9375,16.123894,16.123894,16.614176,16.614176,16.614176,16.352363,16.352363,17.084032,17.084032,17.084032,16.825419,16.825419,17.005412,17.005412,17.005412,16.639025,
801.0179,16.59856,17.009217,17.053687,17.053687,16.535657,16.535657,16.746401,16.746401,16.746401,16.90625,16.90625,16.90625,16.388624,16.388624,16.388624,16.96394,16.96394,16.96394,16.870997,16.990379,16.990379,16.343346,16.343346,16.97716,16.97716,16.97716,16.450316,16.450316,17.240783,17.240783,17.240783,16.928283,16.928283,16.808497,16.808497,16.808497,16.53125,
801.2995,16.428479,16.893041,16.990979,16.990979,16.544459,16.544459,16.33924,16.33924,16.33924,16.90625,16.90625,16.90625,16.299291,16.299291,16.299291,17.134021,17.134021,17.134021,16.642719,17.339562,17.339562,16.513209,16.513209,17.196199,17.196199,17.196199,16.736791,16.736791,17.329897,17.329897,17.329897,17.085051,17.085051,16.571199,16.571199,16.571199,16.52674,
801.5810,16.435025,16.990765,16.983673,16.983673,16.451352,16.451352,16.335587,16.335587,16.335587,16.892398,16.892398,16.892398,16.452423,16.452423,16.452423,17.173648,17.173648,17.173648,16.5625,17.463061,17.463061,16.429337,16.429337,17.039413,17.039413,17.039413,16.871454,16.871454,17.048648,17.048648,17.048648,17.200281,17.200281,16.502142,16.502142,16.502142,16.527704,
801.8626,16.819072,16.942228,17.287822,17.287822,16.517067,16.517067,16.478206,16.478206,16.478206,16.826683,16.826683,16.826683,16.775483,16.775483,16.775483,17.098478,17.098478,17.098478,16.571956,17.141262,17.141262,16.609778,16.609778,16.882611,16.882611,16.882611,17.017067,17.017067,16.949839,16.949839,16.949839,17.070111,17.070111,16.903367,16.903367,16.903367,16.682772,
802.1441,17.036092,16.934859,17.466109,17.466109,16.427817,16.427817,16.487676,16.487676,16.487676,16.920775,16.920775,16.920775,17.113116,17.113116,17.113116,17.134683,17.134683,17.134683,16.673416,16.521567,16.521567,16.84595,16.84595,16.75,16.75,16.75,16.879401,16.879401,16.863116,16.863116,16.863116,16.942342,16.942342,17.072183,17.072183,17.072183,16.714349,
802.4257,17.022829,16.740082,17.231661,17.231661,16.379959,16.379959,16.180576,16.180576,16.180576,17.029753,17.029753,17.029753,17.198915,17.198915,17.198915,17.202377,17.202377,17.202377,16.972212,16.518339,16.518339,16.608158,16.608158,16.764877,16.764877,16.764877,16.542665,16.542665,16.953873,16.953873,16.953873,16.958832,16.958832,17.144835,17.144835,17.144835,17.036209,
802.7073,16.71091,16.712898,17.065261,17.065261,16.487522,16.487522,15.959806,15.959806,15.959806,17.08591,17.08591,17.08591,17.027716,17.027716,17.027716,17.271091,17.271091,17.271091,17.125773,16.88284,16.88284,16.324647,16.324647,16.858989,16.858989,16.858989,16.493375,16.493375,16.946113,16.946113,16.946113,16.875773,16.875773,17.183966,17.183966,17.183966,17.05742,
802.9888,16.239536,16.807325,17.5625,17.5625,16.869825,16.869825,16.703139,16.703139,16.703139,16.5625,16.5625,16.5625,16.729129,16.729129,16.729129,17.229157,17.229157,17.229157,17.015583,17.369825,17.369825,17.015639,17.015639,16.916686,16.916686,16.916686,16.755232,16.755232,17.25526,17.25526,17.25526,16.739564,16.739564,16.807325,16.807325,16.807325,17.046861,
803.2704,16.542649,16.651656,17.567831,17.567831,16.682169,16.682169,16.582351,16.582351,16.582351,16.530513,16.530513,16.530513,16.969487,16.969487,16.969487,17.227939,17.227939,17.227939,17.260662,17.171507,17.171507,16.932169,16.932169,16.828493,16.828493,16.828493,16.614338,16.614338,16.904776,16.904776,16.904776,16.89173,16.89173,16.587682,16.587682,16.587682,17.140993,
803.5520,16.711765,16.863182,17.566439,17.566439,16.650788,16.650788,16.331303,16.331303,16.331303,16.396848,16.396848,16.396848,17.064917,17.064917,17.064917,16.930515,16.930515,16.930515,17.3125,17.006356,17.006356,16.884402,16.884402,16.933561,16.933561,16.933561,16.567962,16.567962,16.610136,16.610136,16.610136,17.125,17.125,16.428098,16.428098,16.428098,17.207826,
803.8335,16.508864,17.23321,17.370342,17.370342,16.664176,16.664176,16.102614,16.102614,16.102614,16.511193,16.511193,16.511193,16.803636,16.803636,16.803636,16.716421,16.716421,16.716421,17.262131,16.543381,16.543381,16.786847,16.786847,17.07929,17.07929,17.07929,16.672101,16.672101,16.743465,16.743465,16.743465,17.091421,17.091421,16.564829,16.564829,16.564829,17.13946,
804.1151,16.446391,17.070234,17.016625,17.016625,16.860953,16.860953,16.011469,16.011469,16.011469,16.585438,16.585438,16.585438,16.963594,16.963594,16.963594,16.5625,16.5625,16.5625,16.991109,16.318234,16.318234,16.823969,16.823969,17.184922,17.184922,17.184922,17.071391,17.071391,17.040141,17.040141,17.040141,16.954703,16.954703,16.724484,16.724484,16.724484,17.051031,
804.3966,16.660254,16.593489,16.794873,16.794873,16.990381,16.990381,16.097754,16.097754,16.097754,16.652246,16.652246,16.652246,17.112987,17.112987,17.112987,16.580127,16.580127,16.580127,16.800749,16.437761,16.437761,16.886751,16.886751,17.294873,17.294873,17.294873,17.244124,17.244124,17.148242,17.148242,17.148242,17.019499,17.019499,16.697119,16.697119,16.697119,17,
804.6782,16.872705,16.205561,16.754873,16.754873,17.188648,17.188648,16.274082,16.274082,16.274082,16.487959,16.487959,16.487959,16.541861,16.541861,16.541861,16.722475,16.722475,16.722475,16.74398,16.976201,16.976201,16.919439,16.919439,17.176607,17.176607,17.176607,17.21875,17.21875,16.783545,16.783545,16.783545,16.96875,16.96875,16.420586,16.420586,16.420586,16.99398,
804.9598,17.069481,16.404625,16.992613,16.992613,16.969969,16.969969,16.418181,16.418181,16.418181,16.474513,16.474513,16.474513,16.192044,16.192044,16.192044,16.925975,16.925975,16.925975,16.694075,17.265994,17.265994,16.849919,16.849919,17.024675,17.024675,17.024675,17.163231,17.163231,16.654625,16.654625,16.654625,16.845375,16.845375,16.403813,16.403813,16.403813,16.944075,
805.2413,16.856391,16.880968,17.34375,17.34375,16.58743,16.58743,16.606391,16.606391,16.606391,16.650282,16.650282,16.650282,16.750352,16.750352,16.750352,16.669243,16.669243,16.669243,16.58743,16.294948,16.294948,16.900282,16.900282,17.137641,17.137641,17.137641,16.93118,16.93118,17.187852,17.187852,17.187852,16.369032,16.369032,17.118327,17.118327,17.118327,16.887993,
805.5229,16.90625,16.807153,17.317847,17.317847,16.620782,16.620782,16.643299,16.643299,16.643299,16.782379,16.782379,16.782379,16.933282,16.933282,16.933282,16.869653,16.869653,16.869653,16.601354,16.848264,16.848264,17.032379,17.032379,17.193976,17.193976,17.193976,16.95158,16.95158,17.318976,17.318976,17.318976,16.565886,16.565886,16.994653,16.994653,16.994653,17.10783,
805.8044,16.84654,16.886347,17.212116,17.212116,16.823847,16.823847,16.560578,16.560578,16.560578,16.926153,16.926153,16.926153,17.176153,17.176153,17.176153,16.935578,16.935578,16.935578,16.756634,17.410094,17.410094,17.209326,17.209326,17.232019,17.232019,17.232019,17.118366,17.118366,17.28404,17.28404,17.28404,16.990576,16.990576,17.100384,17.100384,17.100384,17.267981,
806.0860,16.625,16.860077,17.16711,17.16711,16.783983,16.783983,16.403517,16.403517,16.403517,17,17,17,17.202423,17.202423,17.202423,16.826093,16.826093,16.826093,16.74047,17.649453,17.649453,17.42664,17.42664,17.288047,17.288047,17.288047,17.07336,17.07336,17.008127,17.008127,17.008127,17.173907,17.173907,17.057033,17.057033,17.057033,17.225547,
806.3676,16.715511,17.052137,17.051976,17.051976,16.941062,16.941062,16.274288,16.274288,16.274288,16.97215,16.97215,16.97215,17.079987,17.079987,17.079987,16.840188,16.840188,16.840188,16.59375,17.506639,17.506639,17.451263,17.451263,17.368199,17.368199,17.368199,16.958226,16.958226,16.763763,16.763763,16.763763,17.118038,17.118038,16.694139,16.694139,16.694139,17.159489,
806.6491,16.967065,17.053684,16.913382,16.913382,17.041105,17.041105,16.285658,16.285658,16.285658,16.910658,16.910658,16.910658,17.271395,17.271395,17.271395,16.725882,16.725882,16.725882,16.615145,17.043828,17.043828,17.181407,17.181407,17.533973,17.533973,17.533973,16.76971,16.76971,16.693593,16.693593,16.693593,17.072355,17.072355,16.288382,16.288382,16.288382,16.743907,
806.9307,16.633129,16.724847,16.908282,16.908282,16.910315,16.910315,16.450076,16.450076,16.450076,17.09699,17.09699,17.09699,17.321837,17.321837,17.321837,16.801131,16.801131,16.801131,16.724022,16.831174,16.831174,16.77801,16.77801,17.495935,17.495935,17.495935,16.617696,16.617696,17.075076,17.075076,17.075076,16.970782,16.970782,16.436675,16.436675,16.436675,16.398946,
807.2123,16.407095,16.579633,16.752654,16.752654,16.636462,16.636462,16.578789,16.578789,16.578789,17.215251,17.215251,17.215251,17.294884,17.294884,17.294884,16.961269,16.961269,16.961269,16.731539,16.724904,16.724904,16.659749,16.659749,17.530405,17.530405,17.530405,16.713441,16.713441,17.084097,17.084097,17.084097,16.717905,16.717905,17.000845,17.000845,17.000845,16.532095,
807.4938,16.921571,16.954645,16.616124,16.616124,16.405642,16.405642,16.546571,16.546571,16.546571,16.806663,16.806663,16.806663,17.368555,17.368555,17.368555,16.929839,16.929839,16.929839,16.367339,16.912695,16.912695,17.022374,17.022374,17.023589,17.023589,17.023589,17.086089,17.086089,16.79414,16.79414,16.79414,16.287695,16.287695,17.522982,17.522982,17.522982,17.038911,
807.7754,16.937374,16.671687,16.844001,16.844001,16.445093,16.445093,16.601594,16.601594,16.601594,16.515688,16.515688,16.515688,17.085655,17.085655,17.085655,16.937626,16.937626,16.937626,16.375126,17.226971,17.226971,17.093373,17.093373,16.992156,16.992156,16.992156,17.015437,17.015437,17.242282,17.242282,17.242282,16.578439,16.578439,17.570218,17.570218,17.570218,17.078188,
808.0569,16.779503,16.587466,17.047312,17.047312,16.337466,16.337466,16.576815,16.576815,16.576815,16.65887,16.65887,16.65887,16.915154,16.915154,16.915154,17.087466,17.087466,17.087466,16.516935,17.499127,17.499127,16.692037,16.692037,16.928596,16.928596,16.928596,16.834846,16.834846,17.232192,17.232192,17.232192,16.828562,16.828562,17.467877,17.467877,17.467877,17.116969,
808.3385,16.560865,16.815771,17.036201,17.036201,16.401344,16.401344,16.445721,16.445721,16.445721,16.986828,16.986828,16.986828,17.129906,17.129906,17.129906,17.25,17.25,17.25,16.722021,17.291151,17.291151,16.187545,16.187545,16.837164,16.837164,16.837164,16.661201,16.661201,16.942451,16.942451,16.942451,16.850336,16.850336,17.317451,17.317451,17.317451,17.077307,
808.6201,16.451919,17.008415,16.925492,16.925492,16.125,16.125,16.426673,16.426673,16.426673,17.057677,17.057677,17.057677,17.389419,17.389419,17.389419,17.224754,17.224754,17.224754,16.881004,16.909842,16.909842,15.850984,15.850984,16.914665,16.914665,16.914665,16.508415,16.508415,16.840158,16.840158,16.840158,16.722342,16.722342,17.088927,17.088927,17.088927,17.056496,
808.9016,16.457928,16.970959,17.088339,17.088339,15.969966,15.969966,16.295274,16.295274,16.295274,16.866387,16.866387,16.866387,17.283459,17.283459,17.283459,17.018442,17.018442,17.018442,16.743596,16.706935,16.706935,16.176678,16.176678,16.9375,16.9375,16.9375,16.600154,16.600154,17.017226,17.017226,17.017226,16.528048,16.528048,16.785668,16.785668,16.785668,17.099161,
809.1832,16.690706,16.724358,17.200321,17.200321,15.571314,15.571314,16.223557,16.223557,16.223557,16.905449,16.905449,16.905449,17.063301,17.063301,17.063301,16.576922,16.576922,16.576922,16.45673,16.681892,16.681892,16.277243,16.277243,17.025642,17.025642,17.025642,16.851764,16.851764,17.000801,17.000801,17.000801,16.446314,16.446314,16.433493,16.433493,16.433493,17.013622,
809.4647,16.84731,16.563133,17.195253,17.195253,15.846281,15.846281,16.228402,16.228402,16.228402,17.143671,17.143671,17.143671,16.365112,16.365112,16.365112,16.492247,16.492247,16.492247,16.331804,17.014478,17.014478,16.35886,16.35886,17.123734,17.123734,17.123734,16.877927,16.877927,16.979035,16.979035,16.979035,16.685205,16.685205,16.325712,16.325712,16.325712,16.995807,
809.7463,16.652682,16.617249,16.887795,16.887795,16.487205,16.487205,16.461614,16.461614,16.461614,17.260704,17.260704,17.260704,15.105069,15.105069,15.105069,16.772023,16.772023,16.772023,16.742864,17.244341,17.244341,16.688977,16.688977,16.729454,16.729454,16.729454,16.490773,16.490773,17.220227,17.220227,17.220227,17.135704,17.135704,16.382751,16.382751,16.382751,17.016363,
810.0279,16.765947,16.280607,16.909825,16.909825,16.559568,16.559568,16.622068,16.622068,16.622068,16.949228,16.949228,16.949228,15.545551,15.545551,15.545551,16.721682,16.721682,16.721682,16.856121,17.118493,17.118493,16.383796,16.383796,16.540689,16.540689,16.540689,16.506507,16.506507,16.896167,16.896167,16.896167,16.956379,16.956379,16.757151,16.757151,16.757151,16.868493,
810.3094,16.788106,16.10112,17.236288,17.236288,16.557416,16.557416,16.716465,16.716465,16.716465,16.658535,16.658535,16.658535,16.243144,16.243144,16.243144,16.63694,16.63694,16.63694,16.783535,17.079525,17.079525,16.20681,16.20681,16.5625,16.5625,16.5625,16.603405,16.603405,16.69487,16.69487,16.69487,17.125514,17.125514,17.04319,17.04319,17.04319,16.790905,
810.5910,16.504883,16.335612,17.625,17.625,16.347005,16.347005,16.751628,16.751628,16.751628,16.672743,16.672743,16.672743,16.585612,16.585612,16.585612,16.583876,16.583876,16.583876,16.679254,17.1875,17.1875,16.358615,16.358615,16.641493,16.641493,16.641493,16.585504,16.585504,16.870117,16.870117,16.870117,17.366754,17.366754,16.911133,16.911133,16.911133,16.891493,
810.8726,16.241822,16.797607,17.534128,17.534128,16.21875,16.21875,16.677403,16.677403,16.677403,16.924525,16.924525,16.924525,16.886056,16.886056,16.886056,16.552403,16.552403,16.552403,16.603847,17.177403,17.177403,16.603847,16.603847,16.701434,16.701434,16.701434,16.479806,16.479806,17.112985,17.112985,17.112985,17.139893,17.139893,16.678362,16.678362,16.678362,17.042306,
811.1541,16.18666,17.2486,17.354073,17.354073,16.270367,16.270367,16.728514,16.728514,16.728514,17.00084,17.00084,17.00084,16.854073,16.854073,16.854073,16.489957,16.489957,16.489957,16.666293,17.053016,17.053016,16.604353,16.604353,16.479073,16.479073,16.479073,16.385883,16.385883,17.270367,17.270367,17.270367,16.823103,16.823103,16.65569,16.65569,16.65569,17,
811.4357,16.438321,17.467519,17.480534,17.480534,16.427767,16.427767,16.938321,16.938321,16.938321,16.717519,16.717519,16.717519,16.801126,16.801126,16.801126,16.364036,16.364036,16.364036,16.760553,16.738216,16.738216,16.478072,16.478072,16.658302,16.658302,16.658302,16.217929,16.217929,17.280019,17.280019,17.280019,16.876231,16.876231,16.739036,16.739036,16.739036,16.957786,
811.7172,16.616436,17.194953,17.471757,17.471757,16.574399,16.574399,17.170372,17.170372,17.170372,16.617547,16.617547,16.617547,16.936716,16.936716,16.936716,16.378335,16.378335,16.378335,16.845973,16.822504,16.822504,16.398797,16.398797,17.195281,17.195281,17.195281,16.341855,16.341855,16.931942,16.931942,16.931942,17.030138,17.030138,16.645463,16.645463,16.645463,16.788703,
811.9988,16.674652,16.843833,17.018402,17.018402,16.601127,16.601127,17.264755,17.264755,17.264755,16.65998,16.65998,16.65998,17.446701,17.446701,17.446701,16.474304,16.474304,16.474304,16.924652,17.297828,17.297828,16.68377,16.68377,17.580902,17.580902,17.580902,16.823525,16.823525,16.735245,16.735245,16.735245,16.781333,16.781333,16.680123,16.680123,16.680123,16.647049,
812.2804,16.59375,16.477469,16.881172,16.881172,16.443672,16.443672,16.927313,16.927313,16.927313,16.493828,16.493828,16.493828,17.394984,17.394984,17.394984,16.278703,16.278703,16.278703,16.776157,17.05486,17.05486,16.985109,16.985109,17.376079,17.376079,17.376079,16.866281,16.866281,17.027625,17.027625,17.027625,16.482562,16.482562,16.848843,16.848843,16.848843,16.721297,
812.5619,16.628281,16.541092,16.76974,16.76974,16.389791,16.389791,16.779582,16.779582,16.779582,16.743384,16.743384,16.743384,17.467082,17.467082,17.467082,16.241771,16.241771,16.241771,16.713801,16.851979,16.851979,17.159531,17.159531,17.064168,17.064168,17.064168,16.837188,16.837188,17.17599,17.17599,17.17599,16.723644,16.723644,16.934219,16.934219,16.934219,16.815781,
812.8435,16.734535,16.624681,16.75,16.75,16.456991,16.456991,16.784638,16.784638,16.784638,17.035276,17.035276,17.035276,17.507414,17.507414,17.507414,16.316526,16.316526,16.316526,16.824259,16.859535,16.859535,17.148198,17.148198,16.882733,16.882733,16.882733,16.777543,16.777543,17.050422,17.050422,17.050422,17.070552,17.070552,16.780931,16.780931,16.780931,16.69862,
813.1250,16.800489,16.372665,16.810053,16.810053,16.509564,16.509564,16.471197,16.471197,16.471197,16.889568,16.889568,16.889568,17.240436,17.240436,17.240436,16.459075,16.459075,16.459075,16.747665,16.949511,16.949511,16.983207,16.983207,16.939835,16.939835,16.939835,16.838968,16.838968,16.814947,16.814947,16.814947,17.127447,17.127447,16.564947,16.564947,16.564947,16.358207,
