,Live Spectrum 26-10-2023 13:19:37,,Live Spectrum 26-10-2023 13:20:38,,Live Spectrum 26-10-2023 13:20:38,,Live Spectrum 26-10-2023 13:20:43,,Live Spectrum 26-10-2023 13:20:45,,Live Spectrum 26-10-2023 13:20:46,,Live Spectrum 26-10-2023 13:21:03,,Live Spectrum 26-10-2023 13:21:04,,Live Spectrum 26-10-2023 13:21:05,
Wavelength [nm],Intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,
706.7208,17.351211,705.8501,18.344303,705.8501,18.447262,705.8501,17.453401,705.8501,18.093197,705.8501,17.96875,705.8501,18.462058,705.8501,17.265901,705.8501,17.925221,
707.0031,17.294654,706.1317,17.880037,706.1317,18.688734,706.1317,17.551244,706.1317,17.952508,706.1317,18.161236,706.1317,18.327508,706.1317,17.803711,706.1317,17.992496,
707.2853,17.372535,706.4133,17.678415,706.4133,18.852835,706.4133,17.535683,706.4133,18.20567,706.4133,18.026598,706.4133,18.553853,706.4133,17.60683,706.4133,18.107268,
707.5676,17.431866,706.6948,17.891486,706.6948,18.378391,706.6948,17.296014,706.6948,18.64206,706.6948,17.921588,706.6948,18.541475,706.6948,17.588637,706.6948,18.412511,
707.8499,17.448773,706.9764,18.472141,706.9764,17.975741,706.9764,16.96995,706.9764,18.591455,706.9764,17.855332,706.9764,18.327577,706.9764,17.771964,706.9764,18.417832,
708.1321,17.397841,707.2579,18.048542,707.2579,18.47624,707.2579,17.327547,707.2579,18.314678,707.2579,18.165918,707.2579,18.454725,707.2579,18.481619,707.2579,18.232775,
708.4144,17.342349,707.5395,18.099103,707.5395,18.576787,707.5395,17.413393,707.5395,18.129467,707.5395,18.298213,707.5395,18.451787,707.5395,18.36697,707.5395,18.235713,
708.6967,17.284187,707.8211,18.273412,707.8211,18.421905,707.8211,17.59371,707.8211,18.140615,707.8211,18.078175,707.8211,18.414068,707.8211,18.257818,707.8211,18.320297,
708.9790,17.254313,708.1026,18.084903,708.1026,18.283961,708.1026,17.747289,708.1026,18.474886,708.1026,17.908961,708.1026,18.42901,708.1026,18.454838,708.1026,18.093393,
709.2612,17.391153,708.3842,18,708.3842,18.051205,708.3842,17.64872,708.3842,18.527485,708.3842,17.786647,708.3842,18.349147,708.3842,18.442897,708.3842,18,
709.5435,17.408602,708.6658,17.850072,708.6658,17.904495,708.6658,17.486658,708.6658,18.264398,708.6658,17.685745,708.6658,18.119735,708.6658,18.363413,708.6658,17.87149,
709.8258,17.392503,708.9473,17.594502,708.9473,17.792001,708.9473,17.188503,708.9473,18.031751,708.9473,17.365753,708.9473,17.782253,708.9473,17.845756,708.9473,18.102997,
710.1080,17.374492,709.2289,17.520083,709.2289,17.66967,709.2289,16.821509,709.2289,18.04908,709.2289,17.058089,709.2289,17.455424,709.2289,17.252346,709.2289,18.430743,
710.3903,17.364249,709.5104,17.647751,709.5104,18.149254,709.5104,16.590416,709.5104,18.385002,709.5104,17.085251,709.5104,17.207832,709.5104,17.159584,709.5104,18.5895,
710.6726,17.349778,709.7920,17.79376,709.7920,18.637522,709.7920,16.681269,709.7920,18.618757,709.7920,17.531299,709.7920,17.387534,709.7920,17.350017,709.7920,18.606248,
710.9549,17.371441,710.0736,18.042734,710.0736,18.551016,710.0736,17.233487,710.0736,18.620071,710.0736,17.763161,710.0736,17.634858,710.0736,17.618395,710.0736,18.449034,
711.2371,17.422838,710.3551,18.152644,710.3551,18.075119,710.3551,17.893631,710.3551,18.454326,710.3551,17.523436,710.3551,17.565504,710.3551,17.854568,710.3551,18.134614,
711.5194,17.387406,710.6367,17.957321,710.6367,17.795732,710.6367,18.089178,710.6367,18.192839,710.6367,17.243143,710.6367,17.46875,710.6367,17.954268,710.6367,18.052589,
711.8017,17.327562,710.9182,17.828609,710.9182,18.071216,710.9182,17.757393,710.9182,17.836971,710.9182,17.397888,710.9182,17.581515,710.9182,17.807658,710.9182,18.350529,
712.0840,17.324907,711.1998,17.751038,711.1998,18.668242,711.1998,17.57726,711.1998,17.485932,711.1998,17.841328,711.1998,17.780212,711.1998,17.517182,711.1998,18.593404,
712.3662,17.359778,711.4814,17.685843,711.4814,19.044389,711.4814,17.863398,711.4814,17.373343,711.4814,18.077296,711.4814,17.75663,711.4814,17.212241,711.4814,18.477037,
712.6485,17.366933,711.7629,17.874311,711.7629,18.782627,711.7629,17.952331,711.7629,17.575953,711.7629,17.938189,711.7629,17.568432,711.7629,17.215095,711.7629,18.439777,
712.9308,17.347591,712.0445,17.91412,712.0445,18.203914,712.0445,17.794739,712.0445,17.794739,712.0445,17.75,712.0445,17.567445,712.0445,17.316098,712.0445,18.620728,
713.2130,17.327485,712.3260,17.667399,712.3260,17.911825,712.3260,17.863851,712.3260,17.889526,712.3260,17.775675,712.3260,17.630575,712.3260,17.297465,712.3260,18.746114,
713.4953,17.318997,712.6076,17.715628,712.6076,18.179694,712.6076,18.04719,712.6076,17.939061,712.6076,17.8125,712.6076,17.544999,712.6076,17.71938,712.6076,18.935939,
713.7776,17.334123,712.8892,18.090879,712.8892,18.690868,712.8892,18.195671,712.8892,17.820671,712.8892,17.858657,712.8892,17.64184,712.8892,18.097118,712.8892,18.904317,
714.0599,17.33951,713.1707,18.449819,713.1707,18.673753,713.1707,18.232497,713.1707,17.890174,713.1707,17.981069,713.1707,18.100885,713.1707,17.97108,713.1707,18.447868,
714.3421,17.342191,713.4523,18.459522,713.4523,18.387794,713.4523,18.508209,713.4523,18.114244,713.4523,18.134228,713.4523,18.314028,713.4523,17.471297,713.4523,17.959012,
714.6244,17.333082,713.7339,18.187662,713.7339,18.132162,713.7339,18.886882,713.7339,18.137044,713.7339,18.290853,713.7339,17.894531,713.7339,17.08903,713.7339,17.961426,
714.9067,17.306738,714.0154,17.798725,714.0154,18.317314,714.0154,18.730742,714.0154,17.744294,714.0154,18.267698,714.0154,17.634852,714.0154,17.233193,714.0154,18.353379,
715.1889,17.327418,714.2970,17.539569,714.2970,18.504264,714.2970,17.816555,714.2970,16.899958,714.2970,18.139611,714.2970,18.173098,714.2970,17.893875,714.2970,18.852069,
715.4712,17.33636,714.5785,17.57018,714.5785,18.274631,714.5785,18.0384,714.5785,17.060909,714.5785,18.06303,714.5785,17.821241,714.5785,17.626061,714.5785,18.85196,
715.7535,17.345607,714.8601,17.657128,714.8601,18.076584,714.8601,18.071747,714.8601,17.393044,714.8601,17.93354,714.8601,17.698502,714.8601,17.409332,714.8601,18.809418,
716.0358,17.360243,715.1417,17.900622,715.1417,18.163433,715.1417,17.723601,715.1417,17.63296,715.1417,17.806095,715.1417,17.830939,715.1417,17.338122,715.1417,18.874223,
716.3180,17.32981,715.4232,17.988459,715.4232,18.289418,715.4232,17.494229,715.4232,17.917791,715.4232,17.763938,715.4232,17.740856,715.4232,17.483665,715.4232,18.732688,
716.6003,17.285664,715.7048,17.963186,715.7048,18.156677,715.7048,17.566356,715.7048,17.989299,715.7048,17.728597,715.7048,17.613872,715.7048,17.697774,715.7048,18.610016,
716.8826,17.27547,715.9863,18.044192,715.9863,17.950442,715.9863,18.134585,715.9863,18.089245,715.9863,17.946511,715.9863,17.94258,715.9863,17.754505,715.9863,18.365989,
717.1648,17.279231,716.2679,17.800375,716.2679,17.722125,716.2679,18.547,716.2679,18.027625,716.2679,18.031,716.2679,18.378625,716.2679,17.847125,716.2679,18.355125,
717.4471,17.263555,716.5495,18.162742,716.5495,18.190746,716.5495,18.418023,716.5495,17.797481,716.5495,18.237015,716.5495,18.608769,716.5495,18.318992,716.5495,18.607557,
717.7294,17.275732,716.8310,18.205655,716.8310,18.229226,716.8310,18.221191,716.8310,17.950595,716.8310,18.114524,716.8310,18.453036,716.8310,18.359286,716.8310,18.132502,
718.0117,17.256582,717.1126,18.054527,717.1126,18.333784,717.1126,17.88233,717.1126,18.091757,717.1126,17.998007,717.1126,18.285237,717.1126,18.177534,717.1126,17.535237,
718.2939,17.269092,717.3942,17.926547,717.3942,18.177916,717.3942,17.521666,717.3942,18.058392,717.3942,17.966012,717.3942,18.346488,717.3942,18.024404,717.3942,17.623872,
718.5762,17.323962,717.6757,17.686007,717.6757,17.968003,717.6757,17.313993,717.6757,17.963523,717.6757,17.906997,717.6757,18.39953,717.6757,17.87052,717.6757,18.284237,
718.8585,17.333204,717.9573,17.625503,717.9573,17.938128,717.9573,17.376005,717.9573,17.75,717.9573,17.937123,717.9573,18.124497,717.9573,17.68662,717.9573,18.405747,
719.1408,17.391304,718.2388,17.748025,718.2388,18.091282,718.2388,17.621051,718.2388,17.75,718.2388,17.845231,718.2388,18.001975,718.2388,17.472206,718.2388,18.283225,
719.4230,17.437142,718.5204,18.141801,718.5204,18.274581,718.5204,17.474307,718.5204,17.719861,718.5204,18.084858,718.5204,18,718.5204,17.589304,718.5204,17.829172,
719.7053,17.392715,718.8020,17.53628,718.8020,18.517429,718.8020,17.084959,718.8020,17.571138,718.8020,17.680437,718.8020,18.885671,718.8020,17.564228,718.8020,18.196291,
719.9876,17.370645,719.0835,17.789078,719.0835,18.473434,719.0835,17.149223,719.0835,17.504684,719.0835,17.945328,719.0835,18.850777,719.0835,17.909393,719.0835,18.536736,
720.2698,17.293291,719.3651,18.208627,719.3651,18.46875,719.3651,17.410903,719.3651,17.330231,719.3651,18.110224,719.3651,18.13638,719.3651,17.796026,719.3651,18.732269,
720.5521,17.327167,719.6466,18.526834,719.6466,18.496433,719.6466,17.797384,719.6466,17.367867,719.6466,18.014266,719.6466,17.8964,719.6466,17.504416,719.6466,18.473166,
720.8344,17.257671,719.9282,18.481279,719.9282,18.770737,719.9282,18.006192,719.9282,17.456221,719.9282,17.593895,719.9282,17.739632,719.9282,17.279234,719.9282,18.275058,
721.1167,17.179848,720.2098,18.46875,720.2098,18.944828,720.2098,18.242974,720.2098,17.574612,720.2098,17.451853,720.2098,17.771681,720.2098,17.620517,720.2098,18.25,
721.3989,17.192904,720.4913,18.649763,720.4913,18.96875,720.4913,17.996801,720.4913,17.878199,720.4913,17.566795,720.4913,17.884686,720.4913,17.790936,720.4913,18.379295,
721.6812,17.237733,720.7729,18.788516,720.7729,19.145529,720.7729,17.81123,720.7729,17.836484,720.7729,17.947307,720.7729,18.03252,720.7729,17.610467,720.7729,18.608283,
721.9635,17.288788,721.0545,18.492039,721.0545,18.620531,721.0545,17.929155,721.0545,18.280866,721.0545,17.932647,721.0545,17.865293,721.0545,17.463897,721.0545,18.631599,
722.2457,17.27673,721.3360,18.502447,721.3360,18.444701,721.3360,17.872553,721.3360,18.478398,721.3360,18.050545,721.3360,17.644156,721.3360,17.245106,721.3360,18.504754,
722.5280,17.293689,721.6176,18.296758,721.6176,18.156109,721.6176,17.703055,721.6176,18.781391,721.6176,18.117199,721.6176,17.968938,721.6176,17.140602,721.6176,18.421852,
722.8103,17.389563,721.8991,17.990241,721.8991,17.993947,721.8991,17.65625,721.8991,18.806447,721.8991,18.216404,721.8991,18.230855,721.8991,17.102149,721.8991,18.223443,
723.0926,17.291295,722.1807,17.505674,722.1807,18.080021,722.1807,17.522725,722.1807,18.78125,722.1807,18.272254,722.1807,18.236742,722.1807,17.494326,722.1807,18.200758,
723.3748,17.290317,722.4623,17.257113,722.4623,18.211637,722.4623,17.555387,722.4623,18.716272,722.4623,18.172954,722.4623,17.872202,722.4623,17.764546,722.4623,18.153772,
723.6571,17.323632,722.7438,17.21875,722.7438,18.271066,722.7438,17.467355,722.7438,18.561105,722.7438,17.893275,722.7438,17.760882,722.7438,17.875698,722.7438,17.935407,
723.9394,17.316033,723.0254,17.423492,723.0254,18.342673,723.0254,17.426724,723.0254,18.540948,723.0254,17.678879,723.0254,18.088363,723.0254,18.110992,723.0254,17.884698,
724.2217,17.35062,723.3069,17.789745,723.3069,18.792569,723.3069,17.894838,723.3069,18.661921,723.3069,17.585232,723.3069,18.627801,723.3069,17.741528,723.3069,18.005671,
724.5039,17.365956,723.5885,17.898908,723.5885,18.915474,723.5885,18.040474,723.5885,18.545086,723.5885,17.697572,723.5885,18.766566,723.5885,17.545934,723.5885,18.043204,
724.7862,17.32486,723.8701,17.744035,723.8701,18.750203,723.8701,17.762947,723.8701,18.212988,723.8701,17.893506,723.8701,18.774878,723.8701,17.59375,723.8701,18.03125,
725.0685,17.292193,724.1516,17.692499,724.1516,18.578753,724.1516,17.661249,724.1516,18.026251,724.1516,18.004999,724.1516,18.740002,724.1516,17.738745,724.1516,17.995001,
725.3507,17.223929,724.4332,17.788915,724.4332,18.412294,724.4332,17.652418,724.4332,18.087706,724.4332,17.996168,724.4332,18.582253,724.4332,17.84375,724.4332,18.003832,
725.6330,17.231638,724.7148,17.877669,724.7148,18.479428,724.7148,17.675879,724.7148,18.17321,724.7148,17.95179,724.7148,18.5,724.7148,17.945508,724.7148,18.200847,
725.9153,17.280465,724.9963,17.85711,724.9963,18.67565,724.9963,17.833409,724.9963,18.23664,724.9963,17.675421,724.9963,18.4181,724.9963,17.96573,724.9963,18.39289,
726.1976,17.322108,725.2779,17.780896,725.2779,18.797406,725.2779,17.921698,725.2779,18.265448,725.2779,17.484906,725.2779,18.422759,725.2779,17.811439,725.2779,18.469104,
726.4798,17.29388,725.5594,17.58252,725.5594,18.996005,725.5594,17.540838,725.5594,18.189098,725.5594,17.683505,725.5594,18.165039,725.5594,18.099387,725.5594,18.271618,
726.7621,17.254571,725.8410,17.552759,725.8410,19.024392,725.8410,17.361362,725.8410,18.28616,725.8410,17.799797,725.8410,17.753897,725.8410,18.5,725.8410,18.016599,
727.0444,17.239373,726.1226,17.887686,726.1226,18.691986,726.1226,17.706374,726.1226,18.482828,726.1226,17.848546,726.1226,17.631188,726.1226,18.485922,726.1226,18.028156,
727.3266,17.28671,726.4041,18.080243,726.4041,18.495764,726.4041,17.830243,726.4041,18.472986,726.4041,18.090311,726.4041,17.670555,726.4041,18.320175,726.4041,18.02198,
727.6089,17.248215,726.6857,17.920188,726.6857,18.595937,726.6857,17.696063,726.6857,18.295188,726.6857,18.030064,726.6857,18.110061,726.6857,18.021501,726.6857,18.059312,
727.8912,17.20663,726.9672,17.71875,726.9672,18.67513,726.9672,17.457031,726.9672,17.982422,726.9672,17.545573,726.9672,18.617838,726.9672,17.837891,726.9672,18.17513,
728.1735,17.272008,727.2488,17.765966,727.2488,18.585427,727.2488,17.379162,727.2488,17.765284,727.2488,17.458308,727.2488,18.714588,727.2488,17.78125,727.2488,18.15625,
728.4557,17.344245,727.5304,17.967387,727.5304,18.378832,727.5304,17.572377,727.5304,17.66502,727.5304,17.952316,727.5304,18.566332,727.5304,17.859928,727.5304,18.111291,
728.7380,17.363636,727.8119,17.963275,727.8119,17.994525,727.8119,17.919274,727.8119,17.571613,727.8119,18.227081,727.8119,18.267444,727.8119,17.903903,727.8119,17.871089,
729.0203,17.352832,728.0935,17.642535,728.0935,17.59285,728.0935,18.074416,728.0935,17.519334,728.0935,17.930981,728.0935,18.070818,728.0935,17.7491,728.0935,17.643435,
729.3026,17.345335,728.3751,17.855884,728.3751,17.770946,728.3751,17.911402,728.3751,17.663232,728.3751,17.570228,728.3751,18.237866,728.3751,17.841174,728.3751,17.90808,
729.5848,17.340358,728.6566,17.695487,728.6566,18.013248,728.6566,17.736245,728.6566,17.822008,728.6566,17.438007,728.6566,18.308253,728.6566,17.888248,728.6566,18.143002,
729.8671,17.343391,728.9382,17.423142,728.9382,17.926521,728.9382,17.557434,728.9382,18.016892,728.9382,17.619087,728.9382,18.349663,728.9382,17.733955,728.9382,18.179054,
730.1494,17.344283,729.2197,17.626597,729.2197,17.788823,729.2197,17.406569,729.2197,18.086177,729.2197,17.600684,729.2197,18.304927,729.2197,17.398038,729.2197,18.148358,
730.4316,17.279568,729.5013,18.115772,729.5013,17.806838,729.5013,17.485319,729.5013,18.134228,729.5013,17.270343,729.5013,18.345637,729.5013,17.332635,729.5013,18.213088,
730.7139,17.174702,729.7829,18.126382,729.7829,18.154868,729.7829,17.451082,729.7829,18.021755,729.7829,16.983714,729.7829,18.297536,729.7829,17.520373,729.7829,18.486418,
730.9962,17.1261,730.0644,17.77515,730.0644,18.443672,730.0644,17.425085,730.0644,17.812571,730.0644,16.8999,730.0644,18.400078,730.0644,17.531321,730.0644,18.381314,
731.2785,17.178842,730.3460,17.33545,730.3460,18.638996,730.3460,17.125,730.3460,17.619467,730.3460,17.261393,730.3460,18.079426,730.3460,17.338217,730.3460,18.17334,
731.5607,17.245739,730.6275,17.790883,730.6275,18.255488,730.6275,17.109543,730.6275,17.869848,730.6275,17.348566,730.6275,17.823477,730.6275,17.650426,730.6275,18.234543,
731.8430,17.248892,730.9091,18.174689,730.9091,18.152659,730.9091,17.081958,730.9091,17.811481,730.9091,17.554299,730.9091,17.599378,730.9091,17.992818,730.9091,18.16547,
732.1253,17.257148,731.1907,18.240559,731.1907,18.385744,731.1907,17.423829,731.1907,17.563963,731.1907,17.711915,731.1907,17.808431,731.1907,18.324707,731.1907,18.222819,
732.4075,17.247977,731.4722,17.96169,731.4722,18.913833,731.4722,17.74647,731.4722,17.15625,731.4722,17.864409,731.4722,17.795371,731.4722,18.416841,731.4722,18.25353,
732.6898,17.240593,731.7538,17.891284,731.7538,19.200791,731.7538,17.670858,731.7538,17.183189,731.7538,17.760297,731.7538,17.885297,731.7538,18.476054,731.7538,18.293223,
732.9721,17.261607,732.0353,17.764749,732.0353,18.999295,732.0353,17.191711,732.0353,17.462081,732.0353,17.533003,732.0353,17.680126,732.0353,18.227877,732.0353,18.401334,
733.2544,17.272126,732.3169,17.945199,732.3169,18.596128,732.3169,16.940443,732.3169,17.744226,732.3169,17.193274,732.3169,17.5899,732.3169,17.953352,732.3169,18.359148,
733.5366,17.322341,732.5985,18.04578,732.5985,18.16043,732.5985,17.923566,732.5985,17.654857,732.5985,17.282643,732.5985,17.54797,732.5985,17.693669,732.5985,18.586783,
733.8189,17.361822,732.8800,17.683181,732.8800,18.257774,732.8800,17.618089,732.8800,17.624136,732.8800,17.320274,732.8800,17.901067,732.8800,17.146748,732.8800,18.432317,
734.1012,17.42324,733.1616,17.536964,733.1616,18.53125,733.1616,17.372983,733.1616,17.590389,733.1616,17.597784,733.1616,17.715725,733.1616,16.813508,733.1616,18.248319,
734.3835,17.45869,733.4432,18.059276,733.4432,18.53125,733.4432,17.188638,733.4432,17.283147,733.4432,17.966474,733.4432,17.439207,733.4432,16.905681,733.4432,18.094698,
734.6657,17.374822,733.7247,18.459474,733.7247,18.409104,733.7247,17.401255,733.7247,17.372859,733.7247,18.304651,733.7247,17.559646,733.7247,17.669662,733.7247,17.879995,
734.9480,17.293425,734.0063,18.288663,734.0063,18.226163,734.0063,17.526308,734.0063,17.405014,734.0063,18.462572,734.0063,18.042732,734.0063,18.28779,734.0063,17.935029,
735.2303,17.266423,734.2878,18.074789,734.2878,18.041784,734.2878,17.501756,734.2878,17.435744,734.2878,18.527739,734.2878,18.121489,734.2878,18.725422,734.2878,17.996489,
735.5125,17.27194,734.5694,18.033524,734.5694,17.944321,734.5694,17.471024,734.5694,17.4375,734.5694,18.29944,734.5694,17.661381,734.5694,18.634095,734.5694,18.260786,
735.7948,17.249292,734.8510,18.23047,734.8510,18.16518,734.8510,18.151789,734.8510,17.4375,734.8510,18.05357,734.8510,17.283481,734.8510,18.141181,734.8510,17.825891,
736.0771,17.201412,735.1325,18.166163,735.1325,18.047772,735.1325,18.21875,735.1325,17.409554,735.1325,18.254815,735.1325,17.725075,735.1325,17.926076,735.1325,17.809196,
736.3594,17.149486,735.4141,18.15625,735.4141,17.756918,735.4141,18.163884,735.4141,17.515983,735.4141,18.144084,735.4141,18.137881,735.4141,17.631918,735.4141,17.894799,
736.6416,17.162754,735.6956,18.263941,735.6956,17.611059,735.6956,18.048559,735.6956,17.638941,735.6956,17.667315,735.6956,18.052887,735.6956,17.620673,735.6956,17.960095,
736.9239,17.186254,735.9772,18.334078,735.9772,17.646578,735.9772,17.661453,735.9772,17.946805,735.9772,17.540922,735.9772,17.767109,735.9772,17.49293,735.9772,17.757437,
737.2062,17.259677,736.2588,18.421472,736.2588,17.682157,736.2588,17.412398,736.2588,18.155445,736.2588,17.712602,736.2588,17.537398,736.2588,17.235583,736.2588,17.874195,
737.4884,17.313543,736.5403,18.361292,736.5403,17.763708,736.5403,17.375,736.5403,18.111292,736.5403,17.877014,736.5403,17.652417,736.5403,17.365319,736.5403,17.982458,
737.7707,17.287061,736.8219,18.31885,736.8219,17.80615,736.8219,17.3501,736.8219,18.04395,736.8219,17.78175,736.8219,17.7373,736.8219,17.77975,736.8219,18.1992,
738.0530,17.305812,737.1035,18.044108,737.1035,17.983295,737.1035,17.612142,737.1035,18.470436,737.1035,17.725601,737.1035,17.579205,737.1035,17.191821,737.1035,17.981608,
738.3353,17.326475,737.3850,17.538542,737.3850,17.840047,737.3850,17.424595,737.3850,18.522049,737.3850,17.909953,737.3850,17.55515,737.3850,16.904398,737.3850,17.90625,
738.6175,17.310049,737.6666,17.0786,737.6666,17.500407,737.6666,17.133118,737.6666,18.617018,737.6666,18.155979,737.6666,17.539096,737.6666,16.945211,737.6666,17.953057,
738.8998,17.28462,737.9481,17.060385,737.9481,17.497885,737.9481,16.970865,737.9481,18.427163,737.9481,17.943846,737.9481,17.439615,737.9481,17.15202,737.9481,17.693846,
