,Live Spectrum 26-10-2023 13:39:50,Live Spectrum 26-10-2023 13:39:52,Live Spectrum 26-10-2023 13:39:52,Live Spectrum 26-10-2023 13:39:53,Live Spectrum 26-10-2023 13:39:54,Live Spectrum 26-10-2023 13:39:54,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:58,Live Spectrum 26-10-2023 13:39:58,Live Spectrum 26-10-2023 13:39:58,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
677.4124,17.690939,18.221947,18.024855,17.70029,17.356057,18.42471,17.9375,17.9375,18.168557,18.168557,18.168557,17.396658,17.396658,17.396658,17.787403,17.787403,17.787403,18.256153,18.256153,18.256153,17.465553,17.465553,19.178149,
677.6940,17.363451,18.15625,18.14769,17.565896,17.676765,18.644701,17.971739,17.971739,18.386549,18.386549,18.386549,17.619429,17.619429,17.619429,17.952038,17.952038,17.952038,18.412228,18.412228,18.412228,17.608288,17.608288,19.087772,
677.9756,17.374311,18.078556,18.086153,17.921789,18.116886,18.476864,18.0625,18.0625,18.5,18.5,18.5,17.640884,17.640884,17.640884,18.164019,18.164019,18.164019,18.601519,18.601519,18.601519,17.828039,17.828039,18.867403,
678.2571,17.798859,17.82979,17.919891,18.038549,18.29521,18.2776,18.03458,18.03458,18.51396,18.51396,18.51396,17.444161,17.444161,17.444161,18.2224,18.2224,18.2224,18.6599,18.6599,18.6599,17.930839,17.930839,18.673221,
678.5387,17.937794,17.812206,17.743809,18.367927,18.306603,18.273884,17.918926,17.918926,18.581074,18.581074,18.581074,17.268574,17.268574,17.268574,18.331368,18.331368,18.331368,18.73172,18.73172,18.73172,18.125,18.125,18.381485,
678.8202,17.774676,18.002341,17.767381,18.756574,18.18867,18.71758,17.84375,17.84375,18.677864,18.677864,18.677864,17.37617,17.37617,17.37617,18.286653,18.286653,18.286653,18.493426,18.493426,18.493426,18.200648,18.200648,18.259636,
679.1018,17.630681,18.377129,18.036931,18.951349,18.34375,18.493254,17.89453,17.89453,18.808948,18.808948,18.808948,17.563565,17.563565,17.563565,18.3125,18.3125,18.3125,18.303267,18.303267,18.303267,18.571733,18.571733,18.15625,
679.3834,17.889712,18.723189,18.238509,19.012099,18.374392,18.09758,18.160689,18.160689,18.934278,18.934278,18.934278,17.838095,17.838095,17.838095,18.358462,18.358462,18.358462,18.272981,18.272981,18.272981,18.686283,18.686283,18.221363,
679.6649,18.173077,18.589103,18.153205,18.841506,18.58766,18.11891,17.950481,17.950481,18.654006,18.654006,18.654006,18.416987,18.416987,18.416987,18.68141,18.68141,18.68141,18.44359,18.44359,18.44359,19.064103,19.064103,18.663141,
679.9465,17.734177,19.140823,18.115958,18.497344,18.547073,18.035375,17.78125,17.78125,18.34375,18.34375,18.34375,17.966885,17.966885,17.966885,18.638562,18.638562,18.638562,18.504521,18.504521,18.504521,18.470615,18.470615,18.428458,
680.2280,17.540111,19.305354,17.989663,18.061023,18.75,17.684546,17.793064,17.793064,18.354087,18.354087,18.354087,18.354087,18.354087,18.354087,18.811023,18.811023,18.811023,18.555116,18.555116,18.555116,18.099657,18.099657,18.311023,
680.5096,17.729854,18.525004,17.787496,18.03125,18.745142,17.626388,18.043742,18.043742,18.573604,18.573604,18.573604,18.558336,18.558336,18.558336,18.779168,18.779168,18.779168,18.404168,18.404168,18.404168,18.227078,18.227078,18.281944,
680.7912,18.217343,18.250791,18.061709,18.03125,18.531865,17.687324,18.592168,18.592168,19.061093,19.061093,19.061093,18.375527,18.375527,18.375527,18.687764,18.687764,18.687764,18.312764,18.312764,18.312764,18.592695,18.592695,18.312412,
681.0727,18.340274,18.584192,18.244786,18.243918,18.409726,17.900168,18.624131,18.624131,19.123262,19.123262,19.123262,18.071189,18.071189,18.071189,18.717881,18.717881,18.717881,18.494786,18.494786,18.494786,18.745655,18.745655,18.221357,
681.3543,18.106943,18.830557,18.309202,18.368404,18.169443,18.291062,18.388193,18.388193,18.769789,18.769789,18.769789,17.825693,17.825693,17.825693,18.570745,18.570745,18.570745,18.796009,18.796009,18.796009,18.690798,18.690798,18.337154,
681.6359,17.834355,18.555533,18.456608,18.173248,18.213893,18.600717,18.057962,18.057962,18.519427,18.519427,18.519427,17.956608,17.956608,17.956608,18.418392,18.418392,18.418392,19.043073,19.043073,19.043073,18.6875,18.6875,18.055533,
681.9174,18.485539,18.36299,18.30049,18.548856,18.162663,18.12022,17.834947,17.834947,18.023264,18.023264,18.023264,17.492014,17.492014,17.492014,18.686683,18.686683,18.686683,18.72598,18.72598,18.72598,18.154677,18.154677,18.339726,
682.1990,18.726095,18.125623,18.635706,18.784611,18.210782,18.0625,17.948829,17.948829,18.105079,18.105079,18.105079,17.546563,17.546563,17.546563,18.773282,18.773282,18.773282,18.578437,18.578437,18.578437,18.448206,18.448206,18.075076,
682.4805,18.617554,17.987793,18.846435,19.050903,18.21875,18.141968,17.96875,17.96875,18.204468,18.204468,18.204468,18.039306,18.039306,18.039306,19.046142,19.046142,19.046142,18.509522,18.509522,18.509522,18.84436,18.84436,18.110718,
682.7621,18.413755,18.251599,18.746432,19.119464,18.270177,18.15625,18.225886,18.225886,18.450172,18.450172,18.450172,18.382136,18.382136,18.382136,19.248031,19.248031,19.248031,18.525714,18.525714,18.525714,18.880536,18.880536,18.459276,
683.0437,18.125612,18.536949,18.369607,18.92549,18.381005,18.330821,18.505699,18.505699,18.475061,18.475061,18.475061,19.085908,19.085908,19.085908,19.256311,19.256311,19.256311,18.606066,18.606066,18.606066,18.575735,18.575735,18.805577,
683.3252,18.0625,18.73874,17.967106,18.560856,18.430415,18.447495,18.5625,18.5625,18.082111,18.082111,18.082111,19.056681,19.056681,19.056681,19.056681,19.056681,19.056681,18.48001,18.48001,18.48001,18.306681,18.306681,18.585021,
683.6068,18.132676,18.477154,17.99196,18.445358,18.601244,18.35179,18.375364,18.375364,18.343022,18.343022,18.343022,18.695904,18.695904,18.695904,18.625728,18.625728,18.625728,18.180188,18.180188,18.180188,18.25,18.25,18.593568,
683.8883,18.35983,18.035701,18.23483,18.4375,18.67887,18.3125,18.24464,18.24464,18.921149,18.921149,18.921149,18.344931,18.344931,18.344931,18.45476,18.45476,18.45476,17.93541,17.93541,17.93541,18.34048,18.34048,18.896439,
684.1699,17.825732,17.578517,17.700732,18.371953,18.905989,18.3125,18.131355,18.131355,18.940808,18.940808,18.940808,18.271849,18.271849,18.271849,18.655989,18.655989,18.655989,18.224582,18.224582,18.224582,18.331302,18.331302,19.021849,
684.4515,18.04731,17.75368,17.75368,18.259435,18.978921,18.291421,17.946199,17.946199,18.959315,18.959315,18.959315,18.449879,18.449879,18.449879,18.960787,18.960787,18.960787,18.269607,18.269607,18.269607,18.122792,18.122792,19.052329,
684.7330,18.484345,18.089035,18.454605,18.299988,18.664108,18.524964,17.814072,17.814072,18.939072,18.939072,18.939072,18.450012,18.450012,18.450012,18.920334,18.920334,18.920334,18.056274,18.056274,18.056274,18.051559,18.051559,18.757858,
685.0146,18.339715,18.226582,18.769541,18.539162,18.285047,18.675791,17.996203,17.996203,18.769462,18.769462,18.769462,18.386709,18.386709,18.386709,18.706962,18.706962,18.706962,18.046915,18.046915,18.046915,18.336076,18.336076,18.378797,
685.2962,17.755702,18.268774,18.574738,18.806441,18.306441,18.593631,18.425382,18.425382,18.574857,18.574857,18.574857,18.243583,18.243583,18.243583,18.456035,18.456035,18.456035,18.243941,18.243941,18.243941,18.668965,18.668965,18.00594,
685.5777,17.666832,18.317265,18.275433,18.816213,18.874444,18.369183,18.805075,18.805075,18.337933,18.337933,18.337933,18.516399,18.516399,18.516399,18.523825,18.523825,18.523825,18.505817,18.505817,18.505817,18.619183,18.619183,18.023825,
685.8593,18.122857,18.274782,18.276944,18.543095,19.373928,18.525873,18.920258,18.920258,18.442897,18.442897,18.442897,18.746766,18.746766,18.746766,18.57004,18.57004,18.57004,18.780178,18.780178,18.780178,18.517242,18.517242,18.087282,
686.1408,18.490343,18.185795,18.523298,18.243179,19.401134,19.145462,18.774429,18.774429,18.756821,18.756821,18.756821,18.372721,18.372721,18.372721,18.384657,18.384657,18.384657,18.873295,18.873295,18.873295,18.728981,18.728981,17.866474,
686.4224,18.750891,18.171964,18.561965,18.140714,19.123931,18.950006,18.593394,18.593394,18.765001,18.765001,18.765001,18.40821,18.40821,18.40821,18.328392,18.328392,18.328392,18.796608,18.796608,18.796608,18.717681,18.717681,18.347314,
686.7040,18.81654,18.351967,18.737879,18.320717,18.877694,18.481008,18.366783,18.366783,18.671202,18.671202,18.671202,18.914467,18.914467,18.914467,18.419855,18.419855,18.419855,18.630387,18.630387,18.630387,18.576105,18.576105,18.774379,
686.9855,18.61942,18.64477,19.173151,18.61352,18.82669,18.732781,18.08817,18.08817,18.71588,18.71588,18.71588,19.12213,19.12213,19.12213,18.681601,18.681601,18.681601,18.55676,18.55676,18.55676,18.823661,18.823661,18.61926,
687.2671,18.607436,18.834968,19.222884,18.669423,18.84375,18.977789,18.103045,18.103045,18.776859,18.776859,18.776859,19.15625,19.15625,19.15625,18.897211,18.897211,18.897211,18.826443,18.826443,18.826443,19.07593,19.07593,18.794936,
687.5486,18.82602,18.90625,18.745751,18.397791,18.7804,18.94256,18.38261,18.38261,18.87585,18.87585,18.87585,18.953531,18.953531,18.953531,18.85642,18.85642,18.85642,19.13176,19.13176,19.13176,18.97972,18.97972,18.95017,
687.8302,18.997057,18.918161,18.19787,18.07287,18.782791,18.8125,18.61463,18.61463,18.933016,18.933016,18.933016,18.57287,18.57287,18.57287,18.875,18.875,18.875,19.068386,19.068386,19.068386,18.717209,18.717209,18.897282,
688.1118,18.94875,18.837115,18.274423,18.149423,18.9375,18.779038,18.638462,18.638462,18.763462,18.763462,18.763462,18.4375,18.4375,18.4375,18.897308,18.897308,18.897308,18.875,18.875,18.875,18.573654,18.573654,18.892788,
688.3933,18.656308,18.552277,18.781018,18.593634,18.999884,18.749942,18.32313,18.32313,18.44813,18.44813,18.44813,18.531076,18.531076,18.531076,19.010281,19.010281,19.010281,18.978973,18.978973,18.978973,18.635339,18.635339,19.156134,
688.6749,18.805869,18.266616,18.944474,18.824809,18.922523,18.764291,18.084108,18.084108,18.38266,18.38266,18.38266,18.670541,18.670541,18.670541,19.117683,19.117683,19.117683,19.177858,19.177858,19.177858,18.747675,18.747675,19.300534,
688.9565,19.245701,18.067088,18.865534,19.053613,18.486524,18.638476,18.0625,18.0625,18.794436,18.794436,18.794436,18.473628,18.473628,18.473628,19.075686,19.075686,19.075686,19.049603,19.049603,19.049603,18.794726,18.794726,19.317088,
689.2380,19.09118,18.097605,19.205052,19.071919,18.555651,18.52868,18.151971,18.151971,18.816779,18.816779,18.816779,18.209331,18.209331,18.209331,19.220035,19.220035,19.220035,18.667378,18.667378,18.667378,18.701198,18.701198,19.136128,
689.5196,18.884106,18.478338,19.2847,19.231788,18.639763,18.424944,18.443156,18.443156,18.584644,18.584644,18.584644,18.197088,18.197088,18.197088,19.334644,19.334644,19.334644,18.373275,18.373275,18.373275,18.510831,18.510831,18.75345,
689.8011,18.779351,18.852279,19.000932,19.467818,18.707389,18.733909,18.628798,18.628798,18.682769,18.682769,18.682769,18.53125,18.53125,18.53125,19.320062,19.320062,19.320062,18.508529,18.508529,18.508529,18.297341,18.297341,18.595649,
690.0827,18.620973,18.994121,18.644491,19.859535,18.787129,18.953285,18.898518,18.898518,18.787129,18.787129,18.787129,18.484215,18.484215,18.484215,18.947085,18.947085,18.947085,18.691527,18.691527,18.691527,18.125,18.125,18.789303,
690.3643,18.43284,18.93797,18.639921,20.05737,18.80737,19.13573,19.00513,19.00513,18.766329,18.766329,18.766329,18.240209,18.240209,18.240209,18.652059,18.652059,18.652059,18.83862,18.83862,18.83862,18.08909,18.08909,19.180961,
690.6458,18.17551,18.763723,18.940726,20.03125,18.772486,19.000578,19.022486,19.022486,18.509341,18.509341,18.509341,18.040014,18.040014,18.040014,18.290591,18.290591,18.290591,18.781828,18.781828,18.781828,17.915014,17.915014,19.646909,
690.9274,17.780537,18.707133,19.209273,19.940387,18.707846,18.841576,18.961481,18.961481,18.367731,18.367731,18.367731,18.122826,18.122826,18.122826,18.319803,18.319803,18.319803,18.575577,18.575577,18.575577,18.034171,18.034171,19.690387,
691.2089,18.244223,19.073532,18.196165,19.218228,18.639442,19.04517,18.900473,18.900473,18.318277,18.318277,18.318277,18.34375,18.34375,18.34375,19.553835,19.553835,19.553835,18.483713,18.483713,18.483713,18.568798,18.568798,18.98267,
691.4905,18.183214,18.892146,18.289823,18.882675,18.779107,18.86857,18.848036,18.848036,18.379286,18.379286,18.379286,18.363039,18.363039,18.363039,19.466607,19.466607,19.466607,18.963218,18.963218,18.963218,18.969648,18.969648,18.827502,
691.7721,18.136193,19.120803,18.40625,18.563899,18.738807,18.795241,18.909048,18.909048,18.457088,18.457088,18.457088,18.654382,18.654382,18.654382,19.438899,19.438899,19.438899,19.334886,19.334886,19.334886,19.410447,19.410447,19.035447,
692.0536,18.382874,19.033875,18.408218,18.60228,18.507874,19.100968,18.964813,18.964813,18.88353,18.88353,18.88353,19.284531,19.284531,19.284531,19.46875,19.46875,19.46875,19.8125,19.8125,19.8125,19.500656,19.500656,19.123688,
692.3352,18.748971,19.155907,18.499743,18.998885,18.873971,19.436557,18.781764,18.781764,19.280135,19.280135,19.280135,19.437071,19.437071,19.437071,19.46875,19.46875,19.46875,19.8125,19.8125,19.8125,19.531164,19.531164,19.062671,
692.6167,18.689153,19.06498,18.530423,19.395505,19.483469,19.620041,18.811673,18.811673,19.250827,19.250827,19.250827,19.4375,19.4375,19.4375,19.134092,19.134092,19.134092,19.690806,19.690806,19.690806,19.409556,19.409556,18.940806,
692.8983,18.509397,19.210919,19.035874,19.376566,19.381265,19.446897,19.109338,19.109338,18.715692,18.715692,18.715692,19.229714,19.229714,19.229714,18.946897,18.946897,18.946897,19.331295,19.331295,19.331295,18.990677,18.990677,18.907816,
693.1799,18.181603,19.102969,19.0625,19.375,19.085548,19.003322,19.18289,19.18289,18.398048,18.398048,18.398048,19.334531,19.334531,19.334531,19.198007,19.198007,19.198007,19.167774,19.167774,19.167774,19.113476,19.113476,18.732579,
693.4614,18.663988,19.09375,19.034292,18.472354,18.865046,19.053373,19.328538,19.328538,18.798115,18.798115,18.798115,18.300066,18.300066,18.300066,19.077712,19.077712,19.077712,18.902381,18.902381,18.902381,19.350661,19.350661,19.508565,
693.7430,18.965992,19.066279,19.25102,18.924426,18.926164,18.787787,19.261336,19.261336,18.761336,18.761336,18.761336,18.379799,18.379799,18.379799,19.28227,19.28227,19.28227,18.820057,18.820057,18.820057,19.265115,19.265115,19.731106,
694.0246,19.13368,19.142708,19.602082,19.320832,18.857292,18.830208,18.795488,18.795488,19.070832,19.070832,19.070832,18.432986,18.432986,18.432986,19.499652,19.499652,19.499652,18.865972,18.865972,18.865972,19.089584,19.089584,19.696528,
694.3061,19.260257,19.338263,19.786259,19.244991,18.765744,19.233778,18.562739,18.562739,19.203006,19.203006,19.203006,18.85353,18.85353,18.85353,19.687261,19.687261,19.687261,18.901002,18.901002,18.901002,19.296517,19.296517,19.40148,
694.5877,19.407594,19.627688,19.585081,18.763911,18.699462,19.464113,18.404906,18.404906,19.521976,19.521976,19.521976,19.417608,19.417608,19.417608,19.693481,19.693481,19.693481,18.880981,18.880981,18.880981,19.293212,19.293212,19.419556,
694.8692,19.462037,19.834721,19.334955,18.65625,18.785648,19.254631,18.497685,18.497685,19.888193,19.888193,19.888193,19.457639,19.457639,19.457639,19.540279,19.540279,19.540279,18.997685,18.997685,18.997685,19.305787,19.305787,19.609258,
695.1508,19.611587,19.779775,19.447893,19.108567,19.050561,19.068469,18.983567,18.983567,20.016362,20.016362,20.016362,19.366082,19.366082,19.366082,19.380969,19.380969,19.380969,19.150281,19.150281,19.150281,19.074439,19.074439,19.441995,
695.4324,19.72548,19.519235,19.753842,19.665377,19.355765,19.169709,19.401918,19.401918,19.938944,19.938944,19.938944,19.297597,19.297597,19.297597,19.205291,19.205291,19.205291,19.279806,19.279806,19.279806,18.769235,18.769235,18.936546,
695.7139,20.040524,19.281064,19.642618,19.47728,18.767059,19.822147,19.83522,19.83522,18.855893,18.855893,18.855893,18.253241,18.253241,18.253241,18.753986,18.753986,18.753986,19.893549,19.893549,19.893549,18.933328,18.933328,19.049426,
695.9955,20.069767,19.283612,19.584121,19.776164,18.867552,20.084121,19.903888,19.903888,18.675328,18.675328,18.675328,18.16806,18.16806,18.16806,18.399164,18.399164,18.399164,20.168241,20.168241,20.168241,19.096112,19.096112,19.329215,
696.2770,19.947672,19.563234,19.760906,20.031434,19.302879,20.072855,19.540688,19.540688,19.136457,19.136457,19.136457,18.563234,18.563234,18.563234,18.479656,18.479656,18.479656,20.271078,20.271078,20.271078,19.145895,19.145895,19.719668,
696.5586,19.845742,19.889195,19.783242,19.800297,19.538347,20.042331,19.193475,19.193475,19.433517,19.433517,19.433517,18.667331,18.667331,18.667331,18.865042,18.865042,18.865042,20.373008,20.373008,20.373008,19.196589,19.196589,19.794322,
696.8402,19.909728,20.233348,19.691663,19.714587,19.574304,19.836794,19.229869,19.229869,19.636119,19.636119,19.636119,18.597913,18.597913,18.597913,19.439608,19.439608,19.439608,20.250685,20.250685,20.250685,19.549326,19.549326,19.555544,
697.1217,19.987473,20.318831,19.749865,19.899784,19.506331,19.849811,19.686959,19.686959,19.606412,19.606412,19.606412,18.543777,18.543777,18.543777,19.724946,19.724946,19.724946,20.100081,20.100081,20.100081,19.843615,19.843615,19.456223,
697.4033,19.981999,19.885218,20.010516,20.162013,19.558757,20.027507,19.703481,19.703481,19.711264,19.711264,19.711264,18.891279,18.891279,18.891279,19.858009,19.858009,19.858009,20.026497,20.026497,20.026497,20.014259,20.014259,19.936788,
697.6849,19.986031,19.28269,20.225374,20.246688,19.763249,20.266561,19.22019,19.22019,19.826469,19.826469,19.826469,19.380905,19.380905,19.380905,19.695564,19.695564,19.695564,20.120968,20.120968,20.120968,20.024626,20.024626,20.59231,
697.9664,20.380926,19.759977,20.314374,20.450618,19.825314,20.041886,19.631229,19.631229,19.597194,19.597194,19.597194,19.926864,19.926864,19.926864,19.731868,19.731868,19.731868,20.483742,20.483742,20.483742,19.736882,19.736882,20.562196,
698.2480,20.496933,20.121057,20.42297,20.783002,20.113975,19.829658,20.155374,20.155374,19.596379,19.596379,19.596379,20.044027,20.044027,20.044027,20.048408,20.048408,20.048408,20.655374,20.655374,20.655374,19.816443,19.816443,20.3125,
698.5295,20.266123,20.01015,20.545382,20.90625,20.543391,20.073646,20.124005,20.124005,20.083796,20.083796,20.083796,19.889132,19.889132,19.889132,20.262141,20.262141,20.262141,20.578623,20.578623,20.578623,20.229896,20.229896,20.236864,
698.8111,20.336471,20.273971,20.579338,20.790956,20.468897,20.175515,20.012132,20.012132,20.478309,20.478309,20.478309,20.124853,20.124853,20.124853,20.331765,20.331765,20.331765,20.375147,20.375147,20.375147,20.245294,20.245294,19.91125,
699.0927,20.519685,20.073657,20.480315,20.368604,20.030841,20.07021,19.583499,19.583499,20.589895,20.589895,20.589895,20.384842,20.384842,20.384842,20.240158,20.240158,20.240158,20.060368,20.060368,20.060368,20.107447,20.107447,19.666092,
699.3742,20.663953,19.947186,20.323063,20.064922,19.866859,20.025969,19.120157,19.120157,20.637984,20.637984,20.637984,20.424516,20.424516,20.424516,20.226453,20.226453,20.226453,19.963469,19.963469,19.963469,20.21589,20.21589,20.069326,
699.6558,20.66966,20.570221,20.213183,20.254429,20.203064,20.099317,19.072497,19.072497,20.668522,20.668522,20.668522,20.430795,20.430795,20.430795,20.440791,20.440791,20.440791,20.196359,20.196359,20.196359,20.245571,20.245571,20.783403,
